SNP	gene	p.value	FDR	q.value
SLI15	EBP2	3.6715745350641e-05	0.0147935543727374	0.013433930396527
YBR139W	RNT1	3.69123011318336e-05	0.0148533304740719	0.0134882126849122
MUM2	IMP4	3.70062221035881e-05	0.0148799632378358	0.0135123977242649
NBR034W	BFR2	3.7045919659044395e-05	0.0148869860704528	0.0135187751128347
NBR035W	BFR2	3.7045919659044395e-05	0.0148869860704528	0.0135187751128347
PGI1	MDN1	3.7320773861946293e-05	0.0149673551581303	0.0135917577580252
NBR034W	DRS1	3.777545333021429e-05	0.015089531859898997	0.0137027056253385
NBR035W	DRS1	3.777545333021429e-05	0.015089531859898997	0.0137027056253385
NBR056W	PXR1	3.8390055126584995e-05	0.0152667903535869	0.0138636729092243
YBR174C	NSR1	3.89383646898512e-05	0.015405026231857001	0.0139892040101479
MED8	PXR1	3.9265977187651e-05	0.0155039029403355	0.014078993305273999
gBR07	DBP2	3.9514868814904204e-05	0.0155764943507317	0.0141449130923703
EXO5	DBP2	3.96648917784623e-05	0.0156204884772864	0.0141848638722236
UBS1	DBP2	3.96648917784623e-05	0.0156204884772864	0.0141848638722236
TAF5	CGR1	3.97989149492341e-05	0.0156597217565594	0.0142204913576609
NTC20	CGR1	3.9818875724766205e-05	0.015664896777533997	0.0142251907605104
YGL235W	PXR1	3.9888290902440796e-05	0.0156803333454333	0.0142392086073033
NBR034W	RRP5	4.01301403931295e-05	0.0157429625213261	0.0142960817541169
NBR035W	RRP5	4.01301403931295e-05	0.0157429625213261	0.0142960817541169
gBR08	DBP2	4.06299533850953e-05	0.0158962547443007	0.0144352854236262
YBR139W	DBP2	4.09366218155542e-05	0.0159822524529557	0.0145133793828752
NBR031C	EBP2	4.114859118410779e-05	0.0160503552973739	0.0145752231324345
YBR139W	CGR1	4.14759616678384e-05	0.0161276140051361	0.0146453812618773
REX4	JJJ1	4.16209395057376e-05	0.0161671871905163	0.0146813174138373
gBR07	MDN1	4.26616981335705e-05	0.0164561487892258	0.01494372156003
MUM2	PRP43	4.286814613959679e-05	0.0165155657023674	0.0149976776719561
TPS1	DBP2	4.3509936674288e-05	0.016688149942203998	0.0151544002963563
RIM2	MDN1	4.41402871301808e-05	0.0168674229320845	0.0153171969311171
RPB5	DRS1	4.47934026390095e-05	0.0170110000097411	0.0154475783404239
PGI1	CGR1	4.55489551547232e-05	0.0172269054550862	0.015643640669457
FTH1	PXR1	4.60057844612427e-05	0.0173580132096012	0.015762698767614
NBR043C	PXR1	4.6025823427430496e-05	0.0173644796169129	0.0157685708699872
EXO5	UTP22	4.60621471165309e-05	0.0173727099169523	0.0157760447518608
UBS1	UTP22	4.60621471165309e-05	0.0173727099169523	0.0157760447518608
SLI15	RRP5	4.61618129648945e-05	0.0173982434594595	0.015799231595548
SMY2	NSR1	4.6190790316933e-05	0.0174069733091842	0.015807159115238
TAF5	MDN1	4.72570986802526e-05	0.0177040598584796	0.0160769414761514
YCR041W	CBT1	4.77113703382579e-05	0.0178296178886925	0.016190959905807
YGL217C	MDN1	4.86448809603584e-05	0.0180847501727359	0.0164226438716336
NNL035W	TMA64	4.91046403267359e-05	0.0182262755963205	0.0165511621872372
RPB5	BFR2	4.9234708471695396e-05	0.0182632307473977	0.0165847209192941
NBR016C	NSA1	4.94417809187186e-05	0.0183139447165028	0.0166307739444106
ECM23	MOT1	4.99551978471296e-05	0.0184404768058853	0.0167456769108554
RTC2	JJJ1	5.0301100354180896e-05	0.0185233755645334	0.0168209567337822
gLR05	NOP16	5.03470859660885e-05	0.0185368892508809	0.016833228424358998
YBR144C	JJJ1	5.18982144009149e-05	0.0189241106587355	0.0171848616634101
NBR041W	UTP22	5.20780211507506e-05	0.0189723425322923	0.0172286607137215
NYV1	NOP16	5.2219411196363894e-05	0.0190124816602844	0.0172651107944821
TAT1	DRS1	5.24489878611072e-05	0.0190621453408817	0.0173102100594437
NBR031C	DRS1	5.25607553633859e-05	0.0190901243803615	0.0173356176430076
TRM7	PRP43	5.2764904039202295e-05	0.0191422074675533	0.0173829139553436
NBR041W	DBP2	5.4405510335116205e-05	0.0195807737430065	0.0177811731343249
TRM7	DRS1	5.5844439986717005e-05	0.0199630435342462	0.0181283098425708
YBR139W	JJJ1	5.6299822020051004e-05	0.0200754528900687	0.0182303880466311
NBR056W	JJJ1	5.688029499923139e-05	0.0202294596841192	0.0183702406134815
KTR4	PXR1	5.7547578039946105e-05	0.0203916756959164	0.0185175479175126
NBR034W	NSA1	5.779741068784039e-05	0.0204632153477458	0.0185825126095029
NBR035W	NSA1	5.779741068784039e-05	0.0204632153477458	0.0185825126095029
IRA1	JJJ1	5.82401635106589e-05	0.0205816258125864	0.018690040381586004
YBR225W	NOP14	5.867281169178771e-05	0.0206912018795085	0.0187895456944449
NBR031C	RRP5	5.9391285403588296e-05	0.0208855237268887	0.0189660080987095
YBR174C	HAS1	5.98654521109443e-05	0.0210078471863541	0.0190770892357315
gBR07	RNT1	6.04168426224285e-05	0.0211344469587133	0.0191920536646468
YBR162W	HAS1	6.092059969625279e-05	0.0212706837664179	0.019315769422606998
SMY2	CGR1	6.13238383428454e-05	0.0213680741139264	0.0194042089630148
SVL3	MOT1	6.39029398191836e-05	0.0220156144560957	0.0199922361312305
NBR016C	DRS1	6.40468429769004e-05	0.022056307002047998	0.0200291887672371
CSH1	HAS1	6.43917375364741e-05	0.0221330682841333	0.0200988951876618
SMY2	URB2	6.46341854276148e-05	0.0221729053997825	0.0201350710129805
gBR08	PXR1	6.48766768719735e-05	0.0222280019004091	0.0201851037864345
YLR236C	LSM3	6.56280372286582e-05	0.0224202863500278	0.0203597160430584
YBR162W	NSR1	6.61791943483287e-05	0.0225404084547619	0.0204687981441831
YBR138C	MDN1	6.62134076039884e-05	0.0225482131175093	0.0204758855076035
YBR138C	JJJ1	6.6602027739433e-05	0.022648347511654	0.0205668168988934
AGP2	DBP2	6.76651704084781e-05	0.0229109743746042	0.0208053066430237
NBR031C	BFR2	6.77180233423731e-05	0.0229262768478258	0.020819202719313
MED8	MDN1	6.78348770814719e-05	0.0229554535344173	0.0208456978784206
MED8	CGR1	6.93929565021332e-05	0.0233334371562092	0.0211889423441007
NBR016C	NSR1	7.00625146428019e-05	0.0234902147955456	0.0213313110975125
SLI15	LSM4	7.19829841690931e-05	0.023966334673632003	0.0217636724585119
OM14	JJJ1	7.2280994467313e-05	0.0240380144948749	0.021828764437434
MCM7	PXR1	7.22946355323649e-05	0.0240380144948749	0.021828764437434
YBR064W	DRS1	7.2565680279304e-05	0.0240960197333308	0.0218814386167703
NBR031C	NSA1	7.291559741683959e-05	0.0241773478147874	0.021955292117967
SLX1	NOP14	7.31938191945631e-05	0.0242341955667528	0.0220069151913583
MAK5	NOP14	7.41192122889368e-05	0.0244545488156261	0.0222070165418132
NNL035W	SEN1	7.42344584319603e-05	0.0244831279828874	0.0222329690975078
NTC20	UTP22	7.467122118369929e-05	0.0245933064102407	0.0223330214099521
ECM31	UTP22	7.72274313920035e-05	0.0251926754392167	0.0228773045223282
PCS60	UTP22	7.76125576153263e-05	0.0252852438227601	0.0229613652686578
SLI15	BFR2	8.02762035913752e-05	0.0258874561079758	0.023508230323511004
PCH2	DRS1	8.084505453344491e-05	0.0260225756670493	0.0236309315152643
PEX32	RNT1	8.17348288806858e-05	0.0262117409959006	0.0238027113186298
YBR139W	EBP2	8.23331712499689e-05	0.0263427214883266	0.0239216538509124
NBR034W	PWP1	8.2853457357174e-05	0.0264655727029612	0.0240332142389671
NBR035W	PWP1	8.2853457357174e-05	0.0264655727029612	0.0240332142389671
YBR226C	PXR1	8.34270875669258e-05	0.0265963023031309	0.0241519289376254
EXO5	DRS1	8.35129436201577e-05	0.0266109201151998	0.0241652032775802
UBS1	DRS1	8.35129436201577e-05	0.0266109201151998	0.0241652032775802
YBR162W	NOP14	8.436702468810899e-05	0.0267875460000467	0.0243255960934968
EXO5	NOP14	8.582159663807371e-05	0.0271027798197765	0.0246118578725244
UBS1	NOP14	8.582159663807371e-05	0.0271027798197765	0.0246118578725244
TRM7	NSA1	8.619378307891391e-05	0.027187333789049	0.0246886407814411
NBR051C	JJJ1	8.656298963438059e-05	0.0272678746123311	0.0247617793786158
EXO5	EBP2	8.667278987084191e-05	0.027286045292483	0.024778280054942002
UBS1	EBP2	8.667278987084191e-05	0.027286045292483	0.024778280054942002
YBR137W	MDN1	8.690266103380121e-05	0.027333167319569	0.0248210712609001
MCP2	RSC9	8.717777559634492e-05	0.0274050768383584	0.0248863718266685
YBR225W	NOG1	8.743840048766679e-05	0.0274583094642911	0.0249347120276497
YBR174C	NOP14	8.82093056817738e-05	0.0276280267110604	0.0250888311543141
TIP1	PRP43	8.86051954666397e-05	0.027714326602327005	0.025167199523625002
SHE10	PXR1	8.87407617226369e-05	0.0277436846798308	0.0251938594026388
MTC3	PXR1	8.87407617226369e-05	0.0277436846798308	0.0251938594026388
SLI15	NSA1	9.07235494605929e-05	0.0281694080326427	0.0255804560071973
MUM2	NSA1	9.07704361110847e-05	0.0281797211604467	0.0255898212914014
IRA2	JJJ1	9.07950104181543e-05	0.0281826117430912	0.0255924462106786
EXO5	HAS1	9.0977198601269e-05	0.0282159720713939	0.025622740507582002
UBS1	HAS1	9.0977198601269e-05	0.0282159720713939	0.025622740507582002
gBR09	PXR1	9.189996277408391e-05	0.0284255900200547	0.0258130932018177
NBR031C	PWP1	9.224581733904259e-05	0.0284942913078924	0.0258754803939493
YBR225W	DBP2	9.251043887534541e-05	0.0285480462409033	0.0259242948985872
PYC2	DRS1	9.252886607147909e-05	0.0285507895104885	0.0259267860438345
YBR174C	DRS1	9.25348440439465e-05	0.0285511625971457	0.0259271248413986
YBR226C	JJJ1	9.26610040976798e-05	0.0285812509098319	0.0259544478422266
SMY2	DRS1	9.321551057824058e-05	0.028703875814029	0.0260658027192466
RPB5	NOP58	9.33110863075848e-05	0.0287198843443337	0.0260803399613755
NTC20	DBP2	9.4012074419183e-05	0.0288804426923993	0.0262261419517659
RTC2	EBP2	9.457725968122809e-05	0.0290079260119022	0.0263419087240892
IRA1	CGR1	9.46393809735708e-05	0.0290180598363431	0.0263511111840768
RPB5	NOG1	9.65546296544604e-05	0.029442459184255	0.0267365054684069
YGL235W	NOP14	9.67681629631762e-05	0.0294850460093479	0.0267751782869664
ROT2	NOP14	9.725684600495541e-05	0.0295950802894823	0.0268750997002599
PEX32	CGR1	9.7371272416918e-05	0.0296100411194126	0.026888685532501
YBR064W	NSA1	9.76561553869815e-05	0.0296517508500259	0.0269265618672748
AGP2	JJJ1	9.80644906005418e-05	0.0297362637599715	0.0270033074904842
ECM31	DBP2	9.82831382429124e-05	0.0297719899881386	0.0270357502456487
SUL2	NOP16	9.85995844941451e-05	0.0298272811254581	0.0270859597674161
RIM2	UTP22	9.977769601246971e-05	0.030080556144343996	0.0273159571628468
TAT1	NSA1	0.000100781791440333	0.0302917461130484	0.0275077373982478
NBR051C	PXR1	0.00010132668751658599	0.0303990572984875	0.0276051859869798
YBR225W	UTP22	0.000101348918413477	0.0304002771940335	0.0276062937661818
GRS1	DBP2	0.00010160430053396	0.0304457286550011	0.0276475679419259
ECM31	DRS1	0.000101819436602262	0.0304918807359842	0.027689478346144
NBR056W	RNT1	0.000103361901422854	0.0308140008826371	0.0279819935538095
RIM2	CGR1	0.00010339631631794499	0.0308192009145549	0.0279867156689337
PCS60	NOG1	0.000105130893447307	0.0311834979357274	0.0283175314217126
NBR016C	IMP4	0.00010595586297504	0.0313492348812127	0.028468036062698997
OM14	RNT1	0.00010598101198782	0.0313508108423422	0.0284694671827387
KTR4	CGR1	0.000106418228216928	0.0314304512486973	0.0285417881171654
MUM2	NOP14	0.000107625623814205	0.0316720950209344	0.0287612232532519
PCH2	NOP14	0.000108139263108243	0.0317623795494969	0.028843210045745
YBR139W	PXR1	0.000108978594348375	0.0319419160543034	0.029006245976693996
