SNP	gene	p.value	FDR	q.value
SCO1	YRB1	4.01826516113605e-05	0.015759830755046	0.0143113996873192
YJL118W	SAC3	4.08009771018605e-05	0.0159469732024859	0.014481342525247
SLM4	NTF2	4.0883570451821e-05	0.0159674479420403	0.0144999355029136
YJL119C	SAC3	4.37434090037889e-05	0.0167568043962856	0.0152167449590591
TAT1	DBP5	4.44796185170006e-05	0.0169296082853249	0.015373667045469998
UBC4	NTF2	4.58285410359806e-05	0.0173074999042581	0.0157168279639531
RPB5	BRL1	4.71805268201162e-05	0.0176853333543528	0.0160599360596929
IST2	NTF2	5.51537344734906e-05	0.0197692506956193	0.0179523278277106
CSH1	BRL1	5.65126115632156e-05	0.0201321790442255	0.0182819006978442
YJR071W	MOG1	6.4385697801999e-05	0.0221330682841333	0.0200988951876618
GCD14	SAC3	6.70954400635519e-05	0.0227824903203588	0.0206886311099972
NBR016C	DBP5	6.72403949283343e-05	0.0228164191259708	0.0207194416374434
SCO1	NTF2	6.90860615086724e-05	0.0232568615011139	0.0211194044903368
RFA3	NUP145	6.993211134252851e-05	0.023457002640624	0.0213011513558917
EAF6	MOG1	7.155489376519571e-05	0.0238556437162536	0.0216631547208893
YLR455W	NUP157	7.32469089066828e-05	0.0242402164807182	0.0220123827441246
IRC9	SAC3	7.39666747185481e-05	0.024412995407367997	0.0221692821623523
RPB4	SAC3	7.39666747185481e-05	0.024412995407367997	0.0221692821623523
RIB4	ASM4	7.4024096084697e-05	0.0244258587647571	0.0221809632934366
SLI15	SLX9	7.549130272539491e-05	0.0247703003586364	0.0224937484619806
YAK1	SAC3	7.56268178209657e-05	0.0248043326219922	0.0225246529387304
YGL235W	SLX9	8.41995950143157e-05	0.0267471515226759	0.0242889141316281
PHO3	NTF2	8.55979964498827e-05	0.0270535714475755	0.0245671720701527
NBR019W	NTF2	9.002539714992809e-05	0.0280463978973494	0.0254687513043273
TRM7	DBP5	9.01916777924729e-05	0.0280799899264316	0.0254992560071998
PRP42	NUP159	9.05201914985059e-05	0.0281398317743857	0.0255535979996622
ASG7	NUP145	9.27197308852205e-05	0.0285934726407712	0.0259655463165098
IME1	MOG1	9.99578823159418e-05	0.0301197111646645	0.027351513581838998
JJJ3	MOG1	9.99578823159418e-05	0.0301197111646645	0.027351513581838998
SPT7	NTF2	0.000110720287401472	0.0322995242271902	0.0293309876298998
YPL071C	MOG1	0.00012377916944553502	0.0349016509171858	0.0316939619331386
UIP3	SAC3	0.000124220698633101	0.0349999727601574	0.031783247358511
YAR028W	SAC3	0.000124220698633101	0.0349999727601574	0.031783247358511
NBR031C	BRL1	0.000124530560720554	0.0350540852295773	0.0318323865396339
FIP1	MOG1	0.000128725809357379	0.0358523595879836	0.0325572942864782
YJL107C	KAP95	0.000136384039877915	0.0372612824212617	0.0338367279370698
TAT1	GSP1	0.000136865850161811	0.0373497790683129	0.0339170911660042
SWH1	NUP60	0.000140439819143702	0.0380458905109537	0.0345492254342838
YJL171C	NUP145	0.000142719782163556	0.0385084652238354	0.0349692865189612
PYC2	BRL1	0.000152609799994468	0.0403139755045659	0.0366088586481748
RPB5	DBP5	0.00015389094304626898	0.0405416862712477	0.0368156413126427
gBR08	NUP192	0.00015590359461137299	0.0409043302626518	0.0371449559598527
YBR090C	NTF2	0.00016113532028348002	0.0418079432495963	0.0379655210293523
SNR37	SAC3	0.000161187261022199	0.0418119692122685	0.0379691769798394
VPS35	NUP145	0.000163850248668701	0.0422578007121242	0.0383740336617928
TPK1	NUP145	0.00016531623040248001	0.0425095317885694	0.0386026290131465
SSY5	NUP145	0.00016562009261483998	0.0425420041294939	0.0386321169344939
NOL043W	ASM4	0.000167809459702326	0.0428910061390674	0.0389490433868345
NPL010C	MOG1	0.00016940982638642902	0.0431507260771894	0.0391848933714568
RTN1	NUP159	0.000174003127728568	0.0438912036807586	0.0398573162615818
YBR085C	NTF2	0.000174146851740302	0.0439066311630571	0.0398713258577999
TIP1	DBP5	0.00017758730700729	0.044499077142418	0.0404093221939004
GIP1	NTF2	0.000187784596428571	0.0461746066727353	0.0419308596500432
MDJ2	NUP60	0.000189646943441221	0.0464782667285273	0.0422066113694025
NCS2	NUP157	0.00019218361695618998	0.0469021954998382	0.0425915783261853
SNR37	KAP95	0.000194445098351137	0.0472614552185753	0.0429178197374235
YAT1	NUP60	0.000194499990228424	0.0472709589590608	0.0429264500222742
COG6	NUP157	0.000198903529231475	0.0480195500557905	0.0436062407227063
YBR071W	DBP5	0.000200888510395869	0.0483331023131186	0.0438909754858666
gBR07	NUP192	0.000203887907236324	0.0488261869902939	0.044338742470451
YBR162W	BRL1	0.00020540416303380901	0.04906855645649	0.0445588366044967
RFC5	NTF2	0.00020682479172448899	0.0492820773632116	0.04475273354953299
YRO2	DBP5	0.000208900662251607	0.0495822772715645	0.0450253431315335
NNL035W	GSP1	0.000213266214826407	0.0502964752631058	0.0456739016770975
RTC2	DBP5	0.000215080862183301	0.050559135712334995	0.0459124219207091
YOL150C	ASM4	0.000215827791423272	0.0506615001353726	0.0460053783867158
EXO5	BRL1	0.00021593053443443798	0.0506753016805583	0.0460179114800291
UBS1	BRL1	0.00021593053443443798	0.0506753016805583	0.0460179114800291
gJR12	MOG1	0.00022813656525356402	0.0525915526213486	0.0477580464815469
SCO1	DBP5	0.000229049707372358	0.0527249106611658	0.0478791480491338
NBR008W	NTF2	0.00023599960202186002	0.0538198022817236	0.0488734120002922
MLF3	NUP192	0.000238146424353594	0.054148041967554995	0.049171484321638
