SNP	gene	p.value	FDR	q.value
STE50	SEC21	8.99934214452741e-05	0.033870028811327	0.0322587505315652
gBR08	HSE1	9.042686949422009e-05	0.0339486227790612	0.0323336055962758
YBR139W	HSE1	9.058242717976909e-05	0.0339765431175215	0.0323601976974567
NML011W	SPO14	9.294317432020491e-05	0.0346389652705392	0.0329911068442961
NDR174C	DOP1	9.48763338574593e-05	0.0351848397685354	0.0335110127868182
YCL065W	SEC4	9.63750754276487e-05	0.0355884765893011	0.0338954476386149
FAR8	YKT6	0.000101814431959102	0.0369550639659568	0.0351970231852048
YOL118C	HSP12	0.000106116859767804	0.0381072532561728	0.0362944000751173
gML01	VPS27	0.000106943798449424	0.0382870425650542	0.0364656363765613
YBR139W	SEC4	0.000114176338920017	0.0399089693296143	0.0380104042056607
YBR137W	SEC4	0.00012204820274536299	0.0416614028603759	0.039679470281952005
CSH1	HSE1	0.000122963930030391	0.0418983866724392	0.0399051802072654
NBR031C	HSE1	0.000123898177532156	0.0421408175125027	0.0401360780324289
NML009C	VPS27	0.000137159267239852	0.0450007281415431	0.0428599358726068
YML108W	SPO14	0.00013888412181724098	0.0453963309466799	0.0432367189061137
SLI15	SEC21	0.000139057509099833	0.0454344112542865	0.0432729876424083
YDR535C	DOP1	0.000145082878257662	0.0468208583845328	0.0445934781666109
ILV6	NEO1	0.000147672475827564	0.047373715891765	0.0451200349199177
AGP2	SEC4	0.000157572913287643	0.0495581351436249	0.0472005361233455
YBR138C	SEC4	0.000161517422578778	0.0504351609280502	0.0480358396935645
CAB1	SEC21	0.000163322237957695	0.0508422906150966	0.048423601247639
YDR514C	NEO1	0.000164331074992809	0.0510757589333464	0.048645962919588
