SNP	gene	p.value	FDR	q.value
EAF6	CBF1	5.4214555345113895e-09	9.68615106992195e-06	8.79593071448582e-06
VPS63	WTM2	5.69553958433744e-09	1.0115465844024099e-05	9.18578866533217e-06
YLR252W	WTM2	6.74843721666916e-09	1.17226285534383e-05	1.06452426565888e-05
RPR1	MCM1	7.21327134606861e-09	1.2416879252965e-05	1.12756871961627e-05
YBR032W	PDR3	7.22421484421155e-09	1.24321428116696e-05	1.12895479344325e-05
YDL011C	RPN4	7.61856944610472e-09	1.30358469859431e-05	1.18377677640246e-05
BOP2	WTM2	8.06194179618323e-09	1.37395109499976e-05	1.2476760427821001e-05
YAP3	OPI1	8.68677646917478e-09	1.4679026680323098e-05	1.33299285448013e-05
STE20	OPI1	8.68677646917478e-09	1.4679026680323098e-05	1.33299285448013e-05
YLR269C	WTM2	9.50804416180997e-09	1.58963214054916e-05	1.4435345958219598e-05
CSN12	CBF1	1.03478149392422e-08	1.7095044281442403e-05	1.55238983962953e-05
YHL008C	OPI1	1.04525526865142e-08	1.72395333614406e-05	1.56551079889899e-05
gCL01	HOG1	1.0685387728590201e-08	1.757513492549e-05	1.5959865584007998e-05
YDR010C	RPN4	1.24021532757542e-08	2.0013956462806898e-05	1.81745435414733e-05
NEL011C	MCM1	1.62972285250395e-08	2.55959132371487e-05	2.3243482140916602e-05
PET9	PDR3	1.68336289785252e-08	2.63209857743101e-05	2.3901915790547698e-05
YDL009C	RPN4	1.75417497438101e-08	2.7314064631583603e-05	2.48037242343293e-05
NDL002C	RPN4	1.75417497438101e-08	2.7314064631583603e-05	2.48037242343293e-05
NKL002C	PHD1	1.76777463216788e-08	2.7490075577172802e-05	2.4963558627910102e-05
MCM2	PDR3	1.86374477822077e-08	2.8795491699151397e-05	2.61489985079625e-05
YHL012W	OPI1	1.8790923241786e-08	2.89952033466586e-05	2.6330355354626103e-05
LEU2	HOG1	2.2883742785700498e-08	3.44320503252547e-05	3.12675206934461e-05
NHL003W	OPI1	2.7432394182672e-08	4.05125643804678e-05	3.67891959132548e-05
NTH1	RPN4	2.7626305697132302e-08	4.07386417716431e-05	3.69944953200609e-05
MED2	RPN4	2.7924406963571204e-08	4.11275817864082e-05	3.734768921485661e-05
EMC2	CBF1	2.89383624640486e-08	4.2401903730003995e-05	3.85048926739915e-05
MAE1	PHD1	2.89473891564684e-08	4.2404752021409496e-05	3.850747918887e-05
NMR044C	PAH1	2.91316260971588e-08	4.26433372530739e-05	3.8724136884178604e-05
YKL030W	PHD1	2.9379225586229802e-08	4.29427805760101e-05	3.899605941588879e-05
NBP1	RDS1	3.2598093250319e-08	4.692594673630979e-05	4.26131466693673e-05
URA3	MCM1	3.51429313283652e-08	5.0047805866660706e-05	4.54480866174155e-05
AGP1	GTR2	3.7612518438485894e-08	5.31476070754883e-05	4.82629959105603e-05
REX4	XBP1	4.01677720684421e-08	5.62932426376796e-05	5.11195270815407e-05
YDR015C	RPN4	4.1002594514453504e-08	5.72221026517936e-05	5.19630188120149e-05
NDR001C	RPN4	4.49065217216058e-08	6.21775346653344e-05	5.6463014355838293e-05
APC11	RPN4	4.84556253572317e-08	6.641578942379201e-05	6.03117459042751e-05
GPB2	OAF1	5.21559186178453e-08	7.08067686749366e-05	6.429916557004371e-05
PEX22	OAF1	5.21559186178453e-08	7.08067686749366e-05	6.429916557004371e-05
BUD3	HOG1	5.75720932138286e-08	7.721427533061021e-05	7.011778064109351e-05
CDC16	PHD1	6.230208539927e-08	8.257760048705501e-05	7.49881812919607e-05
MLF3	GAL11	6.37275892557097e-08	8.42804336132227e-05	7.6534512965706e-05
REX4	MSN4	7.05478880665904e-08	9.22408167044973e-05	8.376328501625179e-05
OAF1	OAF1	7.62798024718838e-08	9.86856184928925e-05	8.961576755447579e-05
GEM1	OAF1	7.62798024718838e-08	9.86856184928925e-05	8.961576755447579e-05
YCR041W	YRR1	7.62847015854677e-08	9.86856184928925e-05	8.961576755447579e-05
MCD1	RPN4	7.98007849781173e-08	0.000102677377131775	9.32406575818047e-05
NHP10	RPN4	7.98007849781173e-08	0.000102677377131775	9.32406575818047e-05
LYS14	LYS14	8.75773807450104e-08	0.000111463943784448	0.000101219681544699
LEU2	GTR2	9.422906103818892e-08	0.000118793440311448	0.00010787554961429301
PIG1	WTM2	9.452823901613929e-08	0.00011909537640726001	0.00010814973581682
RAD51	SKS1	1.0243010264019699e-07	0.000127494748756253	0.00011577715115378799
YKL225W	RDS1	1.11266972641876e-07	0.000136900152913218	0.000124318137424723
YCL022C	HOG1	1.1159365456307599e-07	0.000137186305468613	0.000124577990696972
gCR02	HOG1	1.11831409033269e-07	0.000137396968746572	0.00012476929264793702
YGL024W	PGD1	1.1727398217455199e-07	0.000143436190438595	0.00013025347054161
NDE1	PAH1	1.3015095852112597e-07	0.000156909927451206	0.000142488883387499
MCM5	WTM2	1.32419362944036e-07	0.000159323885225378	0.00014468098272355502
SPC72	OAF1	1.37270870020218e-07	0.000164467012148716	0.000149351422792775
gOL02	XBP1	1.47390888167398e-07	0.000174981217369508	0.000158899304089728
gEL02	MCM1	1.59443041133021e-07	0.000187173843796997	0.00016997134875531598
GSY2	UPC2	1.6402478491559902e-07	0.00019183776820925601	0.00017420662814459
YCL023C	GTR2	1.64540849829756e-07	0.000192366182330932	0.000174686477567673
YCL022C	GTR2	1.64920523750102e-07	0.000192772419003422	0.000175055378444721
RFC4	INO4	1.7666315094554999e-07	0.00020522274214984299	0.00018636143582276
BUD22	RPI1	1.79433888775654e-07	0.000208030973690368	0.000188911572598697
URA8	CBF1	1.8160005273833801e-07	0.000210298024554119	0.000190970266725995
SPO11	OPI1	1.8828448955405602e-07	0.00021686428567748402	0.00019693304569541202
YJR107W	CBF1	1.9096828454549802e-07	0.00021957527488993401	0.00019939487734642601
ABM1	CBF1	1.9096828454549802e-07	0.00021957527488993401	0.00019939487734642601
NCR015C	HOG1	1.91755212613468e-07	0.00022035312863787402	0.000200101241269876
GPX1	PHD1	2.1784415322957603e-07	0.000245711090861821	0.00022312864164514
PAN3	PHD1	2.1784415322957603e-07	0.000245711090861821	0.00022312864164514
URA6	PHD1	2.1784415322957603e-07	0.000245711090861821	0.00022312864164514
MAK11	PHD1	2.1784415322957603e-07	0.000245711090861821	0.00022312864164514
FRE2	RDS1	2.21645305357304e-07	0.000249387708079556	0.000226467353799992
RIF2	RDS1	2.25746378524542e-07	0.00025343055474425	0.000230138636530897
YMR010W	RPI1	2.39478036234405e-07	0.000266596630584165	0.00024209466426921802
YCR041W	HOG1	2.39920832417534e-07	0.000267039915064064	0.000242497208018935
NKL041W	RDS1	2.42326593588027e-07	0.00026911723466846097	0.000244383608425062
SCC2	ARG82	2.4436177428236e-07	0.000270975301567125	0.000246070906876795
NKL043C	RDS1	2.4483731025109704e-07	0.00027140209041557	0.000246458471050999
gJR12	CBF1	2.45872298052769e-07	0.000272448485942627	0.000247408696015436
SEC1	ARG82	2.55588346334229e-07	0.000281650877714237	0.000255765328061161
YLR455W	RDS1	2.66841064969602e-07	0.000292335662915791	0.000265468111927899
IRA2	XBP1	2.66846923318245e-07	0.000292335662915791	0.000265468111927899
gOL02	MSN4	2.6746643585869e-07	0.000292949567813917	0.000266025594968399
gDR10	ARG82	2.7959543040479104e-07	0.000304629626751864	0.000276632180434356
TCD2	PHD1	3.03773424961546e-07	0.00032751550903273	0.000297414701110445
YGL235W	RTG2	3.1017848767434004e-07	0.000333460365766868	0.000302813186800328
IME1	CBF1	3.33131638141367e-07	0.000354004517123505	0.000321469196872485
JJJ3	CBF1	3.33131638141367e-07	0.000354004517123505	0.000321469196872485
YCL023C	HOG1	3.3818165631743497e-07	0.000358113550760793	0.00032520058356222
gKL01	RDS1	3.56403466529689e-07	0.000373824465476088	0.000339467562912362
YCL026C	GTR2	3.7062981915406e-07	0.00038655820024083103	0.000351030984535541
ECM1	OAF1	3.73128506966025e-07	0.000388575923309295	0.000352863265715456
SRY1	RDS1	3.76253783991129e-07	0.000391082298356141	0.000355139288575046
FAR3	RPI1	4.04836284220676e-07	0.000416310145565643	0.000378048532352946
NJR015C	CBF1	4.06445208513209e-07	0.000417749409181981	0.000379355518271068
IRA2	MSN4	4.09790313176545e-07	0.00042082632478905097	0.00038214964529827703
NDJ1	MSN4	4.10388426441006e-07	0.00042122379252893704	0.00038251058316472595
YLR111W	RGR1	4.16549175572914e-07	0.000426742441820545	0.00038752203265133
FIP1	CBF1	4.2055800057751204e-07	0.00043026037138817	0.00039071664158442403
YBR162W	GTR2	4.41604799077732e-07	0.00044925930727476203	0.000407969451550021
YPQ1	INO4	4.4952929027193897e-07	0.000456081173964266	0.000414164344269654
ILV6	HOG1	4.56586264971229e-07	0.00046198836648412997	0.00041952862733181
YOR131C	GCR1	4.7106734981124603e-07	0.00047415661075847	0.000430578530722888
GET1	PGD1	4.9375857540663e-07	0.000493511860979886	0.000448154907415771
VPS63	UPC2	5.003515570602041e-07	0.00049926804576339	0.00045338206133583496
gCL01	GTR2	5.1289365631557e-07	0.00050952418909114	0.00046269559830810705
NEJ1	UPC2	5.24971899270531e-07	0.000520107634574874	0.00047230635623697403
NOL019C	MSN4	5.285940445809161e-07	0.000522917423176513	0.00047485790696997
NOL020W	MSN4	5.285940445809161e-07	0.000522917423176513	0.00047485790696997
TRM10	INO4	5.66675280719669e-07	0.0005538179680698049	0.000502918490576317
YLR257W	UPC2	5.83361296575818e-07	0.000568177674658939	0.0005159584466255871
NCR015C	YRR1	6.40567237205906e-07	0.0006149904639388099	0.000558468835745596
SNR74	RPI1	6.55027599106433e-07	0.0006254632888426491	0.000567979139846175
gMR06	RPI1	6.775531962970761e-07	0.000642556087947333	0.000583500999412076
YOL099C	MSN4	6.88742150628119e-07	0.0006514224450245809	0.000591552480539966
RPN14	PGD1	7.074509095483371e-07	0.000666590108218801	0.000605326136721242
IRC14	GCR1	7.198949663382279e-07	0.000676717883927106	0.000614523103894171
CSH1	GTR2	7.24876762541509e-07	0.000680960254439293	0.0006183755729317701
YLR281C	WTM2	7.34340179849732e-07	0.000687751012736142	0.000624542216322598
YLR282C	WTM2	7.34340179849732e-07	0.000687751012736142	0.000624542216322598
RED1	UPC2	7.48696503861464e-07	0.000698636410457312	0.000634427175112096
YOL099C	INO4	8.236249093874958e-07	0.000755947891748782	0.000686471358084806
SHE1	PDR3	8.325166704256941e-07	0.000763640743596648	0.000693457186755263
YKL066W	PHD1	8.716383060358509e-07	0.000794897888759297	0.000721841596744183
CFT2	RGR1	9.47884716191828e-07	0.0008529975095496	0.000774601484063752
MSL5	RGR1	9.47884716191828e-07	0.0008529975095496	0.000774601484063752
BUD3	GTR2	9.75452575379799e-07	0.0008739320565985321	0.0007936120099219901
NKL008W	PHD1	9.86413050626658e-07	0.0008815198784300699	0.00080050246151853
NUP100	PHD1	9.99628220460327e-07	0.000889665698423297	0.0008078996276122519
MPD2	INO4	1.0169327665235e-06	0.000903197966368114	0.00082018819201655
gHL01	OPI1	1.02342270487098e-06	0.000907678206171722	0.000824256668608778
YOL106W	MSN4	1.05128168239842e-06	0.000929226674085676	0.0008438246920069559
IDH2	GCR1	1.06419183015919e-06	0.000939584712653864	0.0008532307593835719
gLR14	RDS1	1.06788856542092e-06	0.000942292751126754	0.0008556899114871981
HAL9	INO4	1.11866399677366e-06	0.000978873016564141	0.000888908212335711
RFC4	MSN4	1.12691149879595e-06	0.0009855137352719641	0.000894938605752733
YIL092W	XBP1	1.214779550657e-06	0.00104826948302685	0.000951926691650121
UTP25	XBP1	1.214779550657e-06	0.00104826948302685	0.000951926691650121
gCR02	YRR1	1.21744760891335e-06	0.0010502690715702401	0.0009537425049859
YLR460C	RDS1	1.23536599908048e-06	0.0010624502408278099	0.0009648041454700789
YAP1	RPI1	1.2643704958323e-06	0.00108434250238382	0.0009846843656359698
SST2	RDS1	1.2823327321917601e-06	0.00109707559930854	0.000996247208040781
LEU2	MAC1	1.30944048996363e-06	0.0011172337721954801	0.00101455271357793
NOR011W	GCR1	1.3254532587852801e-06	0.00112896542019068	0.00102520614673085
YRA2	RDS1	1.3610609961162501e-06	0.00115534973928469	0.00104916557509662
TRM10	MSN4	1.3732592353998301e-06	0.00116438360786764	0.00105736917233208
APT2	SSN2	1.37475363986836e-06	0.00116532063785465	0.00105822008316173
SHU1	OPI1	1.38349205847833e-06	0.0011715667098379302	0.0010638921004579801
YIL089W	XBP1	1.3964158350088998e-06	0.0011803404460128599	0.00107185947314759
YIL086C	XBP1	1.3964158350088998e-06	0.0011803404460128599	0.00107185947314759
URA1	RDS1	1.41686841042223e-06	0.0011932481490050302	0.0010835808741852802
SUN4	GAL11	1.45252128257441e-06	0.00121813350419134	0.00110617910318708
NOL019C	INO4	1.48610400286606e-06	0.00124317888527629	0.0011289226506654198
NOL020W	INO4	1.48610400286606e-06	0.00124317888527629	0.0011289226506654198
SDH4	ARG82	1.49984831545333e-06	0.00125265293127767	0.0011375259701483
MDY2	MSN4	1.54121696168915e-06	0.00128299176003221	0.0011650764629867099
YOR121C	GCR1	1.54866858859755e-06	0.0012882992469937	0.00116989615733633
BUD3	MAC1	1.56420276765217e-06	0.0012979754565977698	0.00117868306027041
YCL022C	MAC1	1.5841863465652501e-06	0.00131164911439505	0.00119110001987905
YLR269C	CSE2	1.61027335396895e-06	0.00132938745754627	0.00120720809379011
NDR055C	ARG82	1.7158214369810801e-06	0.00140240750224652	0.00127351712090682
gCL01	MAC1	1.7495706064778802e-06	0.0014241592750479	0.00129326976414943
NLR118C	WTM2	1.83164569373866e-06	0.00147897097474994	0.0013430439117383
FPR4	RDS1	1.84128420316184e-06	0.00148408473523416	0.00134768768433538
ATE1	PGD1	1.86600608363129e-06	0.00149936806935218	0.00136156638052936
PRO3	SRB4	1.89311740921431e-06	0.0015185031056789801	0.00137894278241848
YSH1	WTM2	1.98876505207677e-06	0.0015778889859712401	0.00143287071361619
YLR271W	CSE2	2.1131409541418702e-06	0.001655941058172	0.00150374929213969
NNT1	WTM2	2.2383896377907e-06	0.0017320995773788801	0.0015729083475194599
CTS1	WTM2	2.2383896377907e-06	0.0017320995773788801	0.0015729083475194599
BOP2	CSE2	2.32226719157868e-06	0.0017827195706952102	0.00161887603383408
NNL035W	SFP1	2.44210061094029e-06	0.00185827064722977	0.0016874834744785199
MPD2	MSN4	2.5008774491989103e-06	0.0018928913773067102	0.00171892233402587
AIM34	RPI1	2.54393109877445e-06	0.00191813090557478	0.0017418421852970001
MEC3	WTM2	2.59990509390677e-06	0.00195229524602477	0.0017728666003959301
YIL060W	XBP1	2.65955412367205e-06	0.00199009548556604	0.00180719275178422
ILV6	MAC1	2.68391350793835e-06	0.00200431694641655	0.0018201071677784399
SLX8	SKS1	2.73343230283835e-06	0.00203419245880912	0.00184723692604546
YPQ1	MSN4	2.7680256224854198e-06	0.0020553378119806	0.0018664388835709
YAL069W	OAF1	3.03241702238978e-06	0.0022086498710421803	0.00200566056610158
LYS14	RPN4	3.05175602600065e-06	0.0022189561197423	0.00201501960343623
GLO1	RPI1	3.10180491473507e-06	0.00224681854226674	0.0020403212879023898
YML002W	RPI1	3.10180491473507e-06	0.00224681854226674	0.0020403212879023898
NBL029W	RDS1	3.21777610183698e-06	0.00231493007043147	0.00210217292311538
STE6	RDS1	3.3030234775737203e-06	0.0023629136911695802	0.0021457465366586602
SEO1	OAF1	3.34615561345425e-06	0.00238607159133395	0.0021667760750035
YAL066W	OAF1	3.34615561345425e-06	0.00238607159133395	0.0021667760750035
YAL065C	OAF1	3.34615561345425e-06	0.00238607159133395	0.0021667760750035
JAC1	PGD1	3.51505317765738e-06	0.0024825584499241398	0.00225439516300772
SNP1	XBP1	3.58704515212322e-06	0.00252209799589874	0.00229030076724249
YJL195C	SWI3	3.63250974658587e-06	0.0025456937001495697	0.00231172787262745
STE50	HOG1	3.6379623646911103e-06	0.0025483217670694103	0.0023141144030844898
CHO1	SRB4	3.87369912221267e-06	0.00268269100758602	0.0024361342354420803
YCL023C	UGA3	3.983447490708159e-06	0.00274567441987131	0.0024933290620170697
gLR07	WTM2	4.00704329327212e-06	0.00275749382139347	0.00250406218357641
YBR226C	GTR2	4.06993325936058e-06	0.00279434849923447	0.0025375296765417802
NHR001C	OPI1	4.0798939854740405e-06	0.00279999091197307	0.0025426535148087
RRI2	INO4	4.22972135698884e-06	0.0028801061729361	0.00261540566161261
POL12	PDR3	4.32744573284972e-06	0.00293281049294673	0.0026632661114260603
TAF4	RPI1	4.395431035044149e-06	0.0029671300456451197	0.0026944314737570897
HOS4	HCM1	4.44828823306372e-06	0.00299571797405738	0.0027203919853957897
HAL9	MSN4	4.4613334515998e-06	0.0030031520805107	0.0027271428490583
MCP2	UPC2	4.4657135639332e-06	0.00300441154818103	0.00272828656344861
YOL106W	INO4	4.50897485896511e-06	0.00302773262039571	0.00274946427726982
THS1	XBP1	4.61527706925121e-06	0.00308495889383531	0.00280143108354708
RNR3	XBP1	4.61527706925121e-06	0.00308495889383531	0.00280143108354708
AVT7	XBP1	4.62512203512514e-06	0.0030901281107185	0.00280612521573896
NKL001C	PHD1	4.77916382210725e-06	0.0031723528883636103	0.0028807930009055803
YRB2	XBP1	4.84889425107098e-06	0.00320600373533095	0.00291135111591657
OSW7	PHO4	4.95604267898211e-06	0.00326351322166351	0.00296357510597777
CEN13	RPI1	5.011058657387901e-06	0.00329211002974608	0.00298954368118726
EXO5	GTR2	5.09119121907252e-06	0.00333162066531049	0.00302542303206679
UBS1	GTR2	5.09119121907252e-06	0.00333162066531049	0.00302542303206679
NLR116W	CSE2	5.10139764314063e-06	0.00333720535394083	0.00303049445144687
YNL050C	TRA1	5.12323916714881e-06	0.00334856645812162	0.00304081139617476
YAL064W	OAF1	5.18221880043056e-06	0.00337826439826975	0.00306777990224287
TYR1	GTR2	5.22572857048677e-06	0.00339996452201742	0.00308748564331612
EFM4	XBP1	5.69994620022767e-06	0.0036385134662956	0.00330411038628553
YLR444C	RDS1	5.81662947504614e-06	0.00369762172260645	0.0033577862089535
MDY2	INO4	5.83076494065316e-06	0.00370503401772926	0.0033645172658887897
SAK1	SKS1	5.93550282376849e-06	0.00375326330317086	0.00340831396594965
YCF1	ARG82	6.09534945956943e-06	0.0038328851887289603	0.00348061808176098
NAL009W	OAF1	6.1533742064672006e-06	0.00386287540266505	0.00350785199975278
MCM5	CSE2	6.2537593730550005e-06	0.00391154420630964	0.00355204782343182
BUD23	MAC1	6.3722214275064694e-06	0.0039681204674979105	0.00360342435781626
gIL03	XBP1	6.43276184404114e-06	0.0039971966984543	0.00362982829381566
PRP18	PGD1	6.5861279008252e-06	0.00406884674905951	0.0036948932382155
RPI1	HCM1	6.6754392054139995e-06	0.004107445333820321	0.00372994436169916
YFR035C	PHO4	6.7028215923353895e-06	0.00411936237502515	0.00374076614921854
PIG1	CSE2	6.70570976129411e-06	0.00412061287907587	0.00374190172380425
YLR235C	WTM2	6.7521923069484e-06	0.00414534686290466	0.00376436249346195
FET3	RPI1	6.79946990180651e-06	0.0041688145313266605	0.0037856733303444703
QDR2	HCM1	6.86597318964138e-06	0.00420270213149936	0.0038164464393996
OAF1	MGA2	6.9712831873909105e-06	0.0042523811759441294	0.0038615596561710204
GEM1	MGA2	6.9712831873909105e-06	0.0042523811759441294	0.0038615596561710204
RAS1	GCR1	7.08331314290117e-06	0.00430361735028834	0.00390808689246474
NBR050C	GTR2	7.11965778846566e-06	0.00431781209655069	0.0039209770491154105
NDJ1	INO4	7.2421651267373504e-06	0.004375794238204079	0.00397363025439572
YIL054W	XBP1	7.25383009613517e-06	0.00437986155935302	0.0039773237622464
PYC2	GTR2	7.331467513989031e-06	0.00441807220196527	0.00401202259799108
gNL07	SFP1	7.35343539154637e-06	0.004427745063183729	0.00402080646027799
AGP1	UGA3	7.419302249556081e-06	0.00445709557527674	0.00404745946919156
CBT1	RDS1	7.509491972080119e-06	0.0044972197492494604	0.00408389597030457
ILV6	GTR2	7.78037695522067e-06	0.00461857400435101	0.00419409697915481
MKC7	ARG82	8.25119072134799e-06	0.0048488355523209105	0.00440319599150068
NOR010W	GCR1	8.36212907964942e-06	0.0049029600758754895	0.00445234611890464
BUD23	HOG1	8.4210673510647e-06	0.00493075688785289	0.00447758822286025
RFC4	UME1	8.61443823452775e-06	0.00501841201516193	0.00455718727319656
NAL013C	OAF1	8.78314434143957e-06	0.005093446983166321	0.0046253260390454395
gAL01	OAF1	8.78314434143957e-06	0.005093446983166321	0.0046253260390454395
NAL012W	OAF1	8.78314434143957e-06	0.005093446983166321	0.0046253260390454395
NAL008C	OAF1	8.78314434143957e-06	0.005093446983166321	0.0046253260390454395
NAL007W	OAF1	8.78314434143957e-06	0.005093446983166321	0.0046253260390454395
YCL023C	GLN3	8.955284973193531e-06	0.0051724195991706395	0.00469704055740275
YLR438C	RDS1	9.27403887520723e-06	0.00530367517579439	0.0048162328918541
MEC3	UPC2	9.66260812235803e-06	0.005487583235326729	0.00498323860318408
IMG1	YRR1	9.69968783529908e-06	0.00550192008896465	0.00499625780661716
