SNP	gene	p.value	FDR	q.value
YBR139W	SYN8	1.00761744502171e-05	0.00567028169627513	0.005149145885916371
RAT1	VPS5	1.04962127977896e-05	0.0058527428046806105	0.005314837630350021
PEX32	SYN8	1.08256370493014e-05	0.0059960233585226895	0.00544494976831174
HST3	VPS5	1.0947662870581401e-05	0.00603700232475002	0.00548216250070513
NBR051C	SYN8	1.15382738886804e-05	0.0062879780210674295	0.00571007189628361
HXT8	VTH1	1.2057067820528802e-05	0.00650791105670581	0.0059097916538361
RAD51	VTH1	1.27737944857532e-05	0.00679371031382835	0.006169324098225479
TAF5	SYN8	1.3131632301911e-05	0.00693290780537628	0.0062957284339051
IKS1	SNX4	1.3898845078216401e-05	0.00723146079783368	0.00656684246230512
YBR144C	SYN8	1.41592130614798e-05	0.00732428786189487	0.00665113811472855
DIA4	GPA1	1.44930935520066e-05	0.00746282381934448	0.0067769417156011294
MLF3	LST8	1.5209554471550597e-05	0.00774448963157467	0.00703272060559896
BUB3	VPS5	1.55809092584722e-05	0.0078792983188477	0.00715513949669458
GLO4	VPS5	1.7917441368841396e-05	0.008739762660692759	0.007936521562545
PGI1	SYN8	1.8262625128659e-05	0.00885475093000139	0.0080409416611493
gBR07	SYN8	1.83815269174379e-05	0.00889798919189758	0.00808020604522797
YIL054W	NEO1	1.88171403364194e-05	0.00904741012802165	0.00821589422435642
MTR4	SNX4	1.9008924586353898e-05	0.009119115750077959	0.00828100963282916
VPS63	RSP5	1.99367540356517e-05	0.00945524879931681	0.008586249866087
GSY2	RSP5	2.01038490999118e-05	0.00952172824066653	0.00864661941389073
RED1	RSP5	2.01858865599747e-05	0.009549071123243871	0.00867144930751397
KTR4	SYN8	2.02700678099166e-05	0.00957603076370592	0.00869593118146782
YBR225W	SYN8	2.0717804701836302e-05	0.00973073207613767	0.0088364144359377
ZAP1	SNX4	2.11486179160369e-05	0.00988422509786405	0.00897580044948592
SLX8	ARN1	2.30364646659124e-05	0.0105241873491087	0.00955694600267831
RPL40A	ENB1	2.34654628646783e-05	0.0106688859681857	0.009688345876445991
MCM7	SYN8	2.36289202818538e-05	0.0107212246552419	0.009735874297354409
AIM22	SNX4	2.37381319159615e-05	0.0107547709921123	0.00976633750742686
NBR044W	SYN8	2.5315823174528e-05	0.0113041475653834	0.010265222796306999
MED8	SYN8	2.58461847319987e-05	0.0114742168851972	0.0104196616382106
VPS53	SNX4	2.8627193821355798e-05	0.0123587546725421	0.0112229046431633
OPT1	VTH1	3.0176388963304803e-05	0.0128597232513366	0.0116778309474716
MCM2	SLA1	3.22702387225987e-05	0.013457937108099	0.0122210650554824
IRA1	SYN8	3.23334840132854e-05	0.0134749250509002	0.0122364916957219
gOR03	VPS5	3.26702655663049e-05	0.0135850177718034	0.0123364661786969
EEB1	RHO1	3.33535005170085e-05	0.0137962996455599	0.0125283298724772
YNL046W	LST8	3.4232833837326694e-05	0.0140570792739309	0.0127651421549145
gPL11	SYN8	3.61175421270492e-05	0.0146347547976668	0.0132897255364409
APN2	SLA1	3.7324595162638896e-05	0.0149673551581303	0.0135917577580252
POP8	SLA1	3.7324595162638896e-05	0.0149673551581303	0.0135917577580252
NBR043C	SYN8	4.03570914357889e-05	0.0158085703301301	0.0143556597780816
CHO2	DNF1	4.34379161220066e-05	0.0166685750472931	0.0151366244617511
MTR3	DNF1	4.34379161220066e-05	0.0166685750472931	0.0151366244617511
ARG4	GPA1	4.38237678483651e-05	0.0167779258776401	0.015235925238743
YSC84	GPA1	4.41321742555989e-05	0.0168662853460968	0.0153161638966891
IRC8	SNX4	4.44350728996805e-05	0.0169156922805301	0.015361030012131
PEP8	SNX4	4.51656781213183e-05	0.0171272554341358	0.0155531491343107
UFO1	GPA1	4.70022796467698e-05	0.0176406079025306	0.0160193211681263
YML089C	GPA1	4.7011618156280104e-05	0.0176430067688194	0.0160214995629828
RTT101	SNX4	4.87696967458961e-05	0.0181205184776178	0.0164551248363888
OM14	SYN8	5.2941257303762105e-05	0.0191945544762566	0.0174304499330854
COG6	LST8	5.46248711597663e-05	0.0196345144403029	0.0178299747116031
VPS29	GPA1	5.74475618107688e-05	0.0203598505116916	0.0184886476749501
SNR62	VPS5	5.96911272427474e-05	0.0209675661018669	0.019040510245202
STI1	VPS5	6.155192849163879e-05	0.0214148138258365	0.0194466529910511
YHL017W	GPA1	6.23756815399297e-05	0.0216401252830347	0.0196512568582001
PCS60	SYN8	6.8107198931694e-05	0.0230269129233223	0.0209105896841719
YOR019W	VPS5	6.91283900235341e-05	0.0232669302321581	0.0211285478394348
REX4	VPS27	7.05985241956471e-05	0.0236249431864629	0.0214536570720104
DOT6	ARN1	7.27370758995567e-05	0.0241448981243168	0.0219258247653493
gOL02	VPS27	7.33567729925875e-05	0.0242671849598869	0.0220368726444504
YOR029W	VPS5	7.48702563754672e-05	0.0246209353516268	0.0223581110717168
PCL7	NEO1	7.543998303093421e-05	0.0247606878178874	0.0224850193763193
VHR1	NEO1	7.690376648255659e-05	0.0251144596223985	0.0228062772483838
YHC3	SNX4	7.757656084252851e-05	0.0252748918589543	0.0229519647177334
MLF3	ENT5	7.81834864668154e-05	0.0254159244589906	0.0230800355034818
UBX6	SNX4	7.85016216949336e-05	0.0254875140238026	0.0231450455211267
SNP1	NEO1	8.10951937399342e-05	0.0260723774804248	0.0236761562177024
IRC11	VPS5	8.17027546258576e-05	0.0262084742747692	0.0237997448304419
YSH1	RSP5	8.41119634264006e-05	0.0267320795104366	0.0242752273354561
RTC2	EMP70	8.93997466706687e-05	0.0279045362137282	0.0253399276331741
YLR257W	RSP5	9.077337735475029e-05	0.0281797211604467	0.0255898212914014
YNL040W	LST8	9.14656902512408e-05	0.0283351820239061	0.0257309942892137
REX4	ERS1	9.2101066166231e-05	0.0284672032960603	0.0258508819467903
AGP2	SYN8	9.21060187342833e-05	0.0284672644109383	0.025850937444813
MMF1	NEO1	9.314383248505379e-05	0.0286891058332414	0.0260523901958692
ARG2	SNX4	9.55543103598623e-05	0.0292252528738017	0.0265392618322397
RFT1	SLA1	9.69023403398955e-05	0.0295184181302196	0.0268054832926249
YRB2	NEO1	9.757701525956659e-05	0.0296455025575019	0.02692088783352
GSY2	DNF1	9.83043768220555e-05	0.0297758267815584	0.0270392344127697
gNL07	LST8	9.88775113572548e-05	0.0298813848511274	0.0271350910083958
gOL01	ENB1	0.000100371543516096	0.0302109061199373	0.0274343271268992
gBL04	SLA1	0.00010157574256238101	0.0304432660067668	0.0276453316271
YNL050C	LST8	0.00010566553480136801	0.0312976764664948	0.0284212162020203
NNL012W	LST8	0.000105898918942868	0.0313389139935438	0.0284586637318121
YIL060W	NEO1	0.000112147929280605	0.0326133979902495	0.0296160143503211
THS1	NEO1	0.000112155748476868	0.0326133979902495	0.0296160143503211
RNR3	NEO1	0.000112155748476868	0.0326133979902495	0.0296160143503211
EFM4	NEO1	0.00011469570239526599	0.0331187408657458	0.0300749129249806
ATG32	ENB1	0.00011582068901916101	0.0333166422861934	0.0302546259162388
PAN6	ENB1	0.00011582068901916101	0.0333166422861934	0.0302546259162388
NDC80	ENB1	0.00011582068901916101	0.0333166422861934	0.0302546259162388
MCM10	ENB1	0.000116101989709239	0.033375110438524	0.0303077204646506
RED1	DNF1	0.000118049020952498	0.0337651018149422	0.0306618690941172
MPD2	HSE1	0.000119462027959936	0.0340629612625772	0.0309323533189801
NGL3	GPA1	0.00012006373008437	0.0341759326991506	0.0310349419449103
RPM2	GPA1	0.000122335319128061	0.0346020887214503	0.0314219314538132
ALO1	GPA1	0.000122335319128061	0.0346020887214503	0.0314219314538132
CST9	VTA1	0.000123617346754053	0.0348730608243703	0.0316679994560195
PAB1	DNF1	0.000129845126788149	0.0360534126239	0.032739869239222
MLF3	VPS21	0.000130139560556877	0.0361133932806928	0.0327943372830867
IRA2	VPS27	0.000133498175525146	0.0367304462939467	0.0333546791064348
gOL02	ERS1	0.000133599818218098	0.0367499676944858	0.0333724063631492
MDM38	VPS5	0.000139790748233191	0.0379249677454845	0.034439416258359
STE50	BRO1	0.000141073624735181	0.0381709575995347	0.0346627980430402
YOL163W	ENB1	0.00014359623018604298	0.0386717482478273	0.0351175627698185
SEC72	RSP5	0.000147250936390519	0.0393021945393411	0.0356900669419431
NER046W	DNF1	0.000151401965620825	0.0400780221950585	0.0363945909842392
YLR269C	RSP5	0.000152857616373242	0.0403598509031936	0.0366505177989475
RRN6	SLA1	0.000156317397306624	0.0409841625529468	0.0372174511428355
YJL152W	BRO1	0.000157775035351985	0.0412417150313299	0.0374513328713827
NOL054C	ENB1	0.00015807957440996798	0.0412960781285233	0.0375006996459546
CAF4	DID2	0.00016246342894454	0.0420232302054335	0.0381610217120906
YOL162W	ENB1	0.000163739599821051	0.0422329023912559	0.0383514236587395
YOL159C	ENB1	0.000163739599821051	0.0422329023912559	0.0383514236587395
NOL052C	ENB1	0.000163739599821051	0.0422329023912559	0.0383514236587395
NOL047W	ENB1	0.000163739599821051	0.0422329023912559	0.0383514236587395
CSH1	EMP70	0.00016840287323637	0.0429801850492907	0.0390300261745129
PIG1	RSP5	0.000173370573562071	0.0437995182743766	0.0397740573410627
HAT1	SYN8	0.000174341021732997	0.0439338714328902	0.0398960625694582
RAD4	DNF1	0.000176556130274099	0.0443074480380578	0.0402353050520383
SUN4	LST8	0.000178866777296932	0.0447166810265594	0.040606926864145
TYR1	EMP70	0.000182316180942014	0.0452815113792209	0.0411198456294609
BDS1	ENB1	0.000182694827078923	0.0453367822509035	0.0411700367481356
YLR271W	RSP5	0.00018526870533913	0.0457441865616262	0.0415399979498584
NNL005C	LST8	0.000187992693458626	0.0461995555244088	0.0419535155397917
NDI1	GPA1	0.000188140454466879	0.0462168971720165	0.0419692633770628
NBR050C	SYN8	0.000189953376488449	0.0465231121470271	0.0422473352019278
RPB5	EMP70	0.000191252318143814	0.0467492331479704	0.0424526742104804
NGR093C	RSP5	0.000193473581455122	0.047096063691274004	0.0427676287684409
YPQ1	HSE1	0.000195543087198687	0.0474362674349076	0.0430765655727718
ARK1	LST8	0.000197603979777917	0.0477983277507272	0.0434053501879843
NBR034W	EMP70	0.000197750550559739	0.0478183258796805	0.0434235103586676
NBR035W	EMP70	0.000197750550559739	0.0478183258796805	0.0434235103586676
gCL01	CAN1	0.000197808554597652	0.0478265568627747	0.0434309848608186
NEJ1	RSP5	0.000197957482226904	0.0478548345229287	0.0434566636198723
FTH1	SYN8	0.000200706891540024	0.048305822504616	0.0438662028694
AIM10	ARN1	0.000206018561492421	0.0491721643192894	0.0446529222300542
EXO5	EMP70	0.000206954645664141	0.0493032076826919	0.0447719218550613
UBS1	EMP70	0.000206954645664141	0.0493032076826919	0.0447719218550613
YBR137W	SYN8	0.000207502151275717	0.0493792530036814	0.0448409781158769
YOL166C	ENB1	0.00020804170327233401	0.0494519845072214	0.0449070251206449
SFP1	VTA1	0.00020868836538331	0.0495486478572507	0.0449948044793757
NLR121W	RSP5	0.000208855380193745	0.0495770901211201	0.0450206327139916
YCL026C	CAN1	0.00021259052574633302	0.0502006355739653	0.0455868702794565
MCM5	RSP5	0.000213864510981283	0.0503859721508153	0.0457551732180608
DUR3	GPA1	0.000214149297639742	0.0504284238847491	0.0457937233612183
KTR5	LST8	0.0002165537548815	0.0507678301492608	0.0461019359799518
NNL008W	LST8	0.00021957757082733602	0.0512759362503416	0.0465633438217716
TRM10	HSE1	0.00022066412248282998	0.0514313717426544	0.0467044937802107
STE23	VTA1	0.00022154945569930498	0.051562294541175	0.0468233839210336
YHL008C	HSE1	0.000222528048108944	0.05170678342484599	0.046954593335445
RTC2	LST8	0.000226817551641417	0.0523822816463517	0.0475680088718362
NBL002C	SLA1	0.000229179751151871	0.0527341632358867	0.0478875502519891
YAP3	HSE1	0.00023273544351044	0.05329136181808	0.0483935386562379
STE20	HSE1	0.00023273544351044	0.05329136181808	0.0483935386562379
AIM9	ARN1	0.00023963063878757203	0.05439503915974	0.0493957808635202
