SNP	gene	p.value	FDR	q.value
YCL022C	GTR2	1.64920523750102e-07	0.000192772419003422	0.000175055378444721
IRA2	XBP1	2.66846923318245e-07	0.000292335662915791	0.000265468111927899
NBR034W	IFH1	3.21137551661049e-07	0.000343085790463519	0.000311553972290671
NBR035W	IFH1	3.21137551661049e-07	0.000343085790463519	0.000311553972290671
gGL03	SPT16	3.291827253795e-07	0.00035055483477875203	0.000318336562798083
DOT6	MGA1	3.5046480387697803e-07	0.000368952916135941	0.000335043740678038
YCL026C	GTR2	3.7062981915406e-07	0.00038655820024083103	0.000351030984535541
AIM10	MGA1	4.15677568497429e-07	0.00042592238787217	0.000386777347000654
YBR162W	GTR2	4.41604799077732e-07	0.00044925930727476203	0.000407969451550021
YGL101W	TOS8	4.49333046270164e-07	0.00045603663220050803	0.000414123896184023
RTC2	IFH1	4.6134431472175503e-07	0.000465779366214056	0.000422971209501171
gCL01	GTR2	5.1289365631557e-07	0.00050952418909114	0.00046269559830810705
NBR031C	IFH1	6.91017579590244e-07	0.000653161838669063	0.000593132012582325
CSH1	GTR2	7.24876762541509e-07	0.000680960254439293	0.0006183755729317701
NNL035W	SPT16	8.81042481732357e-07	0.0008018862124397981	0.000728187647973444
BUD3	GTR2	9.75452575379799e-07	0.0008739320565985321	0.0007936120099219901
YLR269C	ROX1	1.08267082116214e-06	0.00095182933700345	0.000864350023023621
YIL092W	XBP1	1.214779550657e-06	0.00104826948302685	0.000951926691650121
UTP25	XBP1	1.214779550657e-06	0.00104826948302685	0.000951926691650121
NNL055W	RAD50	1.2670171638937799e-06	0.00108616238743806	0.000986336991403409
YIL089W	XBP1	1.3964158350088998e-06	0.0011803404460128599	0.00107185947314759
YIL086C	XBP1	1.3964158350088998e-06	0.0011803404460128599	0.00107185947314759
NLR116W	ROX1	1.4135524717994e-06	0.00119112576263622	0.00108165354894384
YLR271W	ROX1	1.55311534610494e-06	0.00129146006235246	0.0011727664731817301
YIL060W	XBP1	2.65955412367205e-06	0.00199009548556604	0.00180719275178422
YGL193C	SPT16	2.8977622737854302e-06	0.00213000896470095	0.0019342472711293601
IME4	SPT16	2.8977622737854302e-06	0.00213000896470095	0.0019342472711293601
YBR174C	IFH1	2.97314391511774e-06	0.00217288005759488	0.00197317823142796
SNP1	XBP1	3.58704515212322e-06	0.00252209799589874	0.00229030076724249
NBR038W	IFH1	3.7247451032174697e-06	0.00259756260992181	0.00235882969184325
YBR226C	GTR2	4.06993325936058e-06	0.00279434849923447	0.0025375296765417802
HOS4	HCM1	4.44828823306372e-06	0.00299571797405738	0.0027203919853957897
THS1	XBP1	4.61527706925121e-06	0.00308495889383531	0.00280143108354708
RNR3	XBP1	4.61527706925121e-06	0.00308495889383531	0.00280143108354708
AVT7	XBP1	4.62512203512514e-06	0.0030901281107185	0.00280612521573896
YRB2	XBP1	4.84889425107098e-06	0.00320600373533095	0.00291135111591657
EXO5	GTR2	5.09119121907252e-06	0.00333162066531049	0.00302542303206679
UBS1	GTR2	5.09119121907252e-06	0.00333162066531049	0.00302542303206679
TYR1	GTR2	5.22572857048677e-06	0.00339996452201742	0.00308748564331612
REX4	SET5	5.47121031431547e-06	0.00352520172732231	0.0032012127339619
AIM9	MGA1	5.52062952401141e-06	0.0035486415723280005	0.00322249830458123
CSH1	IFH1	5.59698706599758e-06	0.00358540560058175	0.00325588347924668
EFM4	XBP1	5.69994620022767e-06	0.0036385134662956	0.00330411038628553
NDJ1	HHO1	5.778079945444901e-06	0.00367780194343379	0.0033397879965448
MDY2	HHO1	6.31537355506846e-06	0.00394365679755419	0.0035812090584374204
gIL03	XBP1	6.43276184404114e-06	0.0039971966984543	0.00362982829381566
RPI1	HCM1	6.6754392054139995e-06	0.004107445333820321	0.00372994436169916
NBR041W	IFH1	6.7562197412067905e-06	0.00414667016912366	0.00376556417922261
QDR2	HCM1	6.86597318964138e-06	0.00420270213149936	0.0038164464393996
NBR050C	GTR2	7.11965778846566e-06	0.00431781209655069	0.0039209770491154105
gOL02	SET5	7.1318339346149e-06	0.00432432040605397	0.00392688720259599
YIL054W	XBP1	7.25383009613517e-06	0.00437986155935302	0.0039773237622464
PYC2	GTR2	7.331467513989031e-06	0.00441807220196527	0.00401202259799108
YSH1	ROX1	7.44115051175513e-06	0.00446797915975645	0.00405734278138829
ILV6	GTR2	7.78037695522067e-06	0.00461857400435101	0.00419409697915481
PIG1	ROX1	8.31605632013206e-06	0.00488024773583855	0.0044317211908102205
YBR162W	IFH1	8.61519598888632e-06	0.00501841201516193	0.00455718727319656
BOP2	ROX1	8.68753170834069e-06	0.00505329272732128	0.00458886222078005
SMY2	IFH1	9.076759007932091e-06	0.00521872848533588	0.004739093355385571
YGL217C	SPT16	9.18103937711827e-06	0.00526705126658516	0.00478297495838057
RIM2	IFH1	9.33212484946295e-06	0.00533226730278761	0.004842197216196839
MCM5	ROX1	9.74731955113591e-06	0.00552207327629519	0.0050145587848030105
CUE3	TOS8	1.0194130292716499e-05	0.005718921422545539	0.00519331530462124
YOL106W	HHO1	1.05319589263512e-05	0.00586830263525147	0.0053289674111723796
TEX1	RAD50	1.0534685791928399e-05	0.00586927578439195	0.00532985112157011
NBR034W	GTR2	1.09185743951393e-05	0.00602651252269936	0.00547263677976806
NBR035W	GTR2	1.09185743951393e-05	0.00602651252269936	0.00547263677976806
ATG27	SWI4	1.0939488241131901e-05	0.00603360595818278	0.00547907828234115
SKM1	HHO1	1.0955547903118301e-05	0.00604017344700743	0.0054850421761781
ECM31	IFH1	1.15634312503015e-05	0.00629644648561765	0.0057177620537986395
NTC20	IFH1	1.17634376336891e-05	0.00638104831906729	0.005794588427862971
TRM10	HHO1	1.18920684698926e-05	0.006441499789534629	0.00584948401455999
NBR031C	GTR2	1.2827305600803999e-05	0.00681672008016626	0.00619021911720705
YBR144C	GTR2	1.39553432203198e-05	0.007250439242601441	0.006584076664419129
YCL023C	HCM1	1.43421775914733e-05	0.007395927444909001	0.00671619355357712
RPB5	GTR2	1.4606225852023902e-05	0.007506874102467859	0.00681694349086869
YGL176C	SPT16	1.4685342242382999e-05	0.00753395431041499	0.00684153485137063
YOR019W	HIR2	1.58390698396658e-05	0.00797817785660174	0.00724493136106736
MPD2	HHO1	1.6061789397551098e-05	0.00806728570097852	0.007325849614313441
YEL028W	MCM1	1.61635299254182e-05	0.00810139529578805	0.00735682431525273
YER076C	MGA1	1.67338700745797e-05	0.00831555422257632	0.00755130064215698
PCH2	IFH1	1.6926325234381798e-05	0.00838127761661737	0.00761098362832278
SLX1	GTR2	1.72552108700101e-05	0.008499841061809009	0.0077186503208664095
VHR1	XBP1	1.74627750696111e-05	0.00857470214767303	0.00778663118547589
NNL035W	HCM1	1.77646897675497e-05	0.008684357147966741	0.00788620817721569
PGI1	IFH1	1.82179333402055e-05	0.00883809208600145	0.008025813873388259
NIL015W	HCM1	1.82740526907127e-05	0.00885679875426228	0.008042801277026041
TAF5	IFH1	1.84607650524243e-05	0.008923359405314009	0.00810324457083139
IRA2	SET5	1.86036101803576e-05	0.0089764623126267	0.0081514669751784
SHE10	SPT16	1.9497468501621202e-05	0.009303537132500641	0.00844848148933333
MTC3	SPT16	1.9497468501621202e-05	0.009303537132500641	0.00844848148933333
PFD1	SWI4	1.96731416036332e-05	0.00936497069992393	0.00850426891188105
YLR257W	ROX1	2.0307110207067302e-05	0.0095897468811708	0.008708386698424121
BUB3	HIR2	2.04469922082168e-05	0.00963855652958742	0.00875271042232349
OM14	GTR2	2.05524207108845e-05	0.00967194375830777	0.008783029147320999
NSA1	TOS8	2.1245154181651103e-05	0.00991154518328585	0.009000609641160659
NIL018C	HCM1	2.12843109071631e-05	0.00992594784167017	0.009013688601455459
YOR029W	HIR2	2.13559674670313e-05	0.00994929007212582	0.00903488552893749
YGL235W	IFH1	2.3071674514943398e-05	0.0105386645931706	0.00957009269374125
NBR043C	IFH1	2.4857900574220103e-05	0.0111504026929767	0.0101256080787959
gJL04	GTR2	2.53133695963726e-05	0.0113038950523659	0.0102649934908801
PCL7	XBP1	2.53594700809822e-05	0.0113168846818076	0.0102767892887931
NOR041W	SWI4	2.54902657723048e-05	0.0113625492971967	0.0103182570286793
NOR043C	SWI4	2.54902657723048e-05	0.0113625492971967	0.0103182570286793
MAK5	IFH1	2.55153166362908e-05	0.011371176068832	0.0103260909438275
gCL01	HCM1	2.7068375928654602e-05	0.0118585215983819	0.0107686462458242
NNL045W	MIG3	2.7672135461583803e-05	0.0120428340999818	0.0109360192283622
GLO4	HIR2	2.7720295969769203e-05	0.0120576580945278	0.0109494808012818
YBR225W	IFH1	2.7936022819281897e-05	0.0121303426291848	0.011015485153912999
NOL019C	HHO1	2.84530602196039e-05	0.0123019374502547	0.0111713092935737
NOL020W	HHO1	2.84530602196039e-05	0.0123019374502547	0.0111713092935737
EXO5	IFH1	2.89850570075527e-05	0.0124736730304497	0.0113272612556796
UBS1	IFH1	2.89850570075527e-05	0.0124736730304497	0.0113272612556796
MMF1	XBP1	2.9555442901545697e-05	0.01265449392399	0.0114914635316745
RPL28	TOS8	3.0505609812724396e-05	0.0129667944258466	0.011775061583841999
YPQ1	HHO1	3.05306030473539e-05	0.0129737337042181	0.0117813630973455
YOL099C	HHO1	3.12178853312757e-05	0.0131695108514335	0.011959147049914
YOL118C	HHO1	3.1573402092198104e-05	0.0132676690421163	0.0120482838637085
YLR252W	ROX1	3.25945427219359e-05	0.0135573429812362	0.0123113348815894
STE50	GTR2	3.31764234386505e-05	0.0137477491252883	0.0124842414611589
NHR001C	BDF1	3.36125121977134e-05	0.0138765925951797	0.0126012433771933
ROT2	GTR2	3.41461340024495e-05	0.0140262877046726	0.0127371805313727
MCM7	GTR2	3.4351564604270695e-05	0.0140899146568439	0.0127949597523277
PRM5	HCM1	3.43539257875747e-05	0.0140899146568439	0.0127949597523277
URK1	BRE1	3.4431237211390006e-05	0.0141095180152808	0.0128127614344755
VPS63	ROX1	3.4701606439599396e-05	0.0141923294214014	0.0128879619331409
SAK1	MGA1	3.52796196462362e-05	0.0143794220014537	0.0130578594868188
HRP1	HHO1	3.57684300641087e-05	0.0145286913855083	0.0131934100424998
RED1	ROX1	3.6100287867258205e-05	0.0146325878291419	0.0132877577264338
REX4	SGV1	3.64463286071459e-05	0.0147186795612333	0.0133659370677531
YOL073C	XBP1	3.6466128320132e-05	0.0147221639007888	0.013369101173815
MNN5	SWI4	3.71048851279425e-05	0.014903198529781999	0.0135334975415829
PEX32	GTR2	3.74939560153919e-05	0.0150242914144408	0.013643461201636002
HST3	HIR2	3.76105298148637e-05	0.0150537842810067	0.0136702434817195
SHE10	IFH1	3.77046686014691e-05	0.0150763450777851	0.0136907307943676
MTC3	IFH1	3.77046686014691e-05	0.0150763450777851	0.0136907307943676
YCL026C	HCM1	3.91684479579648e-05	0.0154745791278521	0.0140523645421021
STI1	HIR2	3.97003774328312e-05	0.0156310954618573	0.0141944960058442
SHU1	BDF1	4.0626931606712394e-05	0.0158962547443007	0.0144352854236262
gOL02	SGV1	4.08645323268057e-05	0.0159636611063301	0.0144964967020634
MNN11	SWI4	4.1031143132205396e-05	0.0160128897171316	0.0145412008829764
PRM2	BCY1	4.1256755925882e-05	0.0160736960060875	0.0145964186780325
SWE1	SWI4	4.14328305772461e-05	0.0161196933457257	0.0146381885626428
YJL182C	SWI4	4.14328305772461e-05	0.0161196933457257	0.0146381885626428
HAL9	HHO1	4.392335683420779e-05	0.0168053070571255	0.015260789909539
MAK5	GTR2	4.42036659297807e-05	0.0168791158458612	0.0153278151899784
RTC4	RAD50	4.45874472938022e-05	0.0169587441046335	0.0154001250932641
EXO1	HIR2	4.74013079113026e-05	0.0177480901985068	0.0161169251412232
YCL023C	HHO1	4.76691006407673e-05	0.0178182705388012	0.0161806554512599
RTC2	GTR2	4.83365476259111e-05	0.0180014461925954	0.0163469960697081
MED8	IFH1	4.96545108466254e-05	0.0183643733367801	0.0166765678461145
PYC2	IFH1	5.04651544166966e-05	0.0185615465585539	0.0168556195648989
REX4	HCM1	5.1840778697171e-05	0.018905470240934	0.017167934421383
CAP2	BCY1	5.23498068446279e-05	0.0190423877530491	0.0172922683225859
YGL177W	SPT16	5.2668691403812605e-05	0.0191165701191553	0.0173596328462028
MCP2	ROX1	5.32043143097137e-05	0.0192572759931356	0.0174874069341474
IRA2	HCM1	5.35077045942717e-05	0.0193343594640495	0.0175574059321494
MPD2	SGV1	5.37943038491451e-05	0.0194121435540328	0.0176280411577662
ROT2	IFH1	5.4281188309974795e-05	0.0195466049789569	0.0177501447021839
gBR09	GTR2	5.63854039856156e-05	0.0200964286438688	0.0182494359920718
RFA3	SWI4	5.72611219886286e-05	0.0203142177159145	0.0184472088302464
YJL107C	GTR2	5.7817459585703396e-05	0.020465656899805	0.0185847297670295
SLX1	IFH1	5.91141374289871e-05	0.0208115212687125	0.0188988069483122
REX4	HHO1	5.98862400312814e-05	0.0210102161307332	0.0190792404586965
gOL02	HCM1	6.035067385908891e-05	0.0211214331066062	0.019180235870288997
gOR03	HIR2	6.0934110101908605e-05	0.0212718917620349	0.0193168663955608
IRA2	HHO1	6.119121834440711e-05	0.0213417367218044	0.0193802921487267
PCS60	IFH1	6.2275518678158e-05	0.0216103846435265	0.0196242495771212
RFC4	HHO1	6.32202469638935e-05	0.0218427499280574	0.0198352589789395
FTH1	IFH1	6.41998290552846e-05	0.0220899325260225	0.0200597238866033
gOL02	HHO1	6.65507101592995e-05	0.0226386117942442	0.0205579759573085
YHL012W	BDF1	6.86177045338294e-05	0.0231484012716498	0.0210209124622075
YCL022C	HCM1	6.88795885700092e-05	0.0232066729840048	0.0210738286247564
YBR225W	GTR2	6.96647622898197e-05	0.0233915281853249	0.0212416944293765
gJL05	GTR2	7.22940364586117e-05	0.0240380144948749	0.021828764437434
YJL195C	SWI4	7.330417779071421e-05	0.0242538063311551	0.022024723598814997
gBR09	IFH1	7.43893462027588e-05	0.0245220535426352	0.022268317144848
GSY2	ROX1	7.493867883448459e-05	0.024635460228317002	0.0223713010176594
gBR08	GTR2	7.694326505715091e-05	0.0251218774336051	0.0228130133144389
YBR174C	GTR2	7.698368820233491e-05	0.0251295938145792	0.0228200205097556
AGP1	HCM1	7.82688881548555e-05	0.0254399055219561	0.0231018125506063
TRM10	XBP1	7.98606384217697e-05	0.0257916820183194	0.0234212584963343
MPD2	XBP1	8.08009963588468e-05	0.0260134047486711	0.0236226034640023
DUR1,2	GTR2	8.09851226928794e-05	0.026050854097256	0.0236566109735979
YNL235C	RAD50	8.45015641391856e-05	0.0268131999158498	0.0243488922473901
LEU2	HCM1	8.47858273473713e-05	0.0268777582245845	0.0244075172271758
FTH1	GTR2	8.57765591881508e-05	0.0270957030705098	0.0246054315225961
YBR144C	IFH1	8.7368966873426e-05	0.0274481091595723	0.0249254491973546
PGI1	GTR2	8.74565322561746e-05	0.0274612089376118	0.024937345020492004
RPL16A	HCM1	9.0349482665183e-05	0.0281115780668761	0.0255279409918489
FKH1	HCM1	9.0349482665183e-05	0.0281115780668761	0.0255279409918489
TYR1	IFH1	9.103362420007091e-05	0.0282320095996474	0.0256373040825594
gLR07	ROX1	9.13782949190264e-05	0.0283168991370743	0.0257143917187321
PCS60	GTR2	9.40174030469227e-05	0.0288805977508336	0.0262262827593205
TSR3	HIR2	9.440188896403381e-05	0.028966009124687	0.0263038442717541
ASG7	SWI4	9.61859024103104e-05	0.0293644215507545	0.0266656400015731
gER03	MGA1	9.80093944529301e-05	0.0297240732817716	0.0269922373966101
gBR08	IFH1	9.85407554447425e-05	0.0298202685317914	0.0270795916767704
MCM7	IFH1	0.000105767939408974	0.0313140925127856	0.0284361235067628
CBR1	BCY1	0.00010733600335824301	0.0316145729400219	0.0287089878261347
TAF5	GTR2	0.00010941831730956601	0.0320320879986599	0.0290881305322028
YLR235C	ROX1	0.00011150972458354299	0.0324807580835722	0.0294955649147623
IRA2	SGV1	0.00011309577656851999	0.0327864069451936	0.0297731226557448
YAP3	TOS4	0.000115771999039777	0.0333157388134472	0.030253805478521
STE20	TOS4	0.000115771999039777	0.0333157388134472	0.030253805478521
NNT1	HIR2	0.000116394890479724	0.0334288124372226	0.030356486899984
CTS1	HIR2	0.000116394890479724	0.0334288124372226	0.030356486899984
PIG2	BCY1	0.00011687321748983998	0.033530801764625	0.0304491027440869
MED8	GTR2	0.000117255915828856	0.033601908081018	0.0305136739269893
HAL9	XBP1	0.00011798370788786299	0.0337539678410948	0.0306517584049662
SSM4	BCY1	0.00011922439626191699	0.0340129495456219	0.0308869380044682
SNR37	GTR2	0.000121439870571983	0.0344399296666929	0.0312746758720993
ECM31	GTR2	0.000124376900388367	0.0350294890654584	0.0318100509231573
MLF3	TOS4	0.000126208420525925	0.0353733765810428	0.0321223329368097
YLR236C	ROX1	0.000127058307352731	0.0355416986183689	0.0322751850828638
PCH2	GTR2	0.000128650005184188	0.0358379155773204	0.0325441777744483
NBR056W	IFH1	0.000129082169526603	0.0359181935550733	0.0326170776833096
NBR051C	IFH1	0.000130740705176572	0.036216421462873	0.0328878965044486
IRC11	HIR2	0.000130900463224741	0.0362428323151501	0.0329118800274252
YHL008C	TOS4	0.000131402996353393	0.0363410319192877	0.0330010544485084
SMY2	GTR2	0.00013256018663261398	0.0365628752422518	0.0332025089255425
KTR4	IFH1	0.000133508159635912	0.0367315052753697	0.0333556407605696
APT2	YOX1	0.000133650477360756	0.0367520826525898	0.033374326942832
NDJ1	TOS8	0.000133687798895199	0.0367572807256096	0.0333790472790935
NGR119W	POG1	0.000136007842181372	0.037190221657673994	0.0337721981203733
YPQ1	SGV1	0.000138501945446001	0.0376751837227458	0.0342125890137976
NLR118C	HIR2	0.00014375554502943502	0.0386989862580955	0.0351422974295805
APQ12	BCY1	0.000146712080060999	0.0392232852688114	0.0356184099471987
YPQ1	XBP1	0.00014867354765237299	0.0395604253559817	0.0359245646650448
NER037W	MGA1	0.000149317166706283	0.0396752584009711	0.0360288438054556
YJL171C	SWI4	0.000150052794220959	0.0398194729564488	0.0361598041042207
PEX32	IFH1	0.0001528353170696	0.0403557428395041	0.036646787293061006
YBR226C	IFH1	0.000152936430898048	0.0403745698304488	0.0366638839609446
HAL9	SGV1	0.00015462176979516798	0.0406624623612431	0.0369253172935247
NBR041W	GTR2	0.00015495622158318	0.0407235847114723	0.036980822101765
NCR015C	GTR2	0.00015786118063038898	0.041257027827065	0.0374652383214792
YJL181W	SWI4	0.000158210699410963	0.0413231203580985	0.0375252565185442
YHL017W	BDF1	0.00015895216670888998	0.041457100185201004	0.0376469227271163
YCL026C	HIR2	0.00015915295171113202	0.0414931996152764	0.0376797043845035
RTC2	POG1	0.000163954391447862	0.0422719128926012	0.0383868488409912
BAT1	SET5	0.00016857815446516102	0.0430139188045517	0.0390606595780055
SLI15	GTR2	0.000170974787551126	0.0434051729233511	0.0394159548956064
NOL019C	TOS8	0.00017145819472428998	0.0434706792501267	0.0394754407644017
NOL020W	TOS8	0.00017145819472428998	0.0434706792501267	0.0394754407644017
TRM10	SGV1	0.000173620722539317	0.0438380230899216	0.0398090233133322
NTC20	GTR2	0.000173704609899829	0.0438473191416875	0.0398174649974089
gNL06	MIG3	0.000176711661304118	0.0443278984878444	0.0402538759723249
NEJ1	ROX1	0.000179376158103653	0.0448010643777764	0.0406835548359164
YNL010W	BRE1	0.000182921014829896	0.0453637913688474	0.0411945635522683
AGP2	POG1	0.000183873788102239	0.045518034173439005	0.0413346304387542
DUR3	BDF1	0.000184682881000999	0.0456484890320018	0.0414530956463484
YBR138C	GTR2	0.000186996059504332	0.0460434594787107	0.0418117657371246
KTR4	GTR2	0.000187505333556638	0.0461233306438608	0.0418842962221101
gCL01	HHO1	0.00018796364775170902	0.0461981064425886	0.0419521996380266
RRI2	HHO1	0.00018966791752125	0.0464815042928836	0.0422095513805128
YGL235W	SPT16	0.00019409045304831399	0.0472020838830704	0.0428639050142526
NBR056W	GTR2	0.000194170151828391	0.047215712529452	0.0428762810992878
YNL114C	RAD5	0.00019656744847506002	0.0476149332413142	0.0432388108281738
YOL099C	TOS8	0.00019710684456031202	0.0477012028833218	0.0433171517283295
YHL008C	BDF1	0.00019802133895299997	0.0478664059456146	0.0434671715534653
NNL038C	RAD5	0.000199622378388452	0.0481406822189766	0.0437162400513343
VPS29	REV7	0.000200404750455985	0.0482613186844146	0.0438257892400653
MOT3	YOX1	0.00020235921004822	0.0485776265867348	0.044113026386499006
NNL035W	FHL1	0.000204806379307346	0.0489782410836715	0.0444768218025356
SPS2	YOX1	0.000207926182968202	0.0494353855018744	0.044891951671974996
NBR038W	GTR2	0.00021178606225251298	0.0500855047088098	0.0454823206904923
HRP1	SGV1	0.000223538962251211	0.0518719641553879	0.0471045928812631
YAP3	BDF1	0.00022356643198146099	0.0518719641553879	0.0471045928812631
STE20	BDF1	0.00022356643198146099	0.0518719641553879	0.0471045928812631
NGL041C	IFH1	0.000227432564282854	0.05247775674989	0.0476547091916658
YGL226C	SPT16	0.000227839989876555	0.0525454396868592	0.0477161716260049
HRP1	RGM1	0.00022850627211034303	0.0526463730727517	0.0478078285764986
NDL024W	MIG3	0.000231967825697977	0.0531776959471654	0.0482903194190041
RFC4	SGV1	0.000243179013485844	0.0549168956602268	0.0498696753535039
