SNP	gene	p.value	FDR	q.value
REX4	ACP1	4.6741899774378294e-05	0.0175671111828312	0.0159525792755468
NDL024W	YFH1	4.7776134541014e-05	0.0178482498396351	0.0162078794591347
MPD2	NFU1	4.8283070945725896e-05	0.0179837678072389	0.0163309424430801
gOL02	TAH18	4.9816926467736105e-05	0.0184045143365536	0.0167130196266277
REX4	TAH18	5.02404015526452e-05	0.0185067148082507	0.0168058272094896
gPL09	ISD11	5.05731663325363e-05	0.0185904034410916	0.0168818243120276
gDL03	YFH1	5.058408299420229e-05	0.0185932747405986	0.0168844317204132
gOL02	ACP1	5.38969256478654e-05	0.0194390249848728	0.0176524520100715
GET3	YFH1	5.7271831737835704e-05	0.020315609522292	0.0184484727205549
BUD3	TAH18	5.854728940530129e-05	0.0206530185894747	0.0187548716973987
SAK1	NFU1	5.911480155204829e-05	0.0208115212687125	0.0188988069483122
RDI1	YFH1	6.045918329395129e-05	0.0211475633297595	0.0192039645557856
YBR162W	YAH1	6.19377456786721e-05	0.0215231131779227	0.0195449989274811
DOT6	NFU1	6.88326280989051e-05	0.023198684207191	0.0210665740685514
ILV6	TAH18	6.88994874575741e-05	0.0232094589379907	0.02107635853143
AIM10	NFU1	7.07630521208233e-05	0.023668094323393	0.0214928423384746
SMA1	ISD11	7.48614685521697e-05	0.024620100596078998	0.0223573530356395
NER017W	ISD11	7.55339015070748e-05	0.0247782097587458	0.0225009309367173
NDL016W	YFH1	7.82127258818233e-05	0.0254240491553674	0.023087413487357003
BUD23	DRE2	7.944027573608e-05	0.0257086209142617	0.0233458312485982
NER037W	NFU1	7.955035168502841e-05	0.0257331160790321	0.0233680751482241
IMG1	DRE2	8.14697987067136e-05	0.0261617815461106	0.0237573434675902
CSH1	YAH1	8.22908603167928e-05	0.0263378571983674	0.0239172366208746
ECM23	ISD11	8.393687038632941e-05	0.0267010758126458	0.0242470730793752
SMY2	YAH1	9.442078555715609e-05	0.0289703225580993	0.0263077612725486
gCR02	CFD1	9.54269103681828e-05	0.0291997127855813	0.026516069044433
IRA2	TAH18	9.921522255056751e-05	0.0299532162733501	0.0272003206551805
EXO5	YAH1	0.00010109874191900999	0.0303489207561325	0.0275596573193353
UBS1	YAH1	0.00010109874191900999	0.0303489207561325	0.0275596573193353
TYR1	YAH1	0.000101233647193768	0.0303795920707219	0.0275875097403954
HAL9	NFU1	0.00010261337861583	0.0306621589172801	0.0278441068537993
YPQ1	NFU1	0.000102761425540116	0.0306895482635134	0.027868978940766002
SRF1	YFH1	0.00010374989005666601	0.0308876836408995	0.0280489043867967
TRM10	NFU1	0.00011302858702925	0.0327732924130294	0.0297612134344827
SPO73	ISD11	0.000124138818606284	0.0349849357921083	0.0317695923857402
HAL9	ACP1	0.000124724017325708	0.0350910218607136	0.0318659284538529
IRA2	DRE2	0.000134906607093945	0.0370016905944311	0.033600994289477
PRM3	YAH1	0.000135134672125705	0.0370411238878905	0.0336368034064943
SAP1	ISD11	0.000135151260744763	0.0370439749181762	0.0336393924085321
NOL019C	ACP1	0.000139399986525053	0.0378515440666424	0.0343727406937063
NOL020W	ACP1	0.000139399986525053	0.0378515440666424	0.0343727406937063
PHO85	ISD11	0.000140550868773214	0.0380742516266827	0.0345749799788017
NBR041W	YAH1	0.00014711962507228202	0.0392866291322537	0.0356759320971223
MPD2	ACP1	0.000147751581280773	0.0393991515851174	0.0357781130038693
PEX32	YAH1	0.000149269925895945	0.0396697483677425	0.0360238401801596
SCM3	YFH1	0.000149578454499836	0.0397270541273934	0.0360758791673477
IRA2	ACP1	0.00015638588535202099	0.040998260429778	0.0372302533329867
NCR015C	CFD1	0.000159131736420199	0.0414899819473986	0.0376767824412557
TRM10	ACP1	0.000159691695435497	0.0416010485777646	0.0377776413250724
YPQ1	ACP1	0.000162565020374497	0.0420296317941154	0.0381668349530883
RPB5	YAH1	0.000163181156753285	0.0421421270277411	0.0382689911422224
gOL02	DRE2	0.000165271807447774	0.0425036026598887	0.0385972448099996
YOL099C	NFU1	0.000172036037634149	0.0435583591968161	0.0395550623530558
REX4	DRE2	0.000178112134100091	0.0445783451211147	0.0404813049291953
YPR027C	ISD11	0.000193350388676173	0.0470718172762267	0.0427456107568188
RFC4	NFU1	0.000196128878126618	0.0475394723176602	0.0431702852547731
YPL035C	ISD11	0.00019958204566818	0.0481328944406732	0.0437091680205679
ECM31	YAH1	0.000205106297507575	0.0490247859678192	0.0445190889087495
HOS4	NAR1	0.00021275813202616201	0.0502241316042724	0.0456082068715822
RTT10	YAH1	0.000222380352380422	0.0516885133303849	0.0469380023816318
ATH1	ISD11	0.000227948918546736	0.0525604379349794	0.0477297914374606
NIL015W	NAR1	0.00023432814558287403	0.0535663481699794	0.048643251971803
