SNP	gene	p.value	FDR	q.value
YAL065C	NNF1	8.13496607551315e-05	0.0261316122109989	0.0237299468908253
SKM1	NIP100	8.184625889226e-05	0.0262334238937723	0.0238224014169972
NBR016C	RFC5	8.19547672074371e-05	0.0262611734614802	0.0238476006187394
NNL038C	SPO12	8.35547708106642e-05	0.0266214143859742	0.0241747330565362
IMG1	CTF13	8.3589995909644e-05	0.0266283839417343	0.0241810620647392
RPB5	CBF2	8.4495161201227e-05	0.0268131999158498	0.0243488922473901
LEU2	HCM1	8.47858273473713e-05	0.0268777582245845	0.0244075172271758
IRC14	ELG1	8.4867561026386e-05	0.0268993955179152	0.0244271659123565
PET9	SPC24	8.6250724787259e-05	0.0271952650651144	0.024695843121591
RPB5	MAD3	8.646392782643241e-05	0.0272452705865445	0.0247412528099869
YNL114C	SPO12	8.76358443103509e-05	0.027501724526187	0.0249741369626569
YOR131C	ELG1	8.965823912349058e-05	0.027957526314583998	0.0253880475987121
PHO3	PBY1	8.98263131458626e-05	0.028001185337314997	0.0254276940729651
RPL16A	HCM1	9.0349482665183e-05	0.0281115780668761	0.0255279409918489
FKH1	HCM1	9.0349482665183e-05	0.0281115780668761	0.0255279409918489
RFC2	ORC6	9.061204770299991e-05	0.0281496389255686	0.0255625038097914
NER037W	POL32	9.13524115704066e-05	0.0283118090660992	0.025709769458424
IRA2	DBF4	9.157401017014691e-05	0.0283537359502347	0.0257478429888974
NOR010W	ELG1	9.164319289856659e-05	0.0283652193241001	0.0257582709659297
NOR011W	ELG1	9.3577133228064e-05	0.0287817560087841	0.0261365252169808
TSR3	HIR2	9.440188896403381e-05	0.028966009124687	0.0263038442717541
RPB5	HIR3	9.774711695138571e-05	0.0296698023258226	0.0269429542949023
AIM22	ORC2	9.80870012580306e-05	0.0297400771366777	0.02700677039304
IRC8	ORC2	9.833559475559491e-05	0.029780762514589002	0.0270437165197953
FET3	KAR3	9.85675970919925e-05	0.0298244375131465	0.0270833775015923
NAL013C	NNF1	0.00010052538621319301	0.0302328924969152	0.0274542928126669
gAL01	NNF1	0.00010052538621319301	0.0302328924969152	0.0274542928126669
NAL012W	NNF1	0.00010052538621319301	0.0302328924969152	0.0274542928126669
NAL008C	NNF1	0.00010052538621319301	0.0302328924969152	0.0274542928126669
NAL007W	NNF1	0.00010052538621319301	0.0302328924969152	0.0274542928126669
TRM7	RFC5	0.000104032535392965	0.0309487462174125	0.0281043549149146
gLR07	APC9	0.00010594981418499	0.0313492348812127	0.028468036062698997
YOR121C	ELG1	0.000106577076091321	0.0314618460923164	0.028570297570226003
LOC1	SMC1	0.00010762786367226701	0.0316720950209344	0.0287612232532519
YMR111C	SPC24	0.000108751430803216	0.0319023752990774	0.028970339274346
gMR06	BUB2	0.00011516685737873999	0.0332163397868059	0.0301635418696725
HRP1	NIP100	0.00011610165270134499	0.033375110438524	0.0303077204646506
MUM2	RFC5	0.000116322560026528	0.0334158793908755	0.0303447424848107
NNT1	HIR2	0.000116394890479724	0.0334288124372226	0.030356486899984
CTS1	HIR2	0.000116394890479724	0.0334288124372226	0.030356486899984
TRM10	ASK1	0.00011718685538500301	0.0335869847047729	0.0305001221061957
OAF1	NNF1	0.000118978594579887	0.0339655578199477	0.0308439018869784
GEM1	NNF1	0.000118978594579887	0.0339655578199477	0.0308439018869784
NMR028W	SPC24	0.00011903056748995901	0.0339739149874312	0.0308514909763517
YMR114C	SPC24	0.00011984897932971001	0.0341261618087048	0.0309897453233836
RTC2	MCD1	0.000121007927147332	0.0343493961156139	0.0311924629438806
RPT5	ELG1	0.000121678224487213	0.0344797605903311	0.0313108460744929
SLX8	JNM1	0.00012229902575289298	0.034596726671506005	0.0314170622111742
NBR031C	BRL1	0.000124530560720554	0.0350540852295773	0.0318323865396339
SLX8	SCS2	0.000128432135461837	0.0357922121693881	0.0325026748073063
gER03	POL32	0.000129407567319897	0.0359849099257421	0.0326776623850851
IRC11	HIR2	0.000130900463224741	0.0362428323151501	0.0329118800274252
SLI15	MCD1	0.000131544828512442	0.0363711941706003	0.0330284445925217
UBX6	ORC2	0.000132283002766024	0.0365203017403489	0.033163848205685
NCS2	SPO12	0.00013229128201678	0.0365209033740692	0.0331643945453487
NCR015C	CDC14	0.000135285509124904	0.0370654992737217	0.0336589385356455
YJL107C	KAP95	0.000136384039877915	0.0372612824212617	0.0338367279370698
DIG1	YCS4	0.000136967310605602	0.037368950390399	0.0339345005187551
RTT101	ORC2	0.000137543335281162	0.0374782123028065	0.0340337205499452
NBR034W	MAD3	0.000140871732284093	0.0381335645560876	0.0346288416637737
NBR035W	MAD3	0.000140871732284093	0.0381335645560876	0.0346288416637737
TRS33	ELG1	0.000143477572981399	0.0386519633631499	0.0350995962448737
NLR118C	HIR2	0.00014375554502943502	0.0386989862580955	0.0351422974295805
YBR139W	MAD3	0.00014376475815286202	0.0386997263348991	0.0351429694885069
YPQ1	NIP100	0.000145052480778788	0.0389203700887361	0.0353433346446276
YOL106W	NIP100	0.000149961339035849	0.0398082092099742	0.0361495755693919
PYC2	BRL1	0.000152609799994468	0.0403139755045659	0.0366088586481748
SPC72	NNF1	0.000155944816213045	0.040909767166822	0.0371498931771269
LOC1	CDC4	0.000156945657495129	0.0410984888266169	0.037321270087511
MAD2	ORC2	0.000156959048875574	0.0410993091481491	0.037322015016152996
TRM10	NIP100	0.000156980466391858	0.0411004133096304	0.0373230176980043
YCL026C	HIR2	0.00015915295171113202	0.0414931996152764	0.0376797043845035
YCR041W	ASK1	0.000161357599299453	0.041840230261554	0.0379948406546717
NDJ1	NIP100	0.000161970973711103	0.0419429651126811	0.0380881335040145
MCM2	SPC24	0.00016334435426280502	0.0421636540649259	0.0382885397045151
NPL002C	YCS4	0.00016680039300921002	0.0427374340258378	0.0388095855508073
YGL052W	ASK1	0.000167360096467676	0.0428199174817373	0.0388844882400121
MST27	ASK1	0.000167360096467676	0.0428199174817373	0.0388844882400121
YGL046W	ASK1	0.000167360096467676	0.0428199174817373	0.0388844882400121
ILV6	ASK1	0.000170311410768671	0.0432958104677404	0.0393166435617882
HOP2	ASK1	0.00017077978868706298	0.043371852315467	0.0393856966685565
MTR4	ORC2	0.000171486437635615	0.0434706792501267	0.0394754407644017
RFA3	PAC11	0.00017166738233653702	0.0434962892936867	0.0394986970781969
VTC2	CDC4	0.000176068981300384	0.0442296909129471	0.0401646943130468
YPI1	SMC1	0.000179062129286302	0.0447487674363233	0.0406360643239183
RPN11	SMC1	0.000179062129286302	0.0447487674363233	0.0406360643239183
YCF1	NUM1	0.000180121023287515	0.0449420043443428	0.040811541501814
RFC5	PBY1	0.000182335961245787	0.0452815113792209	0.0411198456294609
MUD1	PBY1	0.000182789939877413	0.0453491069772772	0.0411812287519019
gJL07	ORC2	0.000184608384362686	0.0456389284301207	0.0414444137260347
PYC2	SLI15	0.000187099799261123	0.046059531573805	0.041826360702025
BIO5	YCS4	0.000187857826200734	0.0461815767622804	0.041937189142973
NML007W	CIN4	0.000188100138906315	0.0462088895955472	0.041961991749013
MLF3	CDC37	0.000188469508732049	0.0462751686325925	0.0420221793109728
YBR090C	PBY1	0.000191995367884881	0.0468696273799941	0.0425620034286249
SNR37	KAP95	0.000194445098351137	0.0472614552185753	0.0429178197374235
NGL041C	BIM1	0.000196828475161961	0.0476608072232148	0.0432804686924258
MEC3	CTF8	0.0001975335870122	0.047790723475584	0.0433984447952425
MIG1	ASK1	0.000197585645302359	0.0477958238999896	0.0434030764574335
YLR281C	CTF8	0.000198244282085312	0.0479048233998523	0.0435020581935002
YLR282C	CTF8	0.000198244282085312	0.0479048233998523	0.0435020581935002
gCL01	ASK1	0.00019915636262071202	0.0480650839321457	0.0436475897393274
NBR031C	HIR3	0.000202748099902805	0.0486495248028053	0.044178316688342004
TAT1	RFC5	0.000203386899440676	0.0487539554235916	0.0442731494550701
MCP2	CTF8	0.00020437241021008002	0.0489040387903524	0.0444094391831465
YBR162W	BRL1	0.00020540416303380901	0.04906855645649	0.0445588366044967
NBR034W	CBF2	0.000206056501098264	0.0491753384011963	0.0446558045931657
NBR035W	CBF2	0.000206056501098264	0.0491753384011963	0.0446558045931657
MDY2	NIP100	0.000206583879630084	0.0492501546383336	0.0447237447309383
YBR138C	MAD3	0.000209077632957156	0.0496135256463704	0.0450537195772186
ZRG8	MCM22	0.00020985790417988898	0.0497454464635674	0.0451735160123029
SUV3	ORC1	0.000210775275709666	0.0498917902621555	0.0453064098628719
gFL02	SMC1	0.00021085028787947802	0.0499016543260643	0.0453153673550768
NMR029W	SPC24	0.00021112313016978502	0.0499563535763344	0.0453650393880688
NBR016C	CTF8	0.000212093463259719	0.0501324588096719	0.0455249594037399
YML084W	CIN4	0.000212280395872571	0.0501574823960962	0.0455476831596288
NBL009W	SPC24	0.000215724483545214	0.0506527568066742	0.0459974386268577
EXO5	BRL1	0.00021593053443443798	0.0506753016805583	0.0460179114800291
UBS1	BRL1	0.00021593053443443798	0.0506753016805583	0.0460179114800291
YML079W	CIN4	0.000216511927431252	0.0507619997303572	0.0460966414145104
NMR027W	SPC24	0.000219506053970504	0.0512652343149517	0.0465536254639305
IMG1	ASK1	0.00022024494815552203	0.0513776756797876	0.0466557327351674
NOL019C	NIP100	0.000221612886381154	0.051568187728017995	0.0468287354856318
NOL020W	NIP100	0.000221612886381154	0.051568187728017995	0.0468287354856318
MAK5	MAD3	0.00022387261887747402	0.0519305283350549	0.0471577746314736
TAT1	PBY1	0.00022622607085571	0.0522848897659077	0.0474795679393796
