SNP	gene	p.value	FDR	q.value
NBR034W	LGE1	6.11034770932018e-07	0.000590138643460782	0.0005359010593940201
NBR035W	LGE1	6.11034770932018e-07	0.000590138643460782	0.0005359010593940201
YJR107W	FIP1	6.48813918798049e-07	0.000621103246087435	0.000564019813410915
ABM1	FIP1	6.48813918798049e-07	0.000621103246087435	0.000564019813410915
YML079W	TAF13	6.68221727600141e-07	0.000635628878407076	0.000577210445535621
GSY2	RNA14	7.185014391020121e-07	0.000675620095086197	0.000613526208996078
RTC2	LGE1	8.14470973425819e-07	0.000748923885608538	0.000680092903846201
RPB5	LGE1	8.4727289911659e-07	0.0007753941880038701	0.000704130413088012
NML007W	TAF13	8.55598999901702e-07	0.00078229645717845	0.000710398318780797
NML009C	TAF13	9.070978355111731e-07	0.000821603795898675	0.000746093057119904
NBR031C	LGE1	9.784101570107358e-07	0.000876252574254955	0.0007957192568955599
gBR08	LGE1	1.04968521732546e-06	0.000928008379197292	0.00084271836635183
EMC2	FIP1	1.0766199770461099e-06	0.0009477622906800359	0.000860656764740209
YML096W	TAF13	1.09262179226361e-06	0.0009590286348973439	0.0008708876585622911
TAF13	TAF13	1.22103433231434e-06	0.00105260490925936	0.0009558636639814051
CSH1	LGE1	1.29223303846695e-06	0.00110491405983046	0.001003365263
VPS9	TAF13	1.3014528422388902e-06	0.00111184464564128	0.0010096588828457699
gML01	TAF13	1.35351296090222e-06	0.00114943142858331	0.00104379119568622
URA5	TAF13	1.39921702341565e-06	0.00118209819123646	0.00107345567013944
YML084W	TAF13	1.60605778430061e-06	0.00132687566782754	0.00120492715390223
YLR269C	CSE2	1.61027335396895e-06	0.00132938745754627	0.00120720809379011
IRA1	LGE1	1.83797759702743e-06	0.00148211320476466	0.00134589735035379
PCL10	TAF6	2.01877434357488e-06	0.00159725335356194	0.00145045536973276
YOL118C	DST1	2.10203896899184e-06	0.00164875173871701	0.0014972207179564199
YLR271W	CSE2	2.1131409541418702e-06	0.001655941058172	0.00150374929213969
YML108W	TAF13	2.20723406169717e-06	0.00171427213007657	0.00155671935870901
BOP2	CSE2	2.32226719157868e-06	0.0017827195706952102	0.00161887603383408
EXO5	LGE1	2.38957210887703e-06	0.0018261915934199102	0.00165835269459899
UBS1	LGE1	2.38957210887703e-06	0.0018261915934199102	0.00165835269459899
EAF6	FIP1	2.45145567016673e-06	0.00186420452908395	0.00169287199395138
CSN12	FIP1	2.58351077809575e-06	0.00194270089313224	0.00176415403100858
OSW7	RSC8	2.6057197354371897e-06	0.00195592556370369	0.00177616326824106
YBR139W	LGE1	2.69469519383601e-06	0.0020106130344419897	0.00182582460431689
RPM2	TAF13	2.77224442359561e-06	0.00205744970494333	0.00186835667981861
ALO1	TAF13	2.77224442359561e-06	0.00205744970494333	0.00186835667981861
RRI2	DST1	2.77542239488895e-06	0.0020592977204309	0.00187003485064937
RSC8	RSC8	2.8106440977642702e-06	0.0020769372855866898	0.00188605322490598
YFR035C	RSC8	3.3738206476922002e-06	0.00240226005707877	0.00218147671533393
RED1	RNA14	3.63719203211648e-06	0.00254829411730443	0.00231408929451295
YBR162W	LGE1	3.66115250198563e-06	0.0025612696491534802	0.0023258722904939103
MCP2	RNA14	3.83105552884903e-06	0.0026568465502847	0.0024126650520549103
YLR252W	RNA14	4.5274940436749395e-06	0.00303812357452815	0.0027589002350559997
VPS63	RNA14	5.05159963334958e-06	0.00331150359860521	0.0030071548547855303
NLR116W	CSE2	5.10139764314063e-06	0.00333720535394083	0.00303049445144687
URA8	FIP1	5.29225223674842e-06	0.00343214682279146	0.00311671018109153
VPS63	SWD1	5.78962645546951e-06	0.00368308920357225	0.0033445893230481397
MCM5	CSE2	6.2537593730550005e-06	0.00391154420630964	0.00355204782343182
PIG1	CSE2	6.70570976129411e-06	0.00412061287907587	0.00374190172380425
PIF1	TAF13	6.78641952676825e-06	0.00416294479628056	0.0037803430621703204
NJR015C	FIP1	6.81667333444041e-06	0.00417807851863309	0.0037940858968942798
TYR1	LGE1	8.54761816654304e-06	0.00498924147376624	0.00453069769450133
RFC4	UME1	8.61443823452775e-06	0.00501841201516193	0.00455718727319656
YBR137W	LGE1	8.85093589750044e-06	0.0051268010037622295	0.00465561460796134
RRP12	TAF3	8.8933629731225e-06	0.00514341444876596	0.00467070116918951
RQC2	TAF3	8.8933629731225e-06	0.00514341444876596	0.00467070116918951
ECM23	UME1	9.736415665962089e-06	0.005518162745779561	0.00501100765750549
MDY2	UME1	9.93988492794918e-06	0.00561151915538201	0.0050957840051681
YML089C	TAF13	1.21676905001452e-05	0.00655403042718872	0.00595167235386187
YLR257W	SWD1	1.26055247442123e-05	0.00672752405796686	0.0061092207902545
NOL019C	UME1	1.2789675571657199e-05	0.00680034433172653	0.00617534840668089
NOL020W	UME1	1.2789675571657199e-05	0.00680034433172653	0.00617534840668089
KEG1	RSC8	1.3216572555191001e-05	0.0069660808525342606	0.0063258526620204
IRC6	RSC8	1.3216572555191001e-05	0.0069660808525342606	0.0063258526620204
DUG1	RSC8	1.3216572555191001e-05	0.0069660808525342606	0.0063258526620204
YBR174C	LGE1	1.33494708998884e-05	0.00701328323305793	0.006368716836412071
HAL9	UME1	1.4218776221267902e-05	0.00734684670476954	0.00667162365304942
HAT1	TAF3	1.55169784464864e-05	0.00785692308676958	0.007134820694142441
TFC8	TAF3	1.63004171681962e-05	0.0081590763054018	0.00740920406448869
GSY2	SWD1	1.7978049920124698e-05	0.0087584991244072	0.00795353602324018
gLR07	RNA14	1.880740855978e-05	0.00904548963977778	0.00821415024148758
EXO5	KAP122	1.93150787050239e-05	0.00923269552195838	0.00838415068409046
UBS1	KAP122	1.93150787050239e-05	0.00923269552195838	0.00838415068409046
YBR174C	KAP122	1.97059915036098e-05	0.00937688039056209	0.00851508402439873
gBR07	LGE1	2.03785151148168e-05	0.00961739812722795	0.00873349661491544
NBR041W	KAP122	2.0431595664585102e-05	0.00963485399063017	0.0087493481708058
YBR138C	LGE1	2.0490535168197303e-05	0.00965009047721381	0.00876318432505888
TRM10	UME1	2.1006269663141103e-05	0.00983458582398447	0.00893072334810579
SMY2	KAP122	2.1338935359842e-05	0.00994367647664394	0.00902978785943378
ECM31	KAP122	2.15191689127665e-05	0.0100112996281697	0.009091196003000979
NEJ1	RNA14	2.1841189393977802e-05	0.0101249209283833	0.00919437476587127
RED1	SWD1	2.18803091834648e-05	0.010138345657733	0.00920656567517754
SVL3	UME1	2.40985301716163e-05	0.0108806990065745	0.00988069191737016
YOL099C	UME1	2.42324256384281e-05	0.0109246763497175	0.0099206274563165
YJR079W	FIP1	2.4353850836354898e-05	0.0109686809173409	0.009960587717636209
gLR07	SWD1	2.4587515060766102e-05	0.0110589455924733	0.0100425564813586
ATH1	EAF3	2.53637606350767e-05	0.0113179557627285	0.010277761930403001
TYR1	KAP122	2.55094231458508e-05	0.011369395886263	0.0103244743716283
YPQ1	UME1	2.6614860171692103e-05	0.0117242085173338	0.0106466774115143
gPL09	TAF3	2.6947552518523397e-05	0.0118211595516755	0.0107347180144959
YSH1	CSE2	2.69968593224898e-05	0.0118367181063172	0.0107488466366553
YOL106W	UME1	2.80350413747933e-05	0.0121557060368031	0.0110385174992154
SMY2	LGE1	2.96878321939875e-05	0.0126990737253554	0.0115319461590097
AIM24	FIP1	3.06245428944055e-05	0.0129970477550582	0.0118025344351022
SPI1	RTR1	3.06707436504454e-05	0.0130101995841308	0.0118144775254439
YPR027C	EAF3	3.17696008114279e-05	0.0133233974814531	0.0120988904965903
MPD2	UME1	3.27112839607026e-05	0.0135935785418001	0.0123442401581868
MCP2	SWD1	3.31401446653025e-05	0.0137346170630056	0.0124723163209105
YPL035C	UME1	3.4146093789194e-05	0.0140262877046726	0.0127371805313727
URK1	BRE1	3.4431237211390006e-05	0.0141095180152808	0.0128127614344755
RED1	CSE2	3.5217418710430604e-05	0.0143589575280086	0.0130392758317393
REX4	SGV1	3.64463286071459e-05	0.0147186795612333	0.0133659370677531
ECM31	LGE1	3.6498751369085604e-05	0.0147309073707682	0.0133770410619695
GSY2	CSE2	3.69280282681353e-05	0.0148560921742725	0.0134907205668814
RTC2	KAP122	3.85895217106288e-05	0.0153186826074877	0.0139107959270913
SNR37	TAF13	3.98790054755135e-05	0.0156787421155068	0.0142377636217685
gOL02	SGV1	4.08645323268057e-05	0.0159636611063301	0.0144964967020634
RPB5	KAP122	4.20475309349188e-05	0.0162958869782545	0.0147981888530439
YAP3	UME1	4.20892868387736e-05	0.0163034385359602	0.0148050463734239
STE20	UME1	4.20892868387736e-05	0.0163034385359602	0.0148050463734239
NTC20	KAP122	4.21845602624951e-05	0.0163278547700724	0.014827218596633001
SLI15	KAP122	4.23861586480053e-05	0.0163715184470203	0.0148668692973501
gPL11	TAF3	4.26107875375197e-05	0.0164407477774469	0.0149297360015184
CDC11	FIP1	4.4735034344174e-05	0.0169974591460183	0.0154352819702496
SHU1	RBA50	4.7613238790951205e-05	0.0178066127665246	0.016170069104166
NBR034W	KAP122	4.801631786924871e-05	0.0179178528544887	0.0162710855036979
NBR035W	KAP122	4.801631786924871e-05	0.0179178528544887	0.0162710855036979
IRA2	RNA15	4.95777007428984e-05	0.0183506671648617	0.0166641213606442
AGC1	EAF3	5.0071201375123e-05	0.0184665956577669	0.0167693952701743
YPR022C	EAF3	5.0071201375123e-05	0.0184665956577669	0.0167693952701743
PGI1	KAP122	5.0162534321361e-05	0.0184882691529013	0.0167890768299772
YHL012W	UME1	5.06277924892779e-05	0.0186036302723779	0.0168938355113912
SKM1	UME1	5.0896803283099795e-05	0.0186761165441004	0.0169596598227425
MPD2	SGV1	5.37943038491451e-05	0.0194121435540328	0.0176280411577662
NBR038W	KAP122	5.4448812196703004e-05	0.0195904699377011	0.0177899781855895
YHL008C	UME1	5.4905594634810294e-05	0.0197098080955613	0.0178983483896629
YJL107C	TAF13	5.54760984187397e-05	0.0198633927136944	0.0180378175813116
NBR041W	LGE1	5.58975910342552e-05	0.0199760800337386	0.0181401482028717
NFR008W	RSC8	5.66906599207179e-05	0.0201728010567582	0.0183187892829119
YLR235C	RNA14	6.030935272356129e-05	0.0211128825237651	0.0191724711416888
VPS63	CSE2	6.143615068268779e-05	0.0213926746549335	0.019426548554115002
GRS1	KAP122	6.33071009959028e-05	0.0218595300640124	0.019850496911135
PEX32	KAP122	6.564791614147989e-05	0.0224233554430348	0.0203625030664334
MNP1	TAF6	6.61184158138749e-05	0.0225261149665157	0.0204558183205799
PEX32	LGE1	6.72084449327603e-05	0.0228092188805368	0.0207129031414498
YBR162W	KAP122	6.83306800949233e-05	0.0230814861229444	0.0209601472513912
YBR144C	KAP122	6.9196924086131e-05	0.0232795273590771	0.0211399872083627
NNL035W	KAP122	7.266302991071379e-05	0.0241229937183461	0.0219059335169195
GCD14	EAF3	7.2753502676688e-05	0.0241463345972532	0.0219271292170691
RIF2	FIP1	7.515194541642092e-05	0.024689158432382004	0.0224200640071109
YLR257W	CSE2	8.02565495445703e-05	0.0258870152639305	0.0235078299959041
MAK5	KAP122	8.16449240270447e-05	0.0261941338440804	0.0237867223787122
AGP2	LGE1	8.51753947636631e-05	0.026968411057053	0.0244898384740475
SHU1	UME1	8.591958118331709e-05	0.0271222784973947	0.0246295644947023
TAF5	KAP122	8.61561618991081e-05	0.0271816571527897	0.0246834858650178
GCD14	TAF13	8.702291092623629e-05	0.0273652385564238	0.0248501949422537
MCP2	RSC9	8.717777559634492e-05	0.0274050768383584	0.0248863718266685
NBR031C	KAP122	8.78637033151363e-05	0.0275500474910257	0.0250180187323682
CCZ1	LGE1	8.825782532019521e-05	0.0276388857619409	0.0250986921877092
RIM2	KAP122	8.85229856057304e-05	0.0276972947207947	0.02515173298291
PEP8	NUT1	9.433434417163059e-05	0.028949734937514	0.0262890657883529
NHR001C	TAF9	9.65813805916705e-05	0.0294446176633056	0.0267384655691777
PCH2	KAP122	9.713432320634691e-05	0.0295665195473416	0.0268491638762973
NHR001C	UME1	9.758252850269681e-05	0.029645673173154002	0.0269210427684827
MED8	KAP122	0.000104114366350377	0.0309640508004478	0.028118252907112003
TCO89	MED4	0.00010467936823148901	0.0310932779498661	0.0282356032400263
NDJ1	UME1	0.000106214732708647	0.0313904802166946	0.028505490683277998
REX4	RNA15	0.000106531557921465	0.0314515105772828	0.0285609119563243
FPR4	FIP1	0.00010878019229397901	0.0319087965261417	0.0289761703488308
YLR236C	RNA14	0.000108953616482463	0.0319419160543034	0.029006245976693996
gOL02	RNA15	0.00011002387175277199	0.0321662783772738	0.0292099879412313
ATE1	KAP122	0.000112369051634458	0.0326659042835087	0.029663694973331
IRA2	SGV1	0.00011309577656851999	0.0327864069451936	0.0297731226557448
YLR252W	SWD1	0.000115652048939695	0.0332991784937879	0.0302387671600723
TRM44	TAF3	0.000117176028477333	0.0335854894066445	0.0304987642357021
NGL3	TAF13	0.00012115696093091002	0.034380868954028	0.0312210432235066
KTR4	KAP122	0.00012178353360495801	0.0344949078950475	0.0313246012432731
SST2	FIP1	0.000122495038390506	0.0346325393043648	0.0314495834298767
MOG1	FIP1	0.000124437145313168	0.0350393217971005	0.0318189799627349
GET1	KAP122	0.000125317122481027	0.0352026692400773	0.0319673147120527
SMA1	UME1	0.000125673587733065	0.0352756372413935	0.0320335764789112
MSP1	KAP122	0.000127152523380939	0.0355630686512823	0.0322945910705996
MUD1	KAP122	0.000127724502222857	0.035674713733602	0.0323959752428689
YLR444C	FIP1	0.000131414685657596	0.0363425859362938	0.0330024656412327
YLR252W	RSC9	0.000132857911913917	0.0366232906042636	0.0332573717223863
YBR138C	KAP122	0.000134471147895051	0.0369085586876536	0.0335164218113678
PCH2	LGE1	0.000135377387129322	0.0370810186793849	0.0336730316068725
PHO85	UME1	0.000135918628577241	0.0371726180038529	0.0337562123569659
TRM44	UME1	0.000136806112997289	0.0373385829758187	0.0339069240673146
gLR07	RSC9	0.000138084868109531	0.0375984660708496	0.0341429222136635
YPQ1	SGV1	0.000138501945446001	0.0376751837227458	0.0342125890137976
RTT10	MED4	0.000142839097480546	0.0385319760516226	0.0349906365485822
ECM23	TAF3	0.00014451072928099	0.0388285626114801	0.0352599648723427
YOL073C	DST1	0.000148309170582348	0.0394880388882287	0.0358588309850283
NBR038W	LGE1	0.000148975955828382	0.0396056878497431	0.0359656672408992
YLR438C	FIP1	0.000150445147728919	0.0398870656544439	0.036221184593135
SIR3	FIP1	0.000150587646986126	0.0399062112555906	0.0362385705888684
HAL9	SGV1	0.00015462176979516798	0.0406624623612431	0.0369253172935247
YOR186W	MED4	0.00015620282640341999	0.0409648874281422	0.037199947527512
AGP2	KAP122	0.000157650849103773	0.041218006984217	0.0374298037481763
ACO2	RBA50	0.000162588549533729	0.042031986881052	0.0381689735921999
NBR043C	KAP122	0.00016268358841193701	0.0420511088251182	0.0381863381050924
SUV3	TAF3	0.00016499318460770502	0.0424592886825112	0.0385570035756968
gBR08	KAP122	0.000165385426035592	0.0425142903426954	0.0386069502251628
MBB1	RBA50	0.00016680797467031298	0.0427374340258378	0.0388095855508073
YLR232W	RNA14	0.00016818100431796498	0.0429528559900473	0.0390052088337692
OPI3	FIP1	0.000171382225559269	0.0434700298296443	0.0394748510298904
ECM7	FIP1	0.000172105399109044	0.043570393217626	0.0395659903689929
TRM10	SGV1	0.000173620722539317	0.0438380230899216	0.0398090233133322
YGR012W	KAP122	0.000181348121515485	0.0451316653344165	0.0409837714119081
YNL010W	BRE1	0.000182921014829896	0.0453637913688474	0.0411945635522683
YDL180W	HOS2	0.000183513076439996	0.0454569331087212	0.0412791449597482
YDL177C	HOS2	0.00018405793819877	0.0455504366898812	0.0413640549529438
NTC20	LGE1	0.000186319105811683	0.0459050942686537	0.0416861171908475
YBR139W	KAP122	0.000187791874758981	0.0461746066727353	0.0419308596500432
YOL118C	UME1	0.000189700403119641	0.0464837572700901	0.0422115972944436
SLI15	TFG2	0.00019237936335166002	0.0469251006332016	0.0426123783286442
SMA1	TAF3	0.000192863441485282	0.0470106169781155	0.0426900351646144
UFO1	TAF13	0.000193867273353583	0.0471650502921214	0.0428302750514588
IRA2	TAF3	0.000194938529675546	0.0473429474986696	0.042991822346334
gBR07	KAP122	0.000195887758024558	0.0475002583437559	0.0431346753004154
SLX8	LGE1	0.00020219759065689198	0.0485500240124023	0.044087960668484
NEJ1	CSE2	0.00020391270548971599	0.0488272125407299	0.0443396737661241
HXK1	RSC8	0.00020707406224123898	0.0493139960285097	0.0447817186816492
gJL05	TAF13	0.000208992223568405	0.0496010326383343	0.0450423747579702
NBR031C	TFG2	0.000212181918239719	0.0501474273557014	0.0455385522429204
CSH1	KAP122	0.000212754260431879	0.0502241316042724	0.0456082068715822
YBR124W	LGE1	0.000214403255195355	0.0504652378391798	0.04582715387352
SUV3	UME1	0.00021473969415999699	0.0505086843762772	0.0458666073909528
REX4	TAF3	0.000215560579109059	0.0506281705719661	0.0459751120272144
YLR232W	RSC9	0.000216630394077523	0.0507817238838646	0.0461145527898753
NBR044W	LGE1	0.00021694639227196202	0.0508479317709436	0.046174675741014005
HRP1	SGV1	0.000223538962251211	0.0518719641553879	0.0471045928812631
NBR034W	TFG2	0.000224980893710031	0.0520887190343096	0.047301426575395995
NBR035W	TFG2	0.000224980893710031	0.0520887190343096	0.047301426575395995
YPR015C	EAF3	0.000228585004272771	0.05265452181955901	0.047815228400412996
NHR001C	RBA50	0.000228709692440419	0.0526721131161157	0.0478312029422692
YJR120W	FIP1	0.000231975991518319	0.0531776959471654	0.0482903194190041
JAC1	KAP122	0.000234502466841308	0.05359678986433201	0.0486708958762213
NJR013W	FIP1	0.00023745261057923399	0.0540502791310983	0.0490827065264419
TPS1	KAP122	0.00023815072081642403	0.054148041967554995	0.049171484321638
MTR4	NUT1	0.000238780419880956	0.0542534614599605	0.0492672150762444
RFC4	SGV1	0.000243179013485844	0.0549168956602268	0.0498696753535039
