SNP	gene	p.value	FDR	q.value
COG8	WAR1	4.66738542064601e-05	0.0175492490015108	0.0159363587450007
YBR124W	FKH2	4.75910791259956e-05	0.017800220145242	0.0161642640064053
PCS60	FKH2	4.9028023462735205e-05	0.0182000942254191	0.0165273870548036
PGI1	STB3	4.97093677550785e-05	0.0183772329538519	0.0166882455806411
SMY2	STP3	4.98319018726254e-05	0.0184061488138154	0.0167145038847861
TAF5	STB3	5.0704237929068796e-05	0.018622576983682	0.0169110408965535
REX4	HCM1	5.1840778697171e-05	0.018905470240934	0.017167934421383
MCP2	ROX1	5.32043143097137e-05	0.0192572759931356	0.0174874069341474
IRA2	HCM1	5.35077045942717e-05	0.0193343594640495	0.0175574059321494
FTH1	FKH2	5.53626688057172e-05	0.0198322674372351	0.0180095529204336
ROT2	FKH2	5.6685587815855395e-05	0.0201721951410272	0.018318239054782
BTT1	RFA3	6.03473427382621e-05	0.0211214331066062	0.019180235870288997
gOL02	HCM1	6.035067385908891e-05	0.0211214331066062	0.019180235870288997
NBR016C	RFA2	6.05023969996897e-05	0.0211581935954393	0.0192136178308296
NDR055C	STB3	6.37781074976933e-05	0.0219877908577359	0.0199669697027354
EXO5	STP3	6.44039161766602e-05	0.0221347128000619	0.0201003885618682
UBS1	STP3	6.44039161766602e-05	0.0221347128000619	0.0201003885618682
YBR174C	STP3	6.86370388562239e-05	0.0231523146144281	0.0210244661433025
YCL022C	HCM1	6.88795885700092e-05	0.0232066729840048	0.0210738286247564
NIL018C	SFL1	6.920292764354499e-05	0.0232802389291677	0.0211406333805286
NFR008W	PHO4	6.952698417417541e-05	0.0233656211585561	0.0212181684270633
TYR1	STP3	6.991815799756e-05	0.0234562647853019	0.0213004813142783
MAK5	STB3	7.01928166516239e-05	0.0235194137364556	0.0213578264656218
YGR051C	MATALPHA2	7.04067056349823e-05	0.0235796275785328	0.0214125062635251
YML084W	WAR1	7.215884866412141e-05	0.0240113700173658	0.0218045687609056
RPM2	WAR1	7.22940854958297e-05	0.0240380144948749	0.021828764437434
ALO1	WAR1	7.22940854958297e-05	0.0240380144948749	0.021828764437434
YCL026C	HSF1	7.25490749996465e-05	0.0240918420248715	0.0218776448669219
RIM2	STB3	7.287908728756859e-05	0.0241692575053611	0.0219479453606577
GSY2	ROX1	7.493867883448459e-05	0.024635460228317002	0.0223713010176594
AGP1	HCM1	7.82688881548555e-05	0.0254399055219561	0.0231018125506063
NOL019C	CIN5	7.9713934996734e-05	0.0257665417785872	0.0233984288083361
NOL020W	CIN5	7.9713934996734e-05	0.0257665417785872	0.0233984288083361
LEU2	HCM1	8.47858273473713e-05	0.0268777582245845	0.0244075172271758
PNC1	SMP1	8.839942785679709e-05	0.0276716508090891	0.0251284459136724
MUD1	FKH2	9.00275671618992e-05	0.0280463978973494	0.0254687513043273
RPL16A	HCM1	9.0349482665183e-05	0.0281115780668761	0.0255279409918489
FKH1	HCM1	9.0349482665183e-05	0.0281115780668761	0.0255279409918489
NBR041W	STP3	9.044804924889721e-05	0.0281279136652137	0.0255427752423288
gLR07	ROX1	9.13782949190264e-05	0.0283168991370743	0.0257143917187321
MDM30	STP3	9.142330530238679e-05	0.0283249828611326	0.0257217324959117
RPN13	STP3	9.37788099566635e-05	0.0288222603574947	0.0261733069522978
PAM1	RFA3	9.4428856072976e-05	0.0289713140468843	0.026308661637057997
gER03	MGA1	9.80093944529301e-05	0.0297240732817716	0.0269922373966101
KTR4	STB3	9.82277378314965e-05	0.0297661666240489	0.0270304620866381
NGL3	WAR1	0.000101768537458211	0.0304827369492731	0.027681174932972
NNL035W	ACA1	0.000102580533458579	0.0306538743139628	0.0278365836594728
NDI1	WAR1	0.00010485899413282701	0.0311250139755179	0.028264422518268995
YLR235C	ROX1	0.00011150972458354299	0.0324807580835722	0.0294955649147623
MPD2	CIN5	0.000112714640543829	0.032719548356205004	0.029712408806439
TAT1	MSN1	0.00011580563046028701	0.0333166422861934	0.0302546259162388
NBR023W	FKH2	0.00011834879644979499	0.0338244735911064	0.0307157842174482
NBR043C	STB3	0.00011952169768205801	0.034073484151915	0.0309419090862672
RPI1	SFL1	0.000119577961228719	0.0340846548715517	0.0309520531440302
DUR1,2	FKH2	0.000120809921132811	0.0343131477615684	0.0311595460496058
RBS1	MATALPHA2	0.000121590101519545	0.0344648737582464	0.0312973274392137
NBR024W	FKH2	0.00012224282941292902	0.0345874905420533	0.0314086749421601
YCR064C	HMRA1	0.000123874819969037	0.0349236868656227	0.0317139726344255
NTC20	STP3	0.00012544605743435301	0.0352273181980242	0.0319896982702606
gER03	PPR1	0.00012639561491601298	0.0354125804329391	0.0321579336994378
YLR236C	ROX1	0.000127058307352731	0.0355416986183689	0.0322751850828638
HRP1	CIN5	0.000131907866841192	0.0364385789753742	0.0330896362949555
ECM31	STP3	0.00013300997640574598	0.0366432138122203	0.0332754638578001
YBR226C	FKH2	0.000134860195967369	0.0369946821204128	0.0335946299398571
NLR136W	STP3	0.00013797096319041	0.0375742868639795	0.0341209652333496
NBR056W	FKH2	0.000140359150626501	0.0380345961748419	0.0345389691212045
GRS1	STP3	0.00014114301147998	0.038184554800349	0.0346751455725605
QDR2	SFL1	0.00014438654628780602	0.0388164254840116	0.0352489432259204
YAP6	RFA3	0.00014631957755182	0.0391585684609446	0.0355596410353832
MCM7	STB3	0.000147819906707201	0.0394068401547493	0.0357850949438873
MDY2	CIN5	0.000148706920262836	0.0395644137489722	0.0359281864987487
YPL035C	FKH2	0.00014919771371359598	0.0396558382413893	0.0360112084849952
NER037W	MGA1	0.000149317166706283	0.0396752584009711	0.0360288438054556
PRM5	SFL1	0.000150481820291853	0.0398908882647804	0.0362246558806905
PHO85	FKH2	0.00015220260391620702	0.0402393145044851	0.0365410594801623
YOL106W	CIN5	0.00016031910716908	0.0416756379165053	0.0378453754178885
NNL035W	RFA3	0.000168855990319905	0.0430468192491313	0.0390905362574946
GTR1	WAR1	0.000169469988026142	0.0431605412881753	0.0391938065006408
SMA1	FKH2	0.00017161987931096998	0.0434897013010069	0.0394927145649426
NEJ1	ROX1	0.000179376158103653	0.0448010643777764	0.0406835548359164
AGP1	MATALPHA2	0.0001808408080075	0.0450409844174456	0.0409014246616825
HOS4	SFL1	0.000181827832154286	0.0452099134079556	0.0410548279779707
YML089C	WAR1	0.00018580181544156	0.0458191271793941	0.0416080510368719
YOL099C	CIN5	0.000186155629996574	0.0458780331732967	0.0416615431863641
NBR038W	STP3	0.00018719210289465	0.0460746764666581	0.0418401136806077
FTH1	STB3	0.000194137065109276	0.0472095843935294	0.0428707161789601
FKS1	STP3	0.000194230251790085	0.0472245726559048	0.0428843269224262
gIL03	CEF1	0.000194561640317559	0.0472813335744599	0.0429358711429629
NML013W	WAR1	0.00020522553774711	0.0490395821620719	0.0445325252364039
SPO77	STP3	0.000205987020227345	0.0491685380615909	0.0446496292490508
TRM10	CIN5	0.000211467701111986	0.0500280004279988	0.0454301014275313
MLF3	PPR1	0.000216085304730639	0.0507009926457823	0.0460412412782602
PIF1	WAR1	0.00021663846555011298	0.0507817238838646	0.0461145527898753
OM14	FKH2	0.000217582654772117	0.0509651360406591	0.0462811081751582
KAP95	STP3	0.000217831224542508	0.0509994160079216	0.0463122375902125
RIM2	STP3	0.000222428399139129	0.051695667028135	0.0469444986079769
gML01	WAR1	0.000222747432972292	0.0517431572576664	0.0469876241761782
AGP1	HSF1	0.000224493480470658	0.052018114367683	0.04723731093738
YBR124W	STP3	0.00022796079477390801	0.0525611520464049	0.0477304399173962
CCZ1	FKH2	0.000229166338413995	0.0527341632358867	0.0478875502519891
SVL3	FKH2	0.00024038921578904102	0.0544968640562253	0.0494882473889779
PAC2	CEF1	0.000241072687885621	0.0545982171318339	0.0495802854569698
