SNP	gene	p.value	FDR	q.value
TIP1	TIF1	4.0223147927559705e-05	0.015770548016001	0.0143211319622062
CST9	GCD1	4.5785707468170706e-05	0.0172935052117778	0.0157041194748393
NBR016C	CDC33	4.81273471929885e-05	0.0179469800396046	0.0162975357108378
GSY2	YAE1	4.82335629721255e-05	0.0179742735683466	0.0163223207865644
YBR162W	GCD6	5.03350391117844e-05	0.0185335935736487	0.0168302356413244
CSH1	GCD6	6.073499279402671e-05	0.0212184645505507	0.0192683494927074
VPS36	GCD6	6.12580803550308e-05	0.0213538606050732	0.0193913017681775
STE23	GCD1	6.13527509339737e-05	0.0213731728913626	0.0194088391296035
NBR031C	GCD6	6.573768903444461e-05	0.0224454367702483	0.0203825549758917
YBR064W	TIF1	6.581428734271911e-05	0.0224634056793153	0.0203988724252096
NBR034W	DED1	6.63262065279019e-05	0.0225814877887969	0.0205061020199292
NBR035W	DED1	6.63262065279019e-05	0.0225814877887969	0.0205061020199292
RTC2	DED1	6.7401952574873e-05	0.0228515749407912	0.0207513664039621
CDC73	GCD6	6.95984072393505e-05	0.0233804371748873	0.0212316227550181
MAK5	GCD6	7.10377585421373e-05	0.0237361065775246	0.0215546038235846
NBR016C	GCD11	7.32062465518987e-05	0.0242341955667528	0.0220069151913583
YBR174C	GCD6	8.02429380459741e-05	0.0258861736030826	0.0235070656891686
RPB5	DED1	8.85690662350805e-05	0.0277070236310855	0.0251605677429944
MUM2	YAE1	9.214350218563821e-05	0.0284744395886204	0.0258574531769444
SFP1	GCD1	9.28039707166652e-05	0.0286091355907764	0.0259797697394191
NBR016C	TIF3	9.342350042733579e-05	0.0287468340968784	0.0261048128561759
NBR041W	GCD6	0.0001065838861302	0.0314623051153096	0.0285707144060171
RTN1	IFM1	0.000107595915706219	0.031668919940246	0.0287583399831536
NBR031C	DED1	0.000108722691417954	0.0318970703473381	0.0289655218822153
NBR016C	YAE1	0.000109785233187269	0.0321081021732602	0.0291571585091853
HSP26	TIF1	0.000113595480628344	0.0328819290088605	0.0298598656197614
YNL114C	IFM1	0.00012030389122741201	0.0342312741269785	0.0310851971351609
NNL038C	IFM1	0.000122825641949669	0.0347063421810535	0.0315166033416247
YGL235W	GCD6	0.000129215094253666	0.0359446293165294	0.0326410838261493
YLR257W	YAE1	0.000130723097407035	0.0362132194724042	0.032884988797754
YBR139W	GCD6	0.000144543081966269	0.0388289097671096	0.0352602801221095
RCY1	CTK1	0.00014664035524520502	0.0392146164612976	0.035610537859543
EXO5	GCD6	0.000148785778505158	0.0395762172299106	0.0359389051629297
UBS1	GCD6	0.000148785778505158	0.0395762172299106	0.0359389051629297
MUM2	CDC33	0.000150204928731997	0.0398424192977837	0.0361806415273702
YBR144C	GCD6	0.000154097963144318	0.0405728301170137	0.0368439228361872
YLR236C	YAE1	0.000162121536405306	0.0419692469109406	0.0381119998338779
BDF1	GCD1	0.00016410909962740201	0.0423045135945298	0.0384164533261307
YGL024W	TIF4632	0.000166929725601226	0.0427504820538281	0.0388214343800619
RPN14	TIF4632	0.00017148615856878898	0.0434706792501267	0.0394754407644017
ATE1	TIF4632	0.000171725026082668	0.0435037791982054	0.0395054986117193
COX20	IFM1	0.00017538230723688702	0.0441090149591847	0.0400551092652258
YBR075W	TIF1	0.000175573788907392	0.0441423383532138	0.0400853700223557
RTC2	TIF3	0.000178678933920547	0.04469031956713901	0.0405829881944999
TAT1	YAE1	0.000179218745797018	0.0447710876081937	0.0406563331266543
ECM31	GCD6	0.000180717058689131	0.0450313297670642	0.0408926573365381
RPB5	TIF3	0.000185165996156225	0.0457282562038234	0.0415255316956696
SLI15	TIF6	0.000185870042240581	0.045830288867207004	0.0416181868928947
RAD51	TIF35	0.000188851744719214	0.0463421886054656	0.0420830397119331
JAC1	TIF4632	0.000200670852573311	0.0483040285884681	0.0438645738258274
TRM7	CDC33	0.00020343898923740901	0.0487605849968891	0.0442791697274126
AFG2	GCD1	0.000209921572264389	0.0497530566089143	0.0451804267357382
TRM7	YAE1	0.00022195878931712999	0.0516268819268499	0.0468820353053993
TAT1	CDC33	0.000224625429395994	0.0520379316012576	0.0472553068381477
YBR071W	TIF1	0.00022473344223990699	0.0520535705595952	0.0472695084743799
IRA2	GCD1	0.000224822308248885	0.0520620432970417	0.0472772025120842
YBR064W	TIF3	0.000227010076221744	0.0524085495472994	0.0475918625816412
MBB1	CTK1	0.000227175138903019	0.0524385683324343	0.0476191224449526
YGL235W	YAE1	0.000228714769279485	0.0526721131161157	0.0478312029422692
PHO90	CTK1	0.00022872830036612998	0.0526724139551541	0.047831476132240994
VPS63	YAE1	0.00023172569136162597	0.0531284546494808	0.0482456037172154
SLX8	YAE1	0.000235310433987531	0.0537195234109278	0.0487823494106962
CUL3	TIF4632	0.000235867498754827	0.0537996366232982	0.0488550996971863
