SNP	gene	p.value	FDR	q.value
URA5	ACO1	5.34254821064584e-05	0.0193163074672227	0.0175410130313779
NOP15	POL2	5.4794099897465704e-05	0.0196792237339428	0.0178705749300295
REX4	SIR4	5.5456594722618394e-05	0.0198587846641832	0.0180336330415562
SNR37	TPP1	5.8457601247688e-05	0.0206298890582444	0.0187338679206982
BTT1	RFA3	6.03473427382621e-05	0.0211214331066062	0.019180235870288997
NBR016C	RFA2	6.05023969996897e-05	0.0211581935954393	0.0192136178308296
NER046W	DMC1	6.0552521646313905e-05	0.0211695399103143	0.0192239213454852
YDL009C	RAD57	6.30096842656233e-05	0.0217997546263387	0.0197962152254159
NDL002C	RAD57	6.30096842656233e-05	0.0217997546263387	0.0197962152254159
YBR071W	DPB2	6.487955220524201e-05	0.0222280019004091	0.0201851037864345
YGL226C	RTT106	6.6761147813495e-05	0.022693434354592004	0.0206077599673791
RPB5	TPP1	7.069129825407379e-05	0.0236493796091991	0.0214758476283775
SLX1	TPP1	7.34078100606034e-05	0.0242787025017956	0.0220473316492604
YRO2	DPB2	7.511543811774151e-05	0.0246812279138898	0.0224128623549082
gLR07	MLH1	7.666190606529509e-05	0.0250575238608512	0.0227545742540642
SLI15	TFB2	7.75407844582734e-05	0.0252673607650996	0.0229451257804432
YBR162W	LRP1	8.152612197627941e-05	0.0261742526252058	0.0237686683733103
SPI1	PMS1	8.40729344238197e-05	0.0267298292546262	0.0242731838928074
YNL235C	RAD50	8.45015641391856e-05	0.0268131999158498	0.0243488922473901
gOL02	SIR4	8.57263610064875e-05	0.0270884215670221	0.0245988192366929
TYR1	LRP1	9.178018221104641e-05	0.0283968045519444	0.0257869533056654
MUM2	POL2	9.326383145323191e-05	0.0287124601099049	0.0260735980624341
PAM1	RFA3	9.4428856072976e-05	0.0289713140468843	0.026308661637057997
SLM4	POL2	9.725781257572671e-05	0.0295950802894823	0.0268750997002599
YML108W	ACO1	9.76570134728103e-05	0.0296517508500259	0.0269265618672748
YBR226C	TPP1	0.000101921799953044	0.0305179559775682	0.0277131571032353
LOC1	SMC1	0.00010762786367226701	0.0316720950209344	0.0287612232532519
IRA2	SIR4	0.000114774713617845	0.0331367610480318	0.0300912769351746
TAT1	POL2	0.00011814273407933101	0.0337833202432102	0.0306784131301969
gBR08	LRP1	0.00011888407829061201	0.0339515268514807	0.0308311604558771
NBR056W	TPP1	0.00012072479503426399	0.0343011996409624	0.0311486960390844
YBR174C	LRP1	0.00012496272810961202	0.0351410393579775	0.0319113490174257
NBR023W	POL2	0.000125426658601899	0.0352235228217167	0.0319862517137498
RTR2	RAD55	0.000130504277107428	0.0361715112373786	0.0328471138211137
YDL011C	RAD57	0.000132660649518492	0.0365773343138878	0.0332156391143437
ROT2	TPP1	0.00013823359768951298	0.0376184325910134	0.0341610536806109
GSY2	ACO1	0.00014201760265741898	0.0383691507776708	0.0348427759775558
YGL217C	RTT106	0.000143802724682715	0.0387082060648542	0.0351506698760627
PHO3	POL2	0.000143848611836265	0.0387135486654848	0.0351555214569066
YAP6	RFA3	0.00014631957755182	0.0391585684609446	0.0355596410353832
RUB1	DPB4	0.000155471652476423	0.0408106748368078	0.0370599080774882
FRE1	MLH1	0.000156606136710611	0.0410327227209323	0.0372615483151799
APC11	RAD57	0.000158754057123363	0.0414198653974801	0.0376131100588439
gCL01	RTT106	0.000165954743979668	0.0426022352521111	0.03868681242474299
IFH1	MLH1	0.000167010653937658	0.0427615769661436	0.0388315095976903
NNL035W	RFA3	0.000168855990319905	0.0430468192491313	0.0390905362574946
NBR038W	TFB2	0.00016918932805771002	0.0431130588665274	0.0391506880227276
CSH1	LRP1	0.000173364746643109	0.0437995182743766	0.0397740573410627
YBR174C	TFB2	0.000173701877591298	0.0438473191416875	0.0398174649974089
NBR008W	DPB2	0.00017429173622518602	0.0439251492179805	0.0398881419828939
ECM31	TFB2	0.00017721833682312601	0.0444289361035305	0.0403456275732154
YPI1	SMC1	0.000179062129286302	0.0447487674363233	0.0406360643239183
RPN11	SMC1	0.000179062129286302	0.0447487674363233	0.0406360643239183
YLR294C	ACO1	0.000184044770557197	0.0455504134991848	0.0413640338936236
RPB5	TDP1	0.000197548595579352	0.047790723475584	0.0433984447952425
YBR090C	POL2	0.000199170482820863	0.0480655597052138	0.0436480217857524
SMY2	TFB2	0.000208209686480206	0.0494794062763155	0.0449319266506003
gFL02	SMC1	0.00021085028787947802	0.0499016543260643	0.0453153673550768
RGA1	ACO1	0.000213364309106161	0.0503110590341741	0.0456871451046414
YJL118W	TPP1	0.000213832948997497	0.0503805187705584	0.0457502210389595
gML01	ACO1	0.000219826632032484	0.0513132123624623	0.0465971940164622
RTC2	TDP1	0.00022424976555069	0.0519898124264382	0.0472116101288258
YLR257W	ACO1	0.00022771442749932404	0.0525370115913503	0.0477085181273534
