SNP	gene	p.value	FDR	q.value
YOL073C	RSP5	7.95173419564911e-06	0.00581929441180105	0.00554245665823709
AGP1	VID24	8.24089793887347e-06	0.0059685712926939105	0.00568463208087041
MPD2	SSA1	8.91858202529505e-06	0.0063285568918749	0.0060274923040968
YCL023C	SSA2	1.06902367188235e-05	0.007251716907353999	0.0069067353896561795
LEU2	VID24	1.1938522803230198e-05	0.00786684310422825	0.0074925985621067705
YCL023C	VID24	1.2591187310495199e-05	0.00819390030682401	0.007804096871330529
AGP1	SSA2	1.29011582474443e-05	0.00834966227890605	0.00795244887385434
TAF13	NPL4	1.69789955753544e-05	0.0102851121987112	0.00979582481182962
NML009C	NPL4	1.9556010436001998e-05	0.011407811449443998	0.0108651145739704
gCL01	VID24	1.9917138182245102e-05	0.0115614311906843	0.0110114262566974
RPB5	RAD23	2.2633507971990804e-05	0.012747085226763	0.012140675894472
VPS9	NPL4	2.29926384245684e-05	0.0129032490567668	0.0122894106375751
UFO1	NPL4	2.5360201418853e-05	0.0138059695881288	0.0131491865941633
YML096W	NPL4	2.88361881092911e-05	0.0151068871892854	0.0143882164335414
SUN4	CDC48	2.98296714683664e-05	0.0154944994735656	0.0147573890743802
RTC2	RAD23	3.0500996500805896e-05	0.0157094913295178	0.0149621532535345
gOL02	RSP5	3.45569075931835e-05	0.0172081665565358	0.0163895329155217
REX4	RSP5	3.45569075931835e-05	0.0172081665565358	0.0163895329155217
IRA2	RSP5	3.6774290045900394e-05	0.0179810310165426	0.0171256303646545
RPM2	NPL4	3.76168749277688e-05	0.0182421400494053	0.017374317816312
YML089C	NPL4	3.76168749277688e-05	0.0182421400494053	0.017374317816312
ALO1	NPL4	3.76168749277688e-05	0.0182421400494053	0.017374317816312
CTR1	RPT6	4.67462900151831e-05	0.0212478061751305	0.0202369972155843
NBR034W	RAD23	4.74176525479508e-05	0.0214807075703052	0.0204588189343448
NBR035W	RAD23	4.74176525479508e-05	0.0214807075703052	0.0204588189343448
NBR031C	SCL1	5.44857028505065e-05	0.0236084703478267	0.0224853589474274
YML083C	NPL4	6.267772156864771e-05	0.0261806185394315	0.0249351438975792
SLI15	RAD23	6.763584829398779e-05	0.0275283286649445	0.0262187402290134
MAK5	RAD23	7.05391413928615e-05	0.0283742383861786	0.0270244080015896
YBR144C	RAD23	7.580703459695871e-05	0.029981051625168998	0.0285547812916789
MDY2	SSA1	8.10204687696463e-05	0.031436571563145	0.0299410586649412
NBR031C	RAD23	8.22003135670619e-05	0.0317226303136886	0.0302135089165357
MPD2	RSP5	8.364654933583441e-05	0.0321169643955144	0.0305890835829339
NBR034W	SCL1	8.76258800819357e-05	0.0332134389982456	0.0316333962663017
NBR035W	SCL1	8.76258800819357e-05	0.0332134389982456	0.0316333962663017
DBF20	RPT6	8.95998783358983e-05	0.0337923904782969	0.0321848056397302
SWC3	SSA1	9.008627534877471e-05	0.0338844101031045	0.0322724476708962
NOL019C	SSA1	9.79273208719652e-05	0.0359711430734086	0.0342599097628245
NOL020W	SSA1	9.79273208719652e-05	0.0359711430734086	0.0342599097628245
RPB5	SCL1	0.00011098018025126999	0.0393000154768485	0.0374304197441466
RTC2	SCL1	0.000111806155626262	0.0394610786129243	0.0375838207216138
TRM10	SSA1	0.000118232262019023	0.0408676413331836	0.0389234698891004
YOL106W	SSA1	0.000119093172087982	0.0410527054373904	0.0390997300512399
NUR1	SSA2	0.000126347537724138	0.0427663017504037	0.0407318064891206
YML084W	NPL4	0.000128255406036727	0.0432162096221557	0.0411603111673389
YOL099C	SSA1	0.000129242016655085	0.0433966200876182	0.0413321390754594
NGL3	SSA1	0.00012987263141293402	0.0435538621327009	0.0414819007403714
NBR051C	RAD23	0.000136422309746447	0.0448366994746291	0.0427037104416964
NPR020W	RPT6	0.000136758244268492	0.04491589479766299	0.0427791382537967
NDJ1	SSA1	0.000138509934235546	0.0453259563775439	0.0431696922235512
RTC2	RPN8	0.00015113381069378702	0.0482009678525839	0.0459079325263668
HAL9	SSA1	0.00015491418762841598	0.0489907184005971	0.0466601127519119
YPQ1	SSA1	0.000162141853475718	0.0505913871969848	0.0481846339052293
RFC4	SSA1	0.000168771836112437	0.0519912070864573	0.0495178610145167
