SNP	gene	p.value	FDR	q.value
YBR138C	HSE1	1.5332735917558898e-05	0.00952892766917483	0.00907561378898031
gBR07	HSE1	2.4044345559364498e-05	0.0133391330592011	0.0127045585954807
YML108W	VPS27	2.4060638877740303e-05	0.0133442588659219	0.012709440555316002
NML011W	NEO1	2.4161754875937398e-05	0.0133846429010005	0.0127479034252568
URA5	VPS27	2.47045282699595e-05	0.0135709688251424	0.0129253653795391
URA5	NEO1	2.5009670646443697e-05	0.0136727173951477	0.0130222735267104
NML011W	VPS27	2.55767519596534e-05	0.013883904959818998	0.0132234143938189
NML013W	VPS27	2.7946901021498497e-05	0.0147679309458501	0.0140653851493106
AGP2	HSE1	2.90274351040834e-05	0.0151778103894851	0.0144557656474759
STE50	NEO1	3.25947576827977e-05	0.0165092054955446	0.0157238231039537
NML011W	TOR1	3.3349496095602195e-05	0.0167925675478482	0.0159937049456932
gOL02	RSP5	3.45569075931835e-05	0.0172081665565358	0.0163895329155217
REX4	RSP5	3.45569075931835e-05	0.0172081665565358	0.0163895329155217
IRA2	RSP5	3.6774290045900394e-05	0.0179810310165426	0.0171256303646545
RPB5	HSE1	3.89105205972095e-05	0.0187159604072578	0.0178255974064737
MAK5	HSE1	4.15995318333163e-05	0.0196045513642383	0.0186719159663284
GTR1	VPS27	4.25173108851564e-05	0.0198698371455398	0.0189245814685117
SLI15	HSE1	4.43372050998854e-05	0.0204639237933602	0.0194904059935786
CSH1	FAB1	4.79342267403715e-05	0.0216761949417119	0.0206450065039335
YML108W	NEO1	4.8053784162241795e-05	0.0216938570645591	0.0206618283973531
NBR034W	VPS53	5.69011655319104e-05	0.0244534503911401	0.0232901412690853
NBR035W	VPS53	5.69011655319104e-05	0.0244534503911401	0.0232901412690853
NBR034W	HSE1	5.9977047440116294e-05	0.0253888921384943	0.0241810818151595
NBR035W	HSE1	5.9977047440116294e-05	0.0253888921384943	0.0241810818151595
YBR137W	HSE1	6.4742861838866e-05	0.0267888884447719	0.0255144769486828
gBR08	FAB1	6.69873981362707e-05	0.0273902924064269	0.0260872706854639
RPB5	VPS53	6.84875005644195e-05	0.027765323131855	0.0264444603022975
YML108W	TOR1	6.9305074332348e-05	0.0280028766306982	0.0266707128130281
URA5	TOR1	6.95505566264701e-05	0.0280900678911019	0.0267537561766332
YBR144C	HSE1	6.99326267422489e-05	0.0281902099062571	0.0268491341966112
NGL3	VPS27	7.992470702704749e-05	0.0311237963743678	0.0296431629399795
YDR509W	NEO1	8.01385801638557e-05	0.0311776906305307	0.0296944933174742
NBR031C	VPS53	8.132316872277579e-05	0.0315191507609489	0.0300197093727955
MPD2	RSP5	8.364654933583441e-05	0.0321169643955144	0.0305890835829339
gBR08	HSE1	9.042686949422009e-05	0.0339486227790612	0.0323336055962758
YBR139W	HSE1	9.058242717976909e-05	0.0339765431175215	0.0323601976974567
IRA1	FAB1	0.000100865599828965	0.0367310784991489	0.0349836932427742
YBR137W	FAB1	0.00010161809141308599	0.0369192167556765	0.0351628813124559
gML01	VPS27	0.000106943798449424	0.0382870425650542	0.0364656363765613
CSH1	HSE1	0.000122963930030391	0.0418983866724392	0.0399051802072654
YCL026C	TOR1	0.000123180762890329	0.0419496024041993	0.0399539594841694
NBR031C	HSE1	0.000123898177532156	0.0421408175125027	0.0401360780324289
NML009C	VPS27	0.000137159267239852	0.0450007281415431	0.0428599358726068
ILV6	NEO1	0.000147672475827564	0.047373715891765	0.0451200349199177
RTC2	VPS53	0.00015900829080445602	0.0498535284562542	0.047481876869581
NML013W	RHO1	0.000159071728549604	0.0498535284562542	0.047481876869581
YBR138C	FAB1	0.00016050764532823402	0.0501973929121391	0.0478093828708559
YDR514C	NEO1	0.000164331074992809	0.0510757589333464	0.048645962919588
NML013W	TOR1	0.000164589547725544	0.0511327144304526	0.0487002089074724
TRM10	RHO1	0.000170447169274871	0.052366061780027	0.0498748829737484
