SNP	gene	p.value	FDR	q.value
YOL073C	TSL1	4.68207969524905e-05	0.0175912418638305	0.0159744921898335
NER046W	YNL010W	5.04020321327306e-05	0.0185479942954627	0.0168433128430324
YOL106W	TSL1	5.1577518394693895e-05	0.0188404492783198	0.017108889308621998
AGP1	HIS2	5.7376096390842506e-05	0.0203405430320138	0.0184711146783768
TRM10	THR4	6.21410799486174e-05	0.0215774898874801	0.0195943780633521
MDY2	TSL1	6.71256991237897e-05	0.0227911258243931	0.02069647295498
YOL099C	TSL1	6.74219758757088e-05	0.0228547103378507	0.0207542136376155
MDY2	THR4	6.82127423460668e-05	0.0230507515897216	0.0209322374219019
TRM10	TPS2	6.85990860375811e-05	0.0231448231710517	0.0210176632123535
HAL9	THR4	8.230284413057241e-05	0.0263382568233871	0.0239175995177529
YOL106W	THR4	8.49036224762545e-05	0.0269074788631541	0.0244345063455326
NNL035W	LPP1	8.581035443411179e-05	0.0271020886616116	0.0246112302362953
ECO1	HIS2	9.544808723555671e-05	0.0292047000774717	0.0265205979717235
HAL9	TPS2	9.60253373228484e-05	0.0293216418009937	0.026626791989379
ULI1	HIS2	9.653218505416491e-05	0.029442459184255	0.0267365054684069
NOL019C	TSL1	9.762083928819251e-05	0.0296467813819764	0.0269220491256982
NOL020W	TSL1	9.762083928819251e-05	0.0296467813819764	0.0269220491256982
YPQ1	THR4	9.880084986567621e-05	0.0298627514010376	0.0271181700937024
YPQ1	TPS2	9.89012438895662e-05	0.0298855518838914	0.0271388750637149
YLR236C	LPP1	0.00011136374525957299	0.0324540265973169	0.029471290226157996
YLR252W	LPP1	0.00011387173880167	0.0329443750511148	0.0299165724641105
YOL118C	DOG1	0.000115267202931995	0.0332372754815911	0.0301825534377825
RSC8	DOG2	0.000119803688685619	0.0341181336054141	0.0309824549642515
RFC4	TSL1	0.000124405159499519	0.0350336105719536	0.0318137936363681
HRP1	TSL1	0.00012580264915576102	0.0352943458816347	0.0320505656732916
YCL026C	HIS2	0.000131201812128772	0.0363004837389733	0.0329642329099975
YER186C	YNL010W	0.000134099261951808	0.0368399587023498	0.0334541266114073
VTA1	ISN1	0.00013425978508420301	0.0368708623560759	0.0334821900181247
NDJ1	TPS2	0.00013809415551495	0.0375992849027738	0.0341436657896021
NDJ1	THR4	0.000138343143702438	0.0376396896045672	0.0341803570362024
FMP10	YNL010W	0.000138983308898494	0.0377675219343884	0.034296440742523
gCR02	MET22	0.000160080503971598	0.0416485305279951	0.0378207593748941
GYL1	PAH1	0.000160619596964867	0.0417139049740093	0.0378801254836291
RPI1	YLR345W	0.00016185551786256698	0.0419239473233458	0.0380708635733547
MCP2	LPP1	0.00017639960603246498	0.0442811604240508	0.0402114334409323
YOL099C	THR4	0.000177478861089246	0.0444774878063349	0.040389717058384005
ZAP1	DPP1	0.000182161311857455	0.0452587894434894	0.0410992119875789
YOL106W	TPS2	0.00018673653657429398	0.0459890148756089	0.0417623249475681
SCO1	YNL010W	0.000187434140088391	0.0461096071310424	0.0418718339894814
PUG1	YNL010W	0.00019033084097731202	0.0465810439131364	0.0422999426615045
QDR2	YLR345W	0.000190910131179163	0.0466862193941489	0.042395451830954
MDY2	TPS2	0.00019994705987086398	0.0481821384378644	0.0437538861737611
ULI1	DOG2	0.000215437789686682	0.0506175684341281	0.0459654842948803
NLR076W	ISN1	0.00022150210767034502	0.051562294541175	0.0468233839210336
NCR015C	MET22	0.00022184132135403197	0.051609308095428005	0.0468660766235184
RFC4	THR4	0.000229228924277981	0.0527377771300289	0.0478908320057274
MCP2	YBR242W	0.000230234911080188	0.0529001045508487	0.0480382404795665
STE50	HIS2	0.000230772170923363	0.0529859835977886	0.0481162266828847
YER184C	YNL010W	0.000232198838975768	0.0532063714918782	0.048316359494434996
SKM1	DOG1	0.000242782615846752	0.0548485423400179	0.0498076041485101
