SNP	gene	p.value	FDR	q.value
YGL204C	MCM6	1.0273424330926499e-21	2.0779413305144396e-17	1.88696499156695e-17
HIT1	CBF1	1.1400687767235e-21	2.29818173290404e-17	2.08696386686481e-17
gCR02	HMRA1	1.3798045527436599e-21	2.7174011565487304e-17	2.4676542956973497e-17
gBR08	AMN1	1.3972202938104598e-21	2.74267792773288e-17	2.4906079670180396e-17
gKR08	ARR1	2.10435447981748e-21	3.92485514054474e-17	3.56413539613555e-17
IMG1	MATALPHA2	2.34697472905888e-21	4.3502644370584e-17	3.95044680821457e-17
YBR144C	AMN1	2.3755059544114896e-21	4.3760525469548407e-17	3.9738648228903e-17
NCS2	DCP2	2.4177980887059198e-21	4.44029879805796e-17	4.032206425172679e-17
LDB7	PDR3	2.66546356663946e-21	4.82119306094121e-17	4.37809402507496e-17
gGL02	MCM6	2.9266911039331102e-21	5.21491670419205e-17	4.7356319017495495e-17
POL3	NSE4	3.09447003809561e-21	5.4650778110232e-17	4.96280157391984e-17
MDS3	MCM6	4.27747124135262e-21	7.311279039629141e-17	6.639324887936991e-17
NCR015C	HMLALPHA2	5.7814671525074595e-21	9.56179124650062e-17	8.683000368615369e-17
YDL094C	NSE4	6.07968095491115e-21	1.0027298191410401e-16	9.10572419410402e-17
PEX32	AMN1	7.66404720999297e-21	1.24348792126174e-16	1.1292032842315001e-16
IRA1	AMN1	7.72577837286772e-21	1.2467463395905e-16	1.1321622326983997e-16
gBL05	PDR3	9.724387018936679e-21	1.56505304174954e-16	1.4212144762507e-16
SMY2	AMN1	1.55214668001441e-20	2.35258557930963e-16	2.1363676455309203e-16
BUD23	HMRA1	1.78298748300549e-20	2.6888560558353197e-16	2.4417326756131e-16
gKR07	ARR1	1.90978519677186e-20	2.85847433539237e-16	2.5957619307965096e-16
GET3	NSE4	1.9218462311826497e-20	2.86935332643744e-16	2.6056410717251503e-16
NTC20	AMN1	2.1556364457744397e-20	3.2024343648403696e-16	2.90810979381631e-16
DUN1	NSE4	3.88500890862048e-20	5.591221837789751e-16	5.0773521432301e-16
GLE1	HO	4.26899688987744e-20	6.070906000635269e-16	5.512950208010159e-16
RRP42	NSE4	6.098161817934481e-20	8.530312497922059e-16	7.746321233583611e-16
SLA1	PDR3	7.02624431868713e-20	9.64820502745185e-16	8.761472160407269e-16
NDE2	NSE4	7.3557014146954e-20	1.0008780877202598e-15	9.08890874164879e-16
gPL05	GLR1	7.65440912898259e-20	1.03680997819192e-15	9.41520389928952e-16
GCN1	MCM6	9.19848531797638e-20	1.2210952547255398e-15	1.1088686495615198e-15
QRI1	NSE4	1.0794151366044698e-19	1.41720745148178e-15	1.2869568584363598e-15
VTC2	WWM1	1.37350214843945e-19	1.7722342623323399e-15	1.6093543935856399e-15
RIM2	AMN1	1.81079823845126e-19	2.2920215072294604e-15	2.0813698060424897e-15
YBR139W	AMN1	2.07575761865448e-19	2.6108351666360696e-15	2.37088241417021e-15
gGL03	MCM6	2.27269999122093e-19	2.8171160986210497e-15	2.55820478529177e-15
gJR10	CBF1	2.78521997557768e-19	3.3687134323885703e-15	3.05910673231801e-15
URB2	CBF1	3.27962475257761e-19	3.9113817432381294e-15	3.55190029177447e-15
PCH2	AMN1	3.36211058979247e-19	3.9859365615567705e-15	3.61960303682024e-15
YNL035C	YNL035C	3.6735880418356997e-19	4.3209817920602396e-15	3.92385542896792e-15
NNL004W	YNL035C	3.6735880418356997e-19	4.3209817920602396e-15	3.92385542896792e-15
PCK1	ARR1	3.8124609952235296e-19	4.4580528643809006e-15	4.04832877719359e-15
gCR02	HMLALPHA2	4.2816728454965297e-19	4.977554426737411e-15	4.52008476319555e-15
TAF5	AMN1	4.97846682092538e-19	5.7319453281053806e-15	5.205142228454e-15
PGI1	AMN1	6.32732327693471e-19	7.16100732519302e-15	6.50286412256326e-15
BUD23	MATALPHA2	6.36953389531096e-19	7.181627875322791e-15	6.52158950986382e-15
NGL031W	MCM6	7.110014313596141e-19	7.941736094328409e-15	7.211838834040279e-15
SAM50	YNL035C	8.612787029463579e-19	9.496282916189252e-15	8.623512680422109e-15
TRM3	NSE4	1.03847232565398e-18	1.1222637333928999e-14	1.01912038858833e-14
gFL02	WWM1	1.5170921148283298e-18	1.5906902121054402e-14	1.4444954237124902e-14
LOC1	WWM1	1.8345917746393998e-18	1.89374375808768e-14	1.7196963754627298e-14
NPL010C	GLR1	1.93613725394668e-18	1.98487453635951e-14	1.80245164180638e-14
NNL012W	YNL035C	1.97189656062814e-18	2.01120247219023e-14	1.8263598688978898e-14
NBR043C	AMN1	2.03175507648115e-18	2.06872990904391e-14	1.87860015971044e-14
EEB1	GLR1	2.31994373539306e-18	2.3343730056141898e-14	2.11982892595065e-14
NGL030C	MCM6	2.4277361776861e-18	2.43058085116387e-14	2.2071946440296098e-14
FLR1	PDR3	2.7748779501045498e-18	2.7369380084714298e-14	2.48539558371265e-14
YPI1	WWM1	2.78537143870167e-18	2.7382657308878504e-14	2.48660127979342e-14
RPN11	WWM1	2.78537143870167e-18	2.7382657308878504e-14	2.48660127979342e-14
KTR5	YNL035C	3.1105584636182097e-18	3.05294021239205e-14	2.7723551274205396e-14
RTN2	HO	3.17923913539241e-18	3.10507780722158e-14	2.81970093778732e-14
ACK1	HO	3.17923913539241e-18	3.10507780722158e-14	2.81970093778732e-14
NDL016W	NSE4	3.4094483230987797e-18	3.30832916961599e-14	3.00427217649096e-14
YNL040W	YNL035C	4.427659225716099e-18	4.2010185068109096e-14	3.814917550783071e-14
gBR07	AMN1	4.5607464942619894e-18	4.3204463902487394e-14	3.9233692340691997e-14
UBP11	ARR1	4.58385483256526e-18	4.33547724637473e-14	3.9370186566426495e-14
MED8	AMN1	4.85251842748061e-18	4.56076323280305e-14	4.14159939395135e-14
GEF1	CBF1	4.93320179534412e-18	4.62208351817493e-14	4.19728394580585e-14
NNL005C	YNL035C	5.83145761686085e-18	5.38780518091809e-14	4.8926308016879997e-14
YBR137W	AMN1	6.49318326844564e-18	5.953251712169509e-14	5.406109114769271e-14
ARK1	YNL035C	7.11854724896632e-18	6.50668583349498e-14	5.908679036616491e-14
IDH1	YNL035C	7.313347970685279e-18	6.674552666757401e-14	6.06111781482444e-14
KTR4	AMN1	7.58797656493514e-18	6.8936674977394e-14	6.26009456605628e-14
NAF1	DCP2	8.60400623572869e-18	7.734571405608311e-14	7.0237139291822e-14
MCM7	AMN1	9.54574836490005e-18	8.517207493427e-14	7.73442066433587e-14
RED1	NEJ1	1.1297211598784501e-17	9.975882731917971e-14	9.059034150134649e-14
NGL038C	MCM6	1.2121791644975301e-17	1.05951475184212e-13	9.62138447036843e-14
GSY2	UBX6	1.37443539266091e-17	1.18912634637407e-13	1.07983789205554e-13
COG6	YNL035C	1.39091991757914e-17	1.19903346523401e-13	1.08883448218129e-13
YBR138C	AMN1	1.6225014325454002e-17	1.37981923780672e-13	1.25300486505425e-13
IMG1	HMLALPHA2	1.63435091270838e-17	1.3859589737735701e-13	1.2585803193063901e-13
YNL115C	DCP2	1.68047409514748e-17	1.42104663431732e-13	1.2904431953701898e-13
VPS63	NEJ1	1.6881854537685504e-17	1.42555403794224e-13	1.29453633925167e-13
RED1	UBX6	1.7665880839178698e-17	1.48965848232857e-13	1.35274916777793e-13
YLR257W	UBX6	2.2507850482776397e-17	1.87695833911529e-13	1.7044536457934402e-13
UBP5	RTR1	2.5435902628906304e-17	2.1033829708643698e-13	1.9100683795035501e-13
BOP2	NEJ1	2.87487070484562e-17	2.3675200872084804e-13	2.1499295749066895e-13
VPS63	UBX6	3.6994495823382404e-17	2.98901896701837e-13	2.71430866072476e-13
MGT1	HO	3.8518414858414595e-17	3.09959703476119e-13	2.8147238840045004e-13
NCS6	MCM6	3.9253958185482106e-17	3.1545466098548804e-13	2.8646232353387497e-13
PET123	PUP1	4.6830887236281995e-17	3.73338015579003e-13	3.3902582092837396e-13
NUP84	NSE4	5.19571558580763e-17	4.07690505664998e-13	3.702210934866121e-13
YLR269C	NEJ1	6.2219466204066e-17	4.806559738064601e-13	4.364805599856711e-13
CRZ1	YNL035C	7.709383093944431e-17	5.87228124034694e-13	5.332580356552581e-13
NBR044W	AMN1	8.04198916228031e-17	6.11008190463151e-13	5.54852559133227e-13
ALK2	PDR3	8.15029594481285e-17	6.176693528312171e-13	5.60901517305001e-13
YLR271W	NEJ1	1.14787032229476e-16	8.473868871357541e-13	7.69506514383736e-13
YJR037W	CBF1	1.24668690327349e-16	9.146964726356229e-13	8.306299106846758e-13
YJR038C	CBF1	1.78209890280395e-16	1.27930918534527e-12	1.16173234089286e-12
NNL008W	YNL035C	1.79414179677568e-16	1.2864119157231798e-12	1.16818228409907e-12
YJL218W	YFL052W	2.6068149684213197e-16	1.8361199368992e-12	1.6673685586633703e-12
REE1	YFL052W	2.6068149684213197e-16	1.8361199368992e-12	1.6673685586633703e-12
IMA5	YFL052W	2.6068149684213197e-16	1.8361199368992e-12	1.6673685586633703e-12
YJL215C	YFL052W	2.6068149684213197e-16	1.8361199368992e-12	1.6673685586633703e-12
NER037W	RTR1	2.88545934039966e-16	2.02286478561922e-12	1.83695033978272e-12
NLR116W	NEJ1	3.27975881835521e-16	2.28059686455335e-12	2.07099516242075e-12
LSC1	PUP1	3.4745850763699595e-16	2.3965858495763196e-12	2.1763240044490003e-12
ELG1	PUP1	3.4745850763699595e-16	2.3965858495763196e-12	2.1763240044490003e-12
OPT1	YFL052W	3.51522288296889e-16	2.42182554739873e-12	2.1992440096913104e-12
MCP2	UBX6	4.21232305283029e-16	2.8658190458586696e-12	2.60243161454531e-12
HEM25	NSE4	4.23033254134911e-16	2.8715454124019197e-12	2.60763169071556e-12
FAR7	WWM1	4.2740269620983195e-16	2.89137054692332e-12	2.6256347662815696e-12
HXT8	YFL052W	5.26766371365602e-16	3.5080689129371102e-12	3.18565453678032e-12
ESL2	ARR1	5.320745016599679e-16	3.5355535693226897e-12	3.2106131742756297e-12
AGP2	AMN1	5.78174348090966e-16	3.81060242061128e-12	3.4603832451292598e-12
FTH1	AMN1	8.44091452651616e-16	5.41068676195438e-12	4.9134094164319e-12
YGL193C	MCM6	8.688614382688209e-16	5.557563582206731e-12	5.046787300503451e-12
IME4	MCM6	8.688614382688209e-16	5.557563582206731e-12	5.046787300503451e-12
RAD26	CBF1	1.05094862968428e-15	6.663930052207099e-12	6.051471487721299e-12
MCM5	NEJ1	1.22029938506087e-15	7.6342120798904e-12	6.93257827899517e-12
PSP2	PPZ1	1.37316022255776e-15	8.501675144337991e-12	7.72031583926825e-12
NEJ1	NEJ1	1.37743096672613e-15	8.519306652692268e-12	7.73632689719582e-12
FPR1	DCP2	1.38070904416185e-15	8.53076853700756e-12	7.74673535970759e-12
YNL114C	DCP2	1.5885148060838099e-15	9.72438575013028e-12	8.83065137861498e-12
SAK1	RTR1	1.59226512162675e-15	9.73738756796239e-12	8.842458244726009e-12
gOR05	PUP1	1.6487348303120503e-15	1.0062168165364e-11	9.13738939039277e-12
NFL003C	WWM1	1.69619358004406e-15	1.0330745510761801e-11	9.3812827288867e-12
NFL004W	WWM1	1.69619358004406e-15	1.0330745510761801e-11	9.3812827288867e-12
NPA3	CBF1	1.7394583299442e-15	1.0572740302116e-11	9.601036623147921e-12
PIG1	NEJ1	1.78163843863352e-15	1.0807175079602801e-11	9.813925318043789e-12
SNF3	HO	2.20960853618719e-15	1.3329674550412802e-11	1.2104590662039e-11
NHR001C	FUS3	2.318464717327e-15	1.38806644918898e-11	1.26049410400812e-11
SFL1	PUP1	2.39439211731351e-15	1.4292365271286899e-11	1.29788038370308e-11
NNL035W	CRM1	2.40495310189943e-15	1.43411066292267e-11	1.30230655467929e-11
NNL038C	DCP2	2.6405232916610302e-15	1.5652308347364e-11	1.4213759289043499e-11
YBL010C	PDR3	2.6635110006688598e-15	1.57729564842547e-11	1.4323319076544402e-11
YDL196W	HO	2.7171902358480395e-15	1.60749377098358e-11	1.4597546261120898e-11
NEJ1	UBX6	3.20127884029167e-15	1.87718695649149e-11	1.7046612517441098e-11
MLF3	TRA1	3.2391622230927895e-15	1.8956878693833898e-11	1.7214618102711402e-11
BUD23	HMLALPHA2	3.67766279468703e-15	2.1439330959523698e-11	1.94689168405073e-11
YFL019C	WWM1	3.89724371840955e-15	2.25680289757617e-11	2.049388015945e-11
RFC2	CBF1	4.0960490917167894e-15	2.36367623934288e-11	2.14643900168944e-11
YJR038C	RAD26	4.342058339947981e-15	2.49481129325115e-11	2.26552189024765e-11
YSH1	NEJ1	4.3550780320919204e-15	2.4998928728361102e-11	2.27013643957965e-11
NAF1	NMA111	4.36478538782228e-15	2.50306519831319e-11	2.27301720768856e-11
YJR071W	CBF1	4.4473649576422396e-15	2.54068751268691e-11	2.30718178639077e-11
YPL071C	GLR1	4.51179708077734e-15	2.5725867338279502e-11	2.33614926139474e-11
PPZ1	PPZ1	5.3911682256835e-15	3.05653048346067e-11	2.77561542919964e-11
YML018C	PPZ1	5.5165607774202605e-15	3.12466300760081e-11	2.8374861307211696e-11
YLR252W	UBX6	6.06884281427752e-15	3.4245244496681696e-11	3.10978835369193e-11
YJR037W	RAD26	6.73425981671086e-15	3.7645248050855895e-11	3.41854046250828e-11
DUR1,2	AMN1	7.569671771016129e-15	4.1953752443358e-11	3.8097929408759503e-11
YOR139C	PUP1	7.575071549318378e-15	4.1953752443358e-11	3.8097929408759503e-11
TRM9	PPZ1	7.58462802982196e-15	4.1967856845601e-11	3.8110737524594504e-11
DCV1	WWM1	7.981519134480241e-15	4.40418533905688e-11	3.99941202820933e-11
YLR257W	NEJ1	1.05472093044495e-14	5.73535112953717e-11	5.2082350145570794e-11
YNL046W	YNL035C	1.07888480505449e-14	5.85080695657144e-11	5.31307969928748e-11
MIC19	WWM1	1.086956018588e-14	5.88391798551398e-11	5.3431476090652406e-11
NSE5	PPZ1	1.10881832911278e-14	5.98602623816636e-11	5.4358714484132e-11
HSP12	WWM1	1.16651477273352e-14	6.28616751571469e-11	5.70842778816201e-11
CYK3	NSE4	1.27851217817537e-14	6.852695935829201e-11	6.22288855747505e-11
NML001C	PPZ1	1.3092839493359901e-14	7.005086836159261e-11	6.36127374175985e-11
CCZ1	AMN1	1.3188755623423298e-14	7.05010466417185e-11	6.402154138241059e-11
gER03	RTR1	1.3298856133239702e-14	7.102617730749241e-11	6.449840912057171e-11
APT1	PPZ1	1.37393335388271e-14	7.31828167902958e-11	6.64568393917833e-11
MDJ1	WWM1	1.60894226951749e-14	8.51701912484271e-11	7.73424960805105e-11
RAD26	RAD26	1.7692856485056196e-14	9.30002244302255e-11	8.44528982270444e-11
NBR002C	PDR3	2.00660406856566e-14	1.04465674823749e-10	9.48645990712493e-11
NNL013C	YNL035C	2.01892329067428e-14	1.04924547515017e-10	9.528129837420559e-11
NCS2	NMA111	2.13512363236947e-14	1.1048401151997801e-10	1.00329811436237e-10
YNL010W	YNL035C	2.6735556310579698e-14	1.36808515196868e-10	1.24234921811211e-10
NOR011W	YOR131C	2.82551693665512e-14	1.44091905267229e-10	1.30848920907757e-10
NHR001C	FAR1	2.8429486931027306e-14	1.4485747852125e-10	1.31544132994645e-10
YOR131C	YOR131C	2.950617669967e-14	1.49579751434514e-10	1.3583239827774e-10
NLR118C	NEJ1	3.0340480264229896e-14	1.53549169674815e-10	1.39437001134588e-10
RGA1	YOR131C	3.06164857586278e-14	1.54815130534041e-10	1.4058661194745098e-10
MLF3	CRM1	3.1467677146523e-14	1.58717104759876e-10	1.4412996933393e-10
GSY2	NEJ1	4.0064763171712997e-14	1.98730751915814e-10	1.8046610176432602e-10
SRV2	DCP2	5.703234653321949e-14	2.7670426087585904e-10	2.51273337520502e-10
MEC3	NEJ1	7.31078566564579e-14	3.50718949965713e-10	3.18485594730714e-10
FAR8	RPI1	7.45335515182694e-14	3.56986315739792e-10	3.24176948779725e-10
NJR007C	CBF1	7.497469662951101e-14	3.5881217709333196e-10	3.2583500158564003e-10
NOP15	DCP2	8.45356147946241e-14	4.0136028352475597e-10	3.64472659980781e-10
GEF1	RAD26	8.78445419040888e-14	4.15423291699505e-10	3.77243186131922e-10
URB2	RAD26	9.25309025937464e-14	4.36207213815022e-10	3.96116930468931e-10
NLR121W	NEJ1	9.371794413277589e-14	4.41455537016946e-10	4.00882898593742e-10
YPL114W	GLR1	1.0302546649661802e-13	4.82640210558308e-10	4.38282432459515e-10
YLR281C	NEJ1	1.0510016942126899e-13	4.91206440301578e-10	4.46061369909723e-10
YLR282C	NEJ1	1.0510016942126899e-13	4.91206440301578e-10	4.46061369909723e-10
YJL211C	YFL052W	1.08444694235408e-13	5.06442389625777e-10	4.59897036280983e-10
NSA1	TAF6	1.27997738986074e-13	5.89933301996764e-10	5.357145901476429e-10
RAV1	CBF1	1.32117935266813e-13	6.07053724687611e-10	5.51261534512263e-10
UBX2	PPZ1	1.33592119512691e-13	6.13356560327697e-10	5.56985098515632e-10
IDH2	YOR131C	1.38648934281908e-13	6.35598882150323e-10	5.77183206130187e-10
IRC14	YOR131C	1.5003320806707e-13	6.825606891565379e-10	6.19828917277148e-10
NNT1	NEJ1	1.5180403869338e-13	6.88524122943589e-10	6.25244272667815e-10
CTS1	NEJ1	1.5180403869338e-13	6.88524122943589e-10	6.25244272667815e-10
CCT4	NSE4	1.6684237574853e-13	7.51607578256642e-10	6.82529947664877e-10
MEP2	DCP2	1.7505322426195902e-13	7.862302168258961e-10	7.13970540301667e-10
NLR116W	UBX6	1.8066616379847e-13	8.058384230325501e-10	7.317766246775999e-10
YHL012W	YAP3	1.84412682176192e-13	8.20267473311765e-10	7.44879551280298e-10
YNL115C	NMA111	1.94452632300132e-13	8.623624227772691e-10	7.83105700785455e-10
YBR162W	NIS1	2.5436480523834497e-13	1.10034961670203e-09	9.99220321916791e-10
YAP3	YAP3	2.67592817365112e-13	1.15174699548142e-09	1.0458939469084e-09
STE20	YAP3	2.67592817365112e-13	1.15174699548142e-09	1.0458939469084e-09
NUS1	HO	2.71944336675246e-13	1.16879587026924e-09	1.06137591908819e-09
gJR10	RAD26	3.07737939122029e-13	1.3122715069011099e-09	1.1916652104610498e-09
FPR1	NMA111	3.1525960343380795e-13	1.34052659984051e-09	1.2173234763741302e-09
SIS1	YNL035C	3.17875153071152e-13	1.3506889755593e-09	1.22655186359128e-09
NNL035W	TRA1	3.6793214597701795e-13	1.5480058562821e-09	1.40573403813176e-09
OPI3	CBF1	3.68670133119443e-13	1.54893380187862e-09	1.40657669948557e-09
NJR008W	CBF1	3.8793239667077294e-13	1.6230286333995099e-09	1.47386173351555e-09
NJR008W	RAD26	3.92978269448594e-13	1.64069989542303e-09	1.4899088914913402e-09
RAV1	RAD26	4.28180163501307e-13	1.7802205806551899e-09	1.6166067172510999e-09
NDL024W	NSE4	4.45545702733961e-13	1.84856912064321e-09	1.6786735813574898e-09
CSH1	NIS1	4.5411019320110097e-13	1.88019426380798e-09	1.7073921679359e-09
MDE1	CBF1	5.03274013888393e-13	2.0651850884632604e-09	1.8753811312235197e-09
NJR007C	RAD26	5.248377205476129e-13	2.1463163297695397e-09	1.9490558831614902e-09
YHL008C	YAP3	5.51388430295636e-13	2.2518188212135003e-09	2.04486200865424e-09
YFR016C	WWM1	5.699924018713199e-13	2.3230418651806697e-09	2.10953919110656e-09
gBR09	AMN1	6.829849307236429e-13	2.74800776958129e-09	2.49544796169492e-09
YLR169W	RNR2	6.95285187740905e-13	2.7937431449671896e-09	2.53697995827347e-09
BFA1	RAD26	7.01805158936134e-13	2.81602517204084e-09	2.55721412196794e-09
PYC2	AMN1	7.36405989849167e-13	2.9412060147224103e-09	2.6708900300824802e-09
DPH5	RNR2	7.47047148201102e-13	2.9777473406192e-09	2.70407297018773e-09
SRL3	ARR1	7.59455992282225e-13	3.0151646830143395e-09	2.73805141517088e-09
NJR009W	CBF1	7.853243929086409e-13	3.10961814657062e-09	2.82382399038542e-09
RDI1	NSE4	8.322013679497169e-13	3.2778917206082395e-09	2.97663212724279e-09
NBR034W	NIS1	9.14529157203384e-13	3.57862252671945e-09	3.2497238140408398e-09
NBR035W	NIS1	9.14529157203384e-13	3.57862252671945e-09	3.2497238140408398e-09
SMF2	INM1	9.214218957104988e-13	3.6008872973707708e-09	3.2699423072905498e-09
SUN4	YNL035C	9.41503003999782e-13	3.6767974487507203e-09	3.3388758214639504e-09
NHR011W	INM1	9.55950484229239e-13	3.71883186532413e-09	3.37704700144396e-09
RBS1	HO	1.0123755531856802e-12	3.92558259297378e-09	3.56479599094951e-09
GSY1	WWM1	1.1050062930484699e-12	4.24082077661874e-09	3.851061732820051e-09
YLR257W	HAP1	1.1243919096909e-12	4.3096941319224e-09	3.9136051782972004e-09
YBR226C	AMN1	1.91473788732559e-12	7.037169511714859e-09	6.39040781052311e-09
YBR225W	AMN1	1.97576250151829e-12	7.256996274188671e-09	6.59003106210686e-09
BOP2	UBX6	2.02123180809566e-12	7.419453699381601e-09	6.73755759207066e-09
SRP40	ARR1	2.20994902595295e-12	8.057844267980191e-09	7.31727591048626e-09
GSY2	HAP1	2.2192237339802302e-12	8.083979136459949e-09	7.34100881437353e-09
MOG1	CBF1	2.3582963915549e-12	8.54669310188496e-09	7.76119635337875e-09
RFX1	RNR2	2.4266672131827203e-12	8.78384134945309e-09	7.97654913278652e-09
IDP2	RNR2	2.43578202608336e-12	8.81150697319349e-09	8.00167210555837e-09
YLR269C	UBX6	2.78172302964576e-12	9.9487426825271e-09	9.03438844800728e-09
SLX1	AMN1	3.0089511328600098e-12	1.0710232755702e-08	9.72589262495683e-09
CMK1	WWM1	3.0469628274143704e-12	1.0826224199685199e-08	9.83122369995086e-09
YOL099C	RFC4	3.33379676005746e-12	1.1747771947640601e-08	1.06680752091408e-08
YLR271W	UBX6	3.34745193803194e-12	1.1788951873623998e-08	1.07054704317801e-08
YNL114C	NMA111	3.35604596362432e-12	1.1812269651111399e-08	1.07266451536809e-08
NBL002C	PDR3	3.5325634938997405e-12	1.2397117447785601e-08	1.12577416295598e-08
YNL050C	YNL035C	3.97918034357117e-12	1.3842754544580502e-08	1.25705152637832e-08
SUN4	TRA1	4.06257642975087e-12	1.4100100593016499e-08	1.28042095346395e-08
MEC3	UBX6	4.16217255697552e-12	1.4429042405223101e-08	1.31029194523747e-08
