SNP	gene	p.value	FDR	q.value
MDY2	LSP1	6.33117604681075e-06	0.0039500620373580896	0.0035870256149951297
YOL099C	LSP1	6.60750954728052e-06	0.00407784825400838	0.0037030674462455704
YBR144C	MDJ1	6.63875170121943e-06	0.00408996222540262	0.0037140680647876297
NBR034W	MDJ1	7.22811583289366e-06	0.00436963642336519	0.00396803838283761
NBR035W	MDJ1	7.22811583289366e-06	0.00436963642336519	0.00396803838283761
RTC2	MDJ1	7.24602550779953e-06	0.00437759893414474	0.00397526908702802
NBR031C	MDJ1	8.60336664580391e-06	0.00501284746254469	0.00455213413919884
NML013W	PSR2	8.91100214876327e-06	0.00515262045988611	0.00467906108794207
gBR07	MDJ1	1.0838925605962599e-05	0.00599858786054512	0.00544727857589939
RFC4	LSP1	1.0855014526109301e-05	0.00600305264667633	0.00545133301911234
RPB5	MDJ1	1.20891339836223e-05	0.00652345468984991	0.00592390672588071
gBR08	MDJ1	1.31905913441366e-05	0.0069566739527383206	0.00631731031756946
YOL073C	PIL1	1.73577502107832e-05	0.00853840867769376	0.0077536733217153705
CCZ1	MDJ1	2.1132675031303197e-05	0.00987789329329147	0.00897005057898361
YBR138C	MDJ1	2.16800204661744e-05	0.0100673570380151	0.00914210137185957
NNL035W	YAP1	2.28348795938331e-05	0.0104619571364893	0.009500435151815341
YBR139W	MDJ1	2.47272044426133e-05	0.0111067556522137	0.0100859724852901
AGP2	MDJ1	2.9782267610830896e-05	0.0127289152385721	0.0115590450428464
SLI15	MDJ1	3.0087217230112603e-05	0.0128335979030496	0.0116541066888093
RRI2	PIL1	3.06988462171125e-05	0.0130193530632412	0.0118227897402204
EXO5	MDJ1	3.97992396280493e-05	0.0156597217565594	0.0142204913576609
UBS1	MDJ1	3.97992396280493e-05	0.0156597217565594	0.0142204913576609
TYR1	MDJ1	4.27685425418161e-05	0.016485678829362	0.0149705375971906
YOL073C	LSP1	4.8167248377512705e-05	0.0179585037493403	0.0163080003166112
PEX32	MDJ1	5.07729075935265e-05	0.0186363652242533	0.0169235619080331
SKM1	LSP1	5.28814063657269e-05	0.0191775001563663	0.0174149630162436
YBR174C	MDJ1	5.793965166108261e-05	0.0205039070854985	0.0186194645115888
HRP1	LSP1	6.14869032705153e-05	0.0214037165119424	0.019436575592564998
NML011W	PSR2	6.85621231843798e-05	0.0231387774205042	0.0210121731056486
YOL118C	LSP1	6.89953141016029e-05	0.023233895522442	0.0210985492346496
YCL026C	HSF1	7.25490749996465e-05	0.0240918420248715	0.0218776448669219
RTN1	MDJ1	9.81575991703863e-05	0.029751517590076	0.0270171593942756
HEM1	MDJ1	9.83712940241477e-05	0.0297880489556246	0.0270503332894536
COX20	MDJ1	0.000116194876763866	0.0333921922214468	0.0303232323204934
PRM5	WSC4	0.000122407721922484	0.0346176612188932	0.0314360727373396
NDI1	PSR2	0.000122426687776196	0.0346197542368647	0.0314379733933308
MNP1	MDJ1	0.00012989042545038702	0.0360609731696937	0.032746734921626004
SCO1	GET3	0.000134214810887833	0.0368683189855073	0.0334798803998726
YBR162W	MDJ1	0.000138858696748303	0.0377439385019054	0.0342750247810505
NNL035W	MDJ1	0.000144804775715054	0.0388800433150712	0.0353067141640534
CSH1	MDJ1	0.00014561195076476298	0.0390228667570934	0.0354364112017481
MLF3	GET3	0.00014702706695263998	0.0392741747662039	0.0356646223684099
gML01	PSR2	0.0001742868043273	0.0439251492179805	0.0398881419828939
REX4	DCS1	0.000198199361148336	0.0478997675306648	0.0434974669916128
OCH1	MDJ1	0.000200253658019126	0.0482367424072742	0.0438034716828243
GTR1	PSR2	0.000203767805039298	0.048815944745905	0.0443294415550148
SMY2	MDJ1	0.000207041591682024	0.0493139960285097	0.0447817186816492
ILV6	PSR2	0.000213981383913597	0.0504075562998385	0.0457747736432418
gCR02	PSR2	0.00022216497429895297	0.0516627646829299	0.0469146202025421
URA5	PSR2	0.00022289878769691601	0.0517688184588778	0.0470109269459032
AGP1	HSF1	0.000224493480470658	0.052018114367683	0.04723731093738
NIL018C	WSC4	0.00023797416202678398	0.0541264837266114	0.0491519074234153
