SNP	gene	p.value	FDR	q.value
NDJ1	LSP1	3.4467556844403296e-06	0.0024415227650300604	0.00221713092476239
MLF3	MDM34	3.7190824786972e-06	0.00259421796965368	0.0023557924457946397
SKM1	ENT1	4.38193521423961e-06	0.00296087344867349	0.00268874989878746
MPD2	TFS1	4.412903205550611e-06	0.0029768594301872	0.00270326666450612
NOL019C	LSP1	4.81234181640306e-06	0.0031878207724272897	0.00289483928570351
NOL020W	LSP1	4.81234181640306e-06	0.0031878207724272897	0.00289483928570351
HAL9	LSP1	5.39270931262537e-06	0.00348361981049345	0.00316345246605342
gOL01	ENT1	5.8140441980253095e-06	0.0036963707456607103	0.0033566502049349
YPQ1	LSP1	5.8697980554461e-06	0.0037235136730814	0.00338129852058238
YOL106W	LSP1	6.081465377334599e-06	0.0038265660309364	0.00347487969571724
NOL042W	ENT1	6.195981440553201e-06	0.00388392673609696	0.00352696857856495
MDY2	LSP1	6.33117604681075e-06	0.0039500620373580896	0.0035870256149951297
RRI2	ENT1	6.42548102028798e-06	0.00399391609705474	0.00362684920104661
YOL099C	LSP1	6.60750954728052e-06	0.00407784825400838	0.0037030674462455704
TRM10	TFS1	7.69837889537785e-06	0.00458153561980909	0.00416046266333056
NOL043W	ENT1	7.78120364025643e-06	0.00461857400435101	0.00419409697915481
PEX11	ENT1	7.94304672670388e-06	0.00469865392294271	0.00426681703178145
YOL162W	ENT1	8.43600182143662e-06	0.00493515750996226	0.00448158439914279
YOL159C	ENT1	8.43600182143662e-06	0.00493515750996226	0.00448158439914279
NOL052C	ENT1	8.43600182143662e-06	0.00493515750996226	0.00448158439914279
NOL047W	ENT1	8.43600182143662e-06	0.00493515750996226	0.00448158439914279
NOL054C	ENT1	9.229593250262511e-06	0.00528781238243774	0.00480182799249871
SSA2	KES1	9.90084099997994e-06	0.00559528076012525	0.0050810380241729895
NDJ1	TCB1	9.97670042302034e-06	0.00562752734779779	0.00511032094046231
TRM10	TCB1	1.0007341360921901e-05	0.00564002850223374	0.00512167315740337
YOL153C	ENT1	1.0530352846196301e-05	0.005867953853559879	0.00532865068478934
RFC4	LSP1	1.0855014526109301e-05	0.00600305264667633	0.00545133301911234
YPQ1	TFS1	1.21292896213766e-05	0.0065398182518199705	0.00593876636995317
YOL163W	ENT1	1.2371298060547e-05	0.00663470745499708	0.00602493463748001
gER03	TCB2	1.24444786663533e-05	0.00666534092742958	0.00605275269432378
YKL131W	SHE2	1.2860168103646199e-05	0.00682691225906245	0.0061994745684955796
YOL166C	ENT1	1.29196217566474e-05	0.0068499704121856705	0.00622041352720181
HAL9	TFS1	1.48615231046325e-05	0.007603490245949109	0.00690467998164064
HMX1	ENT2	1.5061062127389002e-05	0.00768980763978446	0.00698306424492026
YOL150C	ENT1	1.5116332432963e-05	0.00771079390734228	0.00700212173783583
REX4	ENT1	1.57090634995572e-05	0.00792736624538886	0.007198789667788641
gOL02	ENT1	1.64401561875521e-05	0.008214599413784641	0.0074596242376682095
SDC25	MMM1	1.65641426553087e-05	0.00825038585909584	0.00749212167562912
YOL073C	PIL1	1.73577502107832e-05	0.00853840867769376	0.0077536733217153705
RRI2	HSP12	1.7842412515299602e-05	0.00871168232147988	0.007911021989353041
YEH1	MMM1	1.8051584534758603e-05	0.008785153875035909	0.007977741028721641
SUN4	RVS167	1.8407028169840303e-05	0.0089078640661182	0.008089173354206721
BDS1	ENT1	1.8697121392971898e-05	0.00900923916777246	0.00818123142390725
IRA2	ENT1	2.1947722414360898e-05	0.0101625033046277	0.00922850307701823
NDJ1	TFS1	2.2668747734370603e-05	0.0104094148923846	0.00945272188207674
NLL003W	KES1	2.32502431440096e-05	0.0106008200788125	0.00962653568552247
YLR326W	SHE2	2.5123411656095398e-05	0.0112408670091118	0.0102077581352129
MPD2	ENT1	2.54158519906019e-05	0.0113352863363154	0.0102934997114278
YPQ1	TCB1	2.66943129992427e-05	0.0117522640478459	0.0106721544560866
MLF3	OSH3	2.67376857668018e-05	0.0117619369197432	0.0106809383280708
MDY2	ENT1	2.6960842699447603e-05	0.0118252567009151	0.0107384386090415
REX4	TCB2	2.86981209510782e-05	0.0123804475443833	0.0112426037988275
RRI2	PIL1	3.06988462171125e-05	0.0130193530632412	0.0118227897402204
TRM10	ENT1	3.20996780725987e-05	0.0134185866023177	0.0121853311174163
SAK1	TFS1	3.2470843598995e-05	0.0135171163901466	0.0122748053761594
MPD2	TCB1	3.38229675346931e-05	0.0139327331354741	0.0126522242362712
MCM2	IST2	3.4623689464898e-05	0.0141679425580756	0.0128658163813515
YOL106W	TCB1	3.89178338750307e-05	0.0154014895345305	0.0139859923583352
gNL07	MDM34	3.99120837863081e-05	0.0156838945180276	0.0142424424849474
NOL053C	ENT1	4.01985643869859e-05	0.0157640064436258	0.0143151916029282
YOL099C	TFS1	4.20450678354063e-05	0.0162958869782545	0.0147981888530439
YOL106W	TFS1	4.2409326293752e-05	0.0163769841484717	0.0148718326652478
APN2	IST2	4.2712603091583e-05	0.0164683573993772	0.0149548081194111
POP8	IST2	4.2712603091583e-05	0.0164683573993772	0.0149548081194111
YPQ1	ENT1	4.3557545857652796e-05	0.016702704922346	0.0151676175790474
MDY2	TFS1	4.38538646222002e-05	0.0167862281484665	0.0152434644768196
YOL106W	ENT1	4.51681843781993e-05	0.0171272554341358	0.0155531491343107
NOL046W	ENT1	4.661015361746189e-05	0.0175330055276967	0.0159216081522007
gBL04	IST2	4.71256661384969e-05	0.0176703008111007	0.0160462851050512
NOL019C	TFS1	4.7463152437675895e-05	0.0177656908963071	0.0161329082202874
NOL020W	TFS1	4.7463152437675895e-05	0.0177656908963071	0.0161329082202874
YOL073C	LSP1	4.8167248377512705e-05	0.0179585037493403	0.0163080003166112
gNL07	RVS167	4.94842013913469e-05	0.0183262563478537	0.0166419540566722
ARG8	ENT1	5.10747168287586e-05	0.0187104379353115	0.0169908268546149
MDY2	TCB1	5.21743110646341e-05	0.0190004845233663	0.0172542162725671
YOL099C	TCB1	5.24474496858541e-05	0.0190621453408817	0.0173102100594437
SKM1	LSP1	5.28814063657269e-05	0.0191775001563663	0.0174149630162436
ATG39	SHE2	5.4074983200517296e-05	0.0194887613138923	0.0176976172465923
NER037W	TFS1	5.56053803285546e-05	0.019896593429639	0.0180679669352719
gOL02	TCB2	5.62725628840104e-05	0.0200703370083541	0.0182257423477585
ALR1	ENT1	6.14693043941746e-05	0.0214000788331136	0.0194332722401075
HRP1	LSP1	6.14869032705153e-05	0.0214037165119424	0.019436575592564998
DPS1	MMM1	6.20045677387896e-05	0.0215375830287832	0.019558138904826
NOL019C	TCB1	6.26162290085825e-05	0.021705969624688	0.019711049676105
NOL020W	TCB1	6.26162290085825e-05	0.021705969624688	0.019711049676105
UBP5	TCB2	6.342053133930961e-05	0.0218918344013256	0.019879832269496998
NDJ1	ENT1	6.53702942071686e-05	0.0223564725814222	0.0203017671753159
HAL9	TCB1	6.61635793980025e-05	0.0225389367283583	0.0204674616790193
YOL118C	LSP1	6.89953141016029e-05	0.023233895522442	0.0210985492346496
VPH2	SHE2	7.260437003760659e-05	0.0241072733427701	0.0218916579462234
HRP1	TCB1	7.787876804718209e-05	0.0253430117105042	0.0230138239113582
TPO1	KES1	7.91124912866213e-05	0.0256344124652509	0.0232784430392655
RFT1	IST2	8.309905996857e-05	0.0265213846007382	0.0240838966599149
HRP1	TFS1	8.75843651292819e-05	0.0274912554849306	0.0249646300944619
HAL9	ENT1	8.91286723837878e-05	0.0278329848457357	0.0252749523018122
APT2	SHE2	9.062180857092049e-05	0.0281496389255686	0.0255625038097914
YLR311C	SHE2	9.41217746144676e-05	0.02890672635012	0.0262500099701941
SDH3	SHE2	9.64856222870977e-05	0.0294349093519597	0.0267296495148609
CDA2	SHE2	9.934793947808159e-05	0.0299872112607896	0.0272311912819133
RFC4	TFS1	0.000100066351056589	0.0301463263845549	0.0273756826897142
SPH1	SHE2	0.000101043421612914	0.0303414420955196	0.0275528659963305
IRA2	TCB2	0.000102402000905282	0.0306198149808053	0.0278056546008124
CDC3	SHE2	0.00010770904545475699	0.0316895245979477	0.0287770509386438
NLL003W	MMM1	0.00011579528952764199	0.0333157388134472	0.030253805478521
SKM1	TFS1	0.000117261373760998	0.033601908081018	0.0305136739269893
NLR126C	SHE2	0.000122137189139206	0.0345652386076553	0.0313884681054283
YOL073C	TFS1	0.00012963294792689	0.0360262436368622	0.0327151972590059
YLL017W	MMM1	0.000138583955238146	0.03768636946304799	0.0342227467117294
RFC4	TCB1	0.000143709454232565	0.0386917978349842	0.0351357696693613
NKL015C	SHE2	0.000143729917340115	0.0386955671024682	0.0351391925166196
NNL035W	OSH3	0.00014781349326134098	0.0394068401547493	0.0357850949438873
gDR13	SHE2	0.000149025326182206	0.0396170539065829	0.0359759886831044
NLR076W	ENT2	0.000150771600536023	0.0399429456086718	0.0362719288157028
NOL019C	ENT1	0.000152657589695887	0.0403212625452156	0.0366154759623388
NOL020W	ENT1	0.000152657589695887	0.0403212625452156	0.0366154759623388
NLR124W	SHE2	0.000153990808932194	0.0405624554979412	0.0368345017121627
SSA2	MMM1	0.00015522507118235	0.04077455193683	0.0370271051072353
SKM1	TCB1	0.000165534711927143	0.0425327236285875	0.0386236893720515
YOL118C	TCB1	0.000171965816184638	0.0435461043546988	0.0395439338107273
YOL099C	ENT1	0.000172334029231249	0.043607989828643	0.0396001316066441
SHE10	MDM34	0.00018549824386798798	0.045780056113102006	0.0415725708559865
MTC3	MDM34	0.00018549824386798798	0.045780056113102006	0.0415725708559865
RRN3	SHE2	0.000197479792070736	0.0477818015472859	0.0433903428502509
SSH4	SHE2	0.000201120606968747	0.0483733923254917	0.0439275625837511
SRP21	SHE2	0.000201120606968747	0.0483733923254917	0.0439275625837511
YOL118C	TFS1	0.000207119453075727	0.0493178563589034	0.0447852242225429
YKL118W	SHE2	0.000207513037077228	0.0493792530036814	0.0448409781158769
NKL017W	SHE2	0.000207513037077228	0.0493792530036814	0.0448409781158769
YLR334C	SHE2	0.000209415856439311	0.0496664684280309	0.0451017965725035
GRE2	ENT1	0.000212545218513302	0.050195228674041	0.0455819603088428
YLR317W	SHE2	0.00023959981653825098	0.0543922109283442	0.049393212565006
